DATE,TIME,close,vol
20220321,084500,17442,448.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17443,3.0
20220321,084500,17442,1.0
20220321,084500,17443,1.0
20220321,084500,17444,4.0
20220321,084500,17445,2.0
20220321,084500,17445,1.0
20220321,084500,17441,3.0
20220321,084500,17445,1.0
20220321,084500,17445,3.0
20220321,084500,17446,1.0
20220321,084500,17441,1.0
20220321,084500,17446,1.0
20220321,084500,17446,3.0
20220321,084500,17446,1.0
20220321,084500,17442,1.0
20220321,084500,17445,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17441,2.0
20220321,084500,17441,1.0
20220321,084500,17442,1.0
20220321,084500,17441,1.0
20220321,084500,17445,1.0
20220321,084500,17443,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17441,2.0
20220321,084500,17441,2.0
20220321,084500,17443,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17445,1.0
20220321,084500,17443,1.0
20220321,084500,17443,1.0
20220321,084500,17445,1.0
20220321,084500,17442,1.0
20220321,084500,17445,1.0
20220321,084500,17445,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17440,1.0
20220321,084500,17444,1.0
20220321,084500,17440,1.0
20220321,084500,17444,2.0
20220321,084500,17445,1.0
20220321,084500,17442,1.0
20220321,084500,17443,2.0
20220321,084500,17443,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17445,2.0
20220321,084500,17443,1.0
20220321,084500,17443,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17441,1.0
20220321,084500,17445,2.0
20220321,084500,17445,2.0
20220321,084500,17443,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17444,1.0
20220321,084500,17444,1.0
20220321,084500,17445,1.0
20220321,084500,17442,1.0
20220321,084500,17444,2.0
20220321,084500,17445,2.0
20220321,084500,17442,1.0
20220321,084500,17445,1.0
20220321,084500,17445,2.0
20220321,084500,17445,1.0
20220321,084500,17443,1.0
20220321,084500,17443,1.0
20220321,084500,17445,1.0
20220321,084500,17446,1.0
20220321,084500,17446,1.0
20220321,084500,17446,2.0
20220321,084500,17445,1.0
20220321,084500,17446,1.0
20220321,084500,17443,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17441,1.0
20220321,084500,17443,1.0
20220321,084500,17444,2.0
20220321,084500,17444,1.0
20220321,084500,17445,2.0
20220321,084500,17445,2.0
20220321,084500,17443,1.0
20220321,084500,17443,1.0
20220321,084500,17444,1.0
20220321,084500,17445,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17441,1.0
20220321,084500,17442,1.0
20220321,084500,17442,1.0
20220321,084500,17444,1.0
20220321,084500,17441,1.0
20220321,084500,17444,1.0
20220321,084500,17445,1.0
20220321,084500,17445,2.0
20220321,084500,17446,3.0
20220321,084500,17443,1.0
20220321,084501,17445,1.0
20220321,084501,17446,1.0
20220321,084501,17443,1.0
20220321,084501,17442,1.0
20220321,084501,17442,1.0
20220321,084501,17442,1.0
20220321,084501,17442,3.0
20220321,084501,17445,1.0
