DATE,TIME,close,vol
20220513,084500,15777,652.0
20220513,084500,15776,1.0
20220513,084500,15776,1.0
20220513,084500,15777,1.0
20220513,084500,15777,1.0
20220513,084500,15777,6.0
20220513,084500,15776,1.0
20220513,084500,15776,1.0
20220513,084500,15776,1.0
20220513,084500,15776,2.0
20220513,084500,15776,1.0
20220513,084500,15777,1.0
20220513,084500,15778,1.0
20220513,084500,15778,3.0
20220513,084500,15778,1.0
20220513,084500,15778,2.0
20220513,084500,15778,6.0
20220513,084500,15778,1.0
20220513,084500,15778,1.0
20220513,084500,15778,1.0
20220513,084500,15779,1.0
20220513,084500,15776,1.0
20220513,084500,15779,3.0
20220513,084500,15780,1.0
20220513,084500,15780,2.0
20220513,084500,15780,2.0
20220513,084500,15780,14.0
20220513,084500,15776,1.0
20220513,084500,15780,2.0
20220513,084500,15780,2.0
20220513,084500,15780,2.0
20220513,084500,15780,2.0
20220513,084500,15779,1.0
20220513,084500,15780,2.0
20220513,084500,15781,1.0
20220513,084500,15781,2.0
20220513,084500,15781,2.0
20220513,084500,15782,4.0
20220513,084500,15782,1.0
20220513,084500,15782,6.0
20220513,084500,15783,3.0
20220513,084500,15783,2.0
20220513,084500,15783,2.0
20220513,084500,15783,19.0
20220513,084500,15784,1.0
20220513,084500,15784,1.0
20220513,084500,15784,1.0
20220513,084500,15784,1.0
20220513,084500,15782,1.0
20220513,084500,15784,1.0
20220513,084500,15784,1.0
20220513,084500,15784,1.0
20220513,084500,15784,1.0
20220513,084500,15781,1.0
20220513,084500,15784,1.0
20220513,084500,15784,1.0
20220513,084500,15784,4.0
20220513,084500,15784,2.0
20220513,084500,15784,1.0
20220513,084500,15784,8.0
20220513,084500,15785,1.0
20220513,084500,15785,1.0
20220513,084500,15785,1.0
20220513,084500,15786,1.0
20220513,084500,15786,8.0
20220513,084500,15786,1.0
20220513,084500,15786,2.0
20220513,084500,15786,3.0
20220513,084500,15787,1.0
20220513,084500,15787,5.0
20220513,084500,15787,2.0
20220513,084500,15788,4.0
20220513,084500,15788,12.0
20220513,084500,15788,1.0
20220513,084500,15787,1.0
20220513,084500,15787,1.0
20220513,084500,15786,1.0
20220513,084500,15788,2.0
20220513,084500,15788,1.0
20220513,084500,15788,1.0
20220513,084500,15788,1.0
20220513,084500,15788,4.0
20220513,084500,15788,1.0
20220513,084500,15789,1.0
20220513,084500,15789,1.0
20220513,084500,15785,1.0
20220513,084500,15789,2.0
20220513,084500,15789,1.0
20220513,084500,15789,1.0
20220513,084500,15789,10.0
20220513,084500,15789,1.0
20220513,084500,15789,2.0
20220513,084500,15789,3.0
20220513,084500,15789,1.0
20220513,084500,15789,1.0
20220513,084500,15789,1.0
20220513,084500,15786,1.0
20220513,084500,15789,1.0
20220513,084500,15786,1.0
20220513,084500,15789,1.0
20220513,084500,15789,1.0
20220513,084500,15787,1.0
20220513,084500,15789,1.0
20220513,084500,15789,1.0
20220513,084500,15789,1.0
20220513,084500,15789,1.0
20220513,084500,15790,2.0
20220513,084500,15787,1.0
20220513,084500,15787,1.0
20220513,084500,15790,2.0
20220513,084500,15790,2.0
20220513,084500,15790,2.0
20220513,084500,15790,1.0
20220513,084500,15787,2.0
20220513,084500,15790,10.0
20220513,084501,15790,2.0
20220513,084501,15790,2.0
20220513,084501,15790,1.0
20220513,084501,15787,1.0
20220513,084501,15788,1.0
20220513,084501,15788,10.0
20220513,084501,15788,5.0
20220513,084501,15788,1.0
20220513,084501,15788,2.0
20220513,084501,15788,1.0
20220513,084501,15787,1.0
20220513,084501,15789,2.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15791,1.0
20220513,084501,15787,1.0
20220513,084501,15790,1.0
20220513,084501,15791,3.0
20220513,084501,15787,1.0
20220513,084501,15790,1.0
20220513,084501,15791,1.0
20220513,084501,15791,1.0
20220513,084501,15787,1.0
20220513,084501,15787,1.0
20220513,084501,15787,1.0
20220513,084501,15787,1.0
20220513,084501,15787,1.0
20220513,084501,15789,1.0
20220513,084501,15790,2.0
20220513,084501,15790,1.0
20220513,084501,15791,1.0
20220513,084501,15791,1.0
20220513,084501,15787,1.0
20220513,084501,15790,1.0
20220513,084501,15791,4.0
20220513,084501,15791,1.0
20220513,084501,15787,1.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15791,2.0
20220513,084501,15791,12.0
20220513,084501,15792,2.0
20220513,084501,15791,1.0
20220513,084501,15790,1.0
20220513,084501,15792,3.0
20220513,084501,15792,1.0
20220513,084501,15793,1.0
20220513,084501,15793,1.0
20220513,084501,15793,1.0
20220513,084501,15793,1.0
20220513,084501,15793,1.0
20220513,084501,15790,3.0
20220513,084501,15790,1.0
20220513,084501,15793,2.0
20220513,084501,15794,1.0
20220513,084501,15794,1.0
20220513,084501,15788,1.0
20220513,084501,15788,1.0
20220513,084501,15788,1.0
20220513,084501,15788,1.0
20220513,084501,15788,1.0
20220513,084501,15788,1.0
20220513,084501,15789,1.0
20220513,084501,15789,2.0
20220513,084501,15789,7.0
20220513,084501,15793,1.0
20220513,084501,15794,2.0
20220513,084501,15794,1.0
20220513,084501,15789,1.0
20220513,084501,15788,1.0
20220513,084501,15793,1.0
20220513,084501,15794,1.0
20220513,084501,15794,1.0
20220513,084501,15794,1.0
20220513,084501,15789,1.0
20220513,084501,15794,1.0
20220513,084501,15794,3.0
20220513,084501,15794,2.0
20220513,084501,15791,1.0
20220513,084501,15792,1.0
20220513,084501,15795,1.0
20220513,084501,15792,1.0
20220513,084501,15792,1.0
20220513,084501,15794,1.0
20220513,084501,15795,1.0
20220513,084501,15793,1.0
20220513,084501,15792,1.0
20220513,084501,15792,2.0
20220513,084501,15792,18.0
20220513,084501,15791,1.0
20220513,084501,15791,1.0
20220513,084501,15794,2.0
20220513,084501,15795,1.0
20220513,084501,15792,1.0
20220513,084501,15792,2.0
20220513,084501,15791,1.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15792,2.0
20220513,084501,15790,1.0
20220513,084501,15792,2.0
20220513,084501,15789,1.0
20220513,084501,15789,1.0
20220513,084501,15789,1.0
20220513,084501,15792,4.0
20220513,084501,15793,1.0
20220513,084501,15790,1.0
20220513,084501,15793,2.0
20220513,084501,15794,2.0
20220513,084501,15794,1.0
20220513,084501,15791,1.0
20220513,084501,15795,1.0
20220513,084501,15791,1.0
20220513,084501,15791,1.0
20220513,084501,15790,1.0
20220513,084501,15790,1.0
20220513,084501,15794,1.0
20220513,084501,15794,2.0
20220513,084501,15795,3.0
20220513,084501,15795,15.0
20220513,084501,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15795,1.0
20220513,084502,15796,1.0
20220513,084502,15792,1.0
20220513,084502,15793,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15791,2.0
20220513,084502,15792,1.0
20220513,084502,15793,1.0
20220513,084502,15794,1.0
20220513,084502,15795,1.0
20220513,084502,15795,1.0
20220513,084502,15791,1.0
20220513,084502,15791,19.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15794,3.0
20220513,084502,15795,2.0
20220513,084502,15794,3.0
20220513,084502,15795,1.0
20220513,084502,15795,3.0
20220513,084502,15792,1.0
20220513,084502,15795,1.0
20220513,084502,15795,1.0
20220513,084502,15792,1.0
20220513,084502,15795,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15795,1.0
20220513,084502,15796,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15795,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15794,1.0
20220513,084502,15794,1.0
20220513,084502,15794,1.0
20220513,084502,15794,1.0
20220513,084502,15794,1.0
20220513,084502,15790,1.0
20220513,084502,15790,1.0
20220513,084502,15790,1.0
20220513,084502,15790,2.0
20220513,084502,15793,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15792,1.0
20220513,084502,15792,2.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15793,2.0
20220513,084502,15790,10.0
20220513,084502,15793,1.0
20220513,084502,15794,1.0
20220513,084502,15794,2.0
20220513,084502,15794,1.0
20220513,084502,15790,1.0
20220513,084502,15790,1.0
20220513,084502,15794,2.0
20220513,084502,15791,1.0
20220513,084502,15790,8.0
20220513,084502,15790,1.0
20220513,084502,15790,1.0
20220513,084502,15790,1.0
20220513,084502,15793,2.0
20220513,084502,15793,2.0
20220513,084502,15790,1.0
20220513,084502,15793,1.0
20220513,084502,15790,1.0
20220513,084502,15792,1.0
20220513,084502,15793,5.0
20220513,084502,15794,3.0
20220513,084502,15791,1.0
20220513,084502,15791,1.0
20220513,084502,15790,1.0
20220513,084502,15790,1.0
20220513,084502,15790,1.0
20220513,084502,15792,1.0
20220513,084502,15793,1.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15789,1.0
20220513,084502,15792,2.0
20220513,084503,15788,1.0
20220513,084503,15787,2.0
20220513,084503,15790,1.0
20220513,084503,15787,2.0
20220513,084503,15791,1.0
20220513,084503,15790,1.0
20220513,084503,15791,1.0
20220513,084503,15791,2.0
20220513,084503,15787,1.0
20220513,084503,15791,4.0
20220513,084503,15791,12.0
20220513,084503,15791,6.0
20220513,084503,15791,4.0
20220513,084503,15788,1.0
20220513,084503,15788,1.0
20220513,084503,15788,1.0
20220513,084503,15788,1.0
20220513,084503,15792,4.0
20220513,084503,15792,1.0
20220513,084503,15792,2.0
20220513,084503,15792,2.0
20220513,084503,15792,2.0
20220513,084503,15793,1.0
20220513,084503,15789,1.0
20220513,084503,15793,1.0
20220513,084503,15789,1.0
20220513,084503,15792,1.0
20220513,084503,15793,1.0
20220513,084503,15793,1.0
20220513,084503,15790,1.0
20220513,084503,15793,1.0
20220513,084503,15792,1.0
20220513,084503,15793,1.0
20220513,084503,15793,4.0
20220513,084503,15790,2.0
20220513,084503,15790,1.0
20220513,084503,15792,1.0
20220513,084503,15790,1.0
20220513,084503,15790,1.0
20220513,084503,15791,1.0
20220513,084503,15792,1.0
20220513,084503,15790,3.0
20220513,084503,15793,2.0
20220513,084503,15792,1.0
20220513,084503,15793,4.0
20220513,084503,15790,1.0
20220513,084503,15790,1.0
20220513,084503,15790,1.0
20220513,084503,15790,1.0
20220513,084503,15789,1.0
20220513,084503,15789,1.0
20220513,084503,15789,1.0
20220513,084503,15792,1.0
20220513,084503,15793,3.0
20220513,084503,15794,2.0
20220513,084503,15790,1.0
20220513,084503,15790,1.0
20220513,084503,15793,1.0
20220513,084503,15789,1.0
20220513,084503,15793,1.0
20220513,084503,15794,2.0
20220513,084503,15794,1.0
20220513,084504,15790,1.0
20220513,084504,15790,1.0
20220513,084504,15791,1.0
20220513,084504,15793,1.0
20220513,084504,15792,1.0
20220513,084504,15793,1.0
20220513,084504,15792,1.0
20220513,084504,15789,1.0
20220513,084504,15789,1.0
20220513,084504,15792,1.0
20220513,084504,15793,1.0
20220513,084504,15789,1.0
20220513,084504,15792,1.0
20220513,084504,15793,1.0
20220513,084504,15792,2.0
20220513,084504,15792,1.0
20220513,084504,15793,2.0
20220513,084504,15789,1.0
20220513,084504,15789,1.0
20220513,084504,15792,1.0
20220513,084504,15789,1.0
20220513,084504,15789,1.0
20220513,084504,15792,1.0
20220513,084504,15793,2.0
20220513,084504,15793,2.0
20220513,084504,15789,1.0
20220513,084504,15791,1.0
20220513,084504,15792,1.0
20220513,084504,15788,1.0
20220513,084504,15788,1.0
20220513,084504,15791,1.0
20220513,084504,15792,2.0
20220513,084504,15793,3.0
20220513,084504,15790,1.0
20220513,084504,15791,1.0
20220513,084504,15791,4.0
20220513,084504,15792,1.0
20220513,084504,15793,4.0
20220513,084504,15794,1.0
20220513,084504,15794,1.0
20220513,084504,15791,1.0
20220513,084504,15788,1.0
20220513,084504,15788,1.0
20220513,084504,15787,1.0
20220513,084504,15792,1.0
20220513,084504,15793,1.0
20220513,084505,15792,1.0
20220513,084505,15790,2.0
20220513,084505,15792,1.0
20220513,084505,15791,1.0
20220513,084505,15788,1.0
20220513,084505,15788,1.0
20220513,084505,15788,1.0
20220513,084505,15787,1.0
20220513,084505,15787,1.0
20220513,084505,15790,1.0
20220513,084505,15791,2.0
20220513,084505,15790,1.0
20220513,084505,15791,1.0
20220513,084505,15792,3.0
20220513,084505,15793,1.0
20220513,084505,15788,1.0
20220513,084505,15788,1.0
20220513,084505,15787,1.0
20220513,084505,15787,1.0
20220513,084505,15787,1.0
20220513,084505,15788,3.0
20220513,084505,15790,1.0
20220513,084505,15790,1.0
20220513,084505,15790,1.0
20220513,084505,15787,1.0
20220513,084505,15786,1.0
20220513,084505,15786,1.0
20220513,084505,15786,1.0
20220513,084505,15786,1.0
20220513,084505,15789,2.0
20220513,084505,15790,2.0
20220513,084506,15787,1.0
20220513,084506,15789,1.0
20220513,084506,15789,1.0
20220513,084506,15786,1.0
20220513,084506,15789,1.0
20220513,084506,15790,1.0
20220513,084506,15789,1.0
20220513,084506,15790,4.0
20220513,084506,15791,6.0
20220513,084506,15787,1.0
20220513,084506,15787,1.0
20220513,084506,15788,1.0
20220513,084506,15787,1.0
20220513,084506,15789,1.0
