DATE,TIME,close,vol
20211227,084500,17982,267.0
20211227,084500,17982,1.0
20211227,084500,17982,19.0
20211227,084500,17981,1.0
20211227,084500,17981,1.0
20211227,084500,17981,4.0
20211227,084500,17981,1.0
20211227,084500,17980,1.0
20211227,084500,17980,1.0
20211227,084500,17980,2.0
20211227,084500,17980,1.0
20211227,084500,17980,1.0
20211227,084500,17980,1.0
20211227,084500,17979,1.0
20211227,084500,17980,1.0
20211227,084500,17980,1.0
20211227,084500,17978,1.0
20211227,084500,17980,1.0
20211227,084500,17980,2.0
20211227,084500,17981,1.0
20211227,084500,17978,1.0
20211227,084500,17978,3.0
20211227,084500,17981,2.0
20211227,084500,17982,1.0
20211227,084500,17982,1.0
20211227,084500,17979,1.0
20211227,084500,17980,1.0
20211227,084500,17981,1.0
20211227,084500,17982,1.0
20211227,084500,17980,1.0
20211227,084500,17982,1.0
20211227,084500,17981,1.0
20211227,084500,17978,1.0
20211227,084500,17982,1.0
20211227,084500,17980,1.0
20211227,084500,17981,1.0
20211227,084500,17980,1.0
20211227,084500,17982,1.0
20211227,084500,17982,1.0
20211227,084500,17982,1.0
20211227,084500,17983,2.0
20211227,084500,17983,1.0
20211227,084500,17983,3.0
20211227,084500,17979,1.0
20211227,084500,17982,1.0
20211227,084500,17979,1.0
20211227,084500,17982,2.0
20211227,084500,17983,2.0
20211227,084500,17983,1.0
20211227,084500,17979,1.0
20211227,084500,17978,1.0
20211227,084500,17978,1.0
20211227,084500,17982,3.0
20211227,084500,17979,1.0
20211227,084500,17982,1.0
20211227,084500,17982,1.0
20211227,084500,17983,4.0
20211227,084500,17979,1.0
20211227,084500,17982,1.0
20211227,084500,17978,1.0
20211227,084500,17982,1.0
20211227,084500,17982,2.0
20211227,084500,17983,2.0
20211227,084500,17983,1.0
20211227,084500,17983,2.0
20211227,084500,17984,1.0
20211227,084500,17984,1.0
20211227,084500,17984,1.0
20211227,084500,17981,1.0
20211227,084500,17984,1.0
20211227,084500,17984,1.0
20211227,084500,17984,1.0
20211227,084500,17984,1.0
20211227,084500,17984,1.0
20211227,084500,17984,1.0
20211227,084500,17979,1.0
20211227,084500,17978,1.0
20211227,084500,17977,1.0
20211227,084500,17977,1.0
20211227,084500,17977,1.0
20211227,084500,17980,1.0
20211227,084500,17980,1.0
20211227,084500,17981,1.0
20211227,084500,17982,2.0
20211227,084500,17983,1.0
20211227,084500,17983,1.0
20211227,084500,17983,1.0
20211227,084500,17984,1.0
20211227,084500,17984,1.0
20211227,084500,17979,1.0
20211227,084500,17979,1.0
20211227,084500,17982,1.0
20211227,084500,17983,1.0
20211227,084500,17979,1.0
20211227,084500,17982,1.0
20211227,084500,17983,1.0
20211227,084500,17983,1.0
20211227,084500,17979,1.0
20211227,084500,17979,1.0
20211227,084500,17978,2.0
20211227,084500,17977,1.0
20211227,084500,17977,1.0
20211227,084500,17976,1.0
20211227,084501,17980,1.0
20211227,084501,17980,1.0
20211227,084501,17981,1.0
20211227,084501,17981,1.0
20211227,084501,17982,1.0
20211227,084501,17982,2.0
20211227,084501,17982,1.0
20211227,084501,17983,4.0
20211227,084501,17984,1.0
20211227,084501,17984,1.0
20211227,084501,17984,1.0
20211227,084501,17983,5.0
20211227,084501,17984,1.0
20211227,084501,17983,5.0
20211227,084501,17981,1.0
20211227,084501,17983,1.0
20211227,084501,17984,2.0
20211227,084501,17983,5.0
20211227,084501,17982,1.0
20211227,084501,17982,1.0
20211227,084501,17982,1.0
20211227,084501,17984,1.0
20211227,084501,17984,1.0
20211227,084501,17984,2.0
20211227,084501,17981,1.0
20211227,084501,17979,1.0
20211227,084501,17982,1.0
20211227,084501,17979,1.0
20211227,084501,17982,3.0
20211227,084501,17982,2.0
20211227,084501,17983,1.0
20211227,084501,17983,1.0
20211227,084501,17979,1.0
20211227,084501,17982,2.0
20211227,084501,17979,1.0
20211227,084501,17979,1.0
20211227,084501,17978,1.0
20211227,084501,17977,1.0
20211227,084501,17977,1.0
20211227,084501,17977,1.0
20211227,084501,17980,2.0
20211227,084501,17978,1.0
20211227,084501,17978,1.0
20211227,084501,17978,1.0
20211227,084501,17980,2.0
20211227,084501,17980,2.0
20211227,084501,17977,1.0
20211227,084501,17977,1.0
20211227,084501,17977,1.0
