DATE,TIME,close,vol
20220217,084500,18269,366.0
20220217,084500,18268,1.0
20220217,084500,18268,2.0
20220217,084500,18268,1.0
20220217,084500,18269,1.0
20220217,084500,18269,1.0
20220217,084500,18269,1.0
20220217,084500,18268,2.0
20220217,084500,18269,3.0
20220217,084500,18268,1.0
20220217,084500,18269,1.0
20220217,084500,18269,2.0
20220217,084500,18270,2.0
20220217,084500,18269,3.0
20220217,084500,18270,1.0
20220217,084500,18269,1.0
20220217,084500,18270,3.0
20220217,084500,18268,1.0
20220217,084500,18269,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18270,4.0
20220217,084500,18270,1.0
20220217,084500,18268,1.0
20220217,084500,18270,1.0
20220217,084500,18270,7.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18270,4.0
20220217,084500,18271,1.0
20220217,084500,18271,1.0
20220217,084500,18271,1.0
20220217,084500,18271,2.0
20220217,084500,18269,1.0
20220217,084500,18271,1.0
20220217,084500,18270,1.0
20220217,084500,18269,1.0
20220217,084500,18270,1.0
20220217,084500,18269,1.0
20220217,084500,18268,1.0
20220217,084500,18270,2.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18271,1.0
20220217,084500,18271,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18269,1.0
20220217,084500,18269,1.0
20220217,084500,18269,1.0
20220217,084500,18270,1.0
20220217,084500,18271,8.0
20220217,084500,18271,2.0
20220217,084500,18268,1.0
20220217,084500,18268,1.0
20220217,084500,18268,1.0
20220217,084500,18268,1.0
20220217,084500,18271,5.0
20220217,084500,18269,1.0
20220217,084500,18269,1.0
20220217,084500,18268,1.0
20220217,084500,18268,1.0
20220217,084500,18267,2.0
20220217,084500,18267,1.0
20220217,084500,18267,1.0
20220217,084500,18267,1.0
20220217,084500,18266,2.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18271,5.0
20220217,084500,18271,2.0
20220217,084500,18271,1.0
20220217,084500,18271,1.0
20220217,084500,18271,1.0
20220217,084500,18271,5.0
20220217,084500,18272,1.0
20220217,084500,18272,1.0
20220217,084500,18272,1.0
20220217,084500,18269,1.0
20220217,084500,18272,1.0
20220217,084500,18272,1.0
20220217,084500,18272,8.0
20220217,084500,18272,1.0
20220217,084500,18269,1.0
20220217,084500,18272,3.0
20220217,084500,18273,2.0
20220217,084500,18273,1.0
20220217,084500,18272,1.0
20220217,084500,18272,1.0
20220217,084500,18272,1.0
20220217,084500,18272,1.0
20220217,084500,18272,2.0
20220217,084500,18273,2.0
20220217,084500,18272,1.0
20220217,084500,18273,3.0
20220217,084500,18273,1.0
20220217,084500,18273,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18269,1.0
20220217,084500,18272,1.0
20220217,084500,18273,4.0
20220217,084500,18273,1.0
20220217,084500,18273,1.0
20220217,084500,18273,1.0
20220217,084500,18274,2.0
20220217,084500,18274,1.0
20220217,084500,18274,1.0
20220217,084500,18274,5.0
20220217,084500,18272,1.0
20220217,084500,18272,1.0
20220217,084500,18273,1.0
20220217,084500,18272,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18270,1.0
20220217,084500,18269,1.0
20220217,084500,18269,1.0
20220217,084500,18272,1.0
20220217,084500,18273,1.0
20220217,084500,18273,1.0
20220217,084500,18273,1.0
