DATE,TIME,open,high,low,close,volume,max_vol,avg_price,b_pwr,s_pwr,avg_5m
20210520,84500,15833.0,15858.0,15814.0,15814.0,33.0,1113.0,15661.641509433965,15669.586412395707,15637.313868613139,15845.121212121208
20210520,85000,15816.0,15825.0,15788.0,15811.0,33.0,1146.0,15666.069808027925,15675.105504587156,15637.313868613139,15815.424242424244
20210520,85500,15797.0,15826.0,15796.0,15826.0,6.0,1152.0,15666.794270833336,15675.994305239179,15637.313868613139,15805.166666666664
20210520,90000,15800.0,15826.0,15711.0,15725.0,25.0,1177.0,15669.2158028887,15678.895902547063,15637.313868613139,15780.8
20210520,90500,15738.0,15770.0,15738.0,15770.0,20.0,1197.0,15670.683375104429,15680.589382448536,15637.313868613139,15757.05
20210520,91000,15779.0,15783.0,15716.0,15716.0,16.0,1213.0,15671.695795548227,15681.728434504792,15637.313868613139,15747.4375
20210520,91500,15716.0,15725.0,15670.0,15714.0,31.0,1244.0,15672.456591639873,15682.39628482972,15637.432727272728,15702.225806451614
20210520,92000,15720.0,15748.0,15712.0,15748.0,6.0,1250.0,15672.7136,15682.664615384616,15637.432727272728,15726.0
20210520,92500,15750.0,15764.0,15718.0,15718.0,7.0,1257.0,15673.111376292758,15683.102851323829,15637.432727272728,15744.142857142857
20210520,93000,15702.0,15751.0,15702.0,15714.0,16.0,1265.0,15673.42608695652,15683.424242424244,15637.432727272728,15730.1875
20210520,93500,15740.0,15799.0,15740.0,15793.0,14.0,1279.0,15674.476153244725,15684.622509960158,15637.432727272728,15769.357142857143
20210520,94000,15793.0,15809.0,15780.0,15780.0,18.0,1297.0,15676.040092521203,15686.428571428567,15637.432727272728,15787.166666666664
20210520,94500,15802.0,15815.0,15801.0,15810.0,10.0,1307.0,15677.058148431523,15687.617248062017,15637.432727272728,15809.1
20210520,95000,15815.0,15815.0,15782.0,15784.0,15.0,1322.0,15678.292738275342,15689.024832855781,15637.432727272728,15785.866666666667
20210520,95500,15776.0,15800.0,15763.0,15781.0,7.0,1329.0,15678.829194883368,15689.629981024667,15637.432727272728,15780.142857142857
20210520,100000,15768.0,15768.0,15752.0,15765.0,16.0,14.0,15747.714285714286,15761.333333333336,15737.5,15762.25
20210520,100500,15764.0,15783.0,15764.0,15780.0,7.0,1346.0,15679.952451708767,15690.87021475257,15637.432727272728,15774.857142857143
20210520,101000,15733.0,15733.0,15729.0,15729.0,2.0,1348.0,15680.028189910981,15690.945013979497,15637.432727272728,15731.0
20210520,101500,15739.0,15739.0,15709.0,15717.0,9.0,1357.0,15680.28666175387,15691.178373382625,15637.432727272728,15719.0
20210520,102000,15720.0,15720.0,15698.0,15715.0,17.0,1374.0,15680.590975254732,15691.39035486806,15637.432727272728,15704.882352941177
20210520,102500,15726.0,15726.0,15665.0,15667.0,44.0,1418.0,15680.937235543015,15691.61790780142,15639.393103448276,15691.75
20210520,103000,15650.0,15679.0,15631.0,15655.0,34.0,1452.0,15680.169421487602,15691.61790780142,15640.311728395061,15648.14705882353
20210520,103500,15666.0,15666.0,15625.0,15658.0,14.0,1466.0,15679.841746248294,15691.61790780142,15640.541420118345,15645.857142857143
20210520,104000,15657.0,15664.0,15614.0,15641.0,243.0,1485.0,15679.191919191919,15691.61790780142,15639.929971988797,15633.251028806584
20210520,104500,15638.0,15686.0,15638.0,15686.0,652.0,1495.0,15679.139130434785,15691.592396109638,15640.445054945056,15654.495398773006
20210520,105000,15689.0,15700.0,15689.0,15689.0,6.0,1501.0,15679.193870752832,15691.598944591027,15640.445054945056,15692.833333333336
20210520,105500,15705.0,15714.0,15670.0,15670.0,115.0,1522.0,15679.393561103809,15691.730268863834,15640.845528455284,15692.634782608697
20210520,110000,15670.0,15670.0,15655.0,15659.0,77.0,1034.0,15654.777562862668,15661.073684210527,15637.313868613139,15661.103896103896
20210520,110500,15675.0,15690.0,15675.0,15686.0,16.0,1541.0,15679.284879948083,15691.723809523808,15642.064766839378,15677.375
20210520,111000,15686.0,15723.0,15686.0,15723.0,50.0,1559.0,15679.616420782551,15691.97357203751,15642.064766839378,15695.2
20210520,111500,15713.0,15737.0,15713.0,15725.0,21.0,1580.0,15680.287341772151,15692.64405360134,15642.064766839378,15730.095238095239
20210520,112000,15729.0,15757.0,15729.0,15757.0,12.0,1592.0,15680.790829145728,15693.185737976784,15642.064766839378,15747.083333333336
20210520,112500,15760.0,15760.0,15741.0,15756.0,8.0,1600.0,15681.141875,15693.566721581548,15642.064766839378,15751.0
20210520,113000,15753.0,15777.0,15739.0,15773.0,22.0,1622.0,15682.290382244142,15694.85275080906,15642.064766839378,15765.818181818182
20210520,113500,15783.0,15783.0,15766.0,15766.0,4.0,1626.0,15682.514145141453,15695.105645161291,15642.064766839378,15773.25
20210520,114000,15773.0,15783.0,15770.0,15771.0,11.0,1637.0,15683.136835675017,15695.809752198242,15642.064766839378,15775.181818181818
20210520,114500,15763.0,15763.0,15748.0,15749.0,6.0,1643.0,15683.386488131468,15696.075576770088,15642.064766839378,15751.5
20210520,115000,15747.0,15759.0,15737.0,15739.0,8.0,1651.0,15683.692913385828,15696.395256916998,15642.064766839378,15746.625
20210520,115500,15735.0,15745.0,15733.0,15737.0,21.0,1672.0,15684.341507177034,15697.031104199064,15642.064766839378,15735.333333333336
20210520,120000,15750.0,15754.0,15725.0,15725.0,6.0,1678.0,15684.56674612634,15697.264705882351,15642.064766839378,15747.333333333336
20210520,120500,15723.0,15732.0,15714.0,15714.0,12.0,1690.0,15684.831360946746,15697.490797546014,15642.064766839378,15721.833333333336
20210520,121000,15722.0,15755.0,15711.0,15755.0,11.0,1701.0,15685.125220458554,15697.76501901141,15642.064766839378,15730.272727272728
20210520,121500,15761.0,15780.0,15734.0,15734.0,15.0,1716.0,15685.785547785546,15698.474436090228,15642.064766839378,15760.666666666664
20210520,122000,15730.0,15730.0,15721.0,15721.0,2.0,1718.0,15685.83178114086,15698.515015015017,15642.064766839378,15725.5
20210520,122500,15744.0,15763.0,15744.0,15762.0,3.0,1721.0,15685.954677513071,15698.644943820225,15642.064766839378,15756.333333333336
20210520,123000,15762.0,15762.0,15752.0,15752.0,2.0,1723.0,15686.037144515381,15698.732236350037,15642.064766839378,15757.0
20210520,123500,15727.0,15727.0,15720.0,15720.0,2.0,1725.0,15686.080579710146,15698.76923076923,15642.064766839378,15723.5
20210520,124000,15730.0,15737.0,15711.0,15711.0,14.0,1739.0,15686.451408855664,15699.114560236509,15642.064766839378,15732.142857142857
20210520,124500,15712.0,15712.0,15687.0,15711.0,24.0,1763.0,15686.618264322178,15699.107480029048,15642.064766839378,15698.708333333336
20210520,125000,15709.0,15715.0,15708.0,15708.0,6.0,1769.0,15686.705483323909,15699.164859002169,15642.064766839378,15712.333333333336
20210520,125500,15727.0,15731.0,15721.0,15721.0,8.0,1777.0,15686.88857625211,15699.327102803738,15642.064766839378,15727.375
20210520,130000,15714.0,15732.0,15714.0,15732.0,6.0,1783.0,15687.004486819966,15699.421617752329,15642.064766839378,15721.333333333336
20210520,130500,15701.0,15702.0,15701.0,15701.0,5.0,1788.0,15687.04418344519,15699.42796005706,15642.064766839378,15701.2
