DATE,TIME,open,high,low,close,volume,max_vol,avg_price,b_pwr,s_pwr,avg_5m
20210722,84500,17380.0,17380.0,17335.0,17339.0,45.0,99.0,17352.353535353534,17368.150943396227,17334.152173913044,17347.222222222223
20210722,85000,17340.0,17342.0,17338.0,17338.0,6.0,105.0,17351.628571428573,17368.150943396227,17334.78846153846,17339.666666666668
20210722,85500,17341.0,17347.0,17334.0,17334.0,13.0,118.0,17350.694915254237,17368.150943396227,17336.46153846154,17343.153846153848
20210722,90000,17331.0,17349.0,17324.0,17349.0,30.0,148.0,17347.364864864863,17367.125,17335.33695652174,17334.266666666666
20210722,90500,17344.0,17358.0,17327.0,17341.0,53.0,191.0,17346.39790575916,17363.383561643834,17335.889830508473,17344.867924528302
20210722,91000,17330.0,17377.0,17330.0,17375.0,38.0,227.0,17348.704845814977,17363.377358490565,17335.85123966942,17360.263157894737
20210722,91500,17378.0,17392.0,17372.0,17392.0,46.0,273.0,17354.336996337,17369.052631578947,17335.85123966942,17382.130434782608
20210722,92000,17392.0,17407.0,17391.0,17400.0,32.0,305.0,17358.950819672133,17374.141304347828,17335.85123966942,17398.3125
20210722,92500,17399.0,17408.0,17388.0,17388.0,23.0,328.0,17361.768292682926,17376.917874396135,17335.85123966942,17399.130434782608
20210722,93000,17397.0,17411.0,17389.0,17411.0,30.0,358.0,17365.04748603352,17379.95358649789,17335.85123966942,17400.9
20210722,93500,17411.0,17411.0,17384.0,17401.0,9.0,367.0,17365.81471389646,17380.55284552846,17335.85123966942,17396.333333333332
20210722,94000,17401.0,17415.0,17401.0,17411.0,32.0,399.0,17369.368421052633,17383.956834532375,17335.85123966942,17410.125
20210722,94500,17408.0,17418.0,17403.0,17417.0,18.0,417.0,17371.268585131893,17385.74662162162,17335.85123966942,17413.38888888889
20210722,95000,17419.0,17423.0,17418.0,17418.0,20.0,437.0,17373.510297482837,17387.930379746835,17335.85123966942,17420.25
20210722,95500,17419.0,17419.0,17417.0,17418.0,8.0,445.0,17374.303370786518,17388.663580246914,17335.85123966942,17417.625
20210722,100000,17415.0,17416.0,17412.0,17413.0,9.0,454.0,17375.085903083702,17389.34234234234,17335.85123966942,17413.777777777777
20210722,100500,17408.0,17408.0,17398.0,17398.0,7.0,461.0,17375.475054229933,17389.576470588236,17335.85123966942,17400.714285714286
20210722,101000,17398.0,17399.0,17396.0,17396.0,13.0,474.0,17376.063291139242,17389.84702549575,17335.85123966942,17396.923076923078
20210722,101500,17395.0,17400.0,17395.0,17400.0,3.0,477.0,17376.1928721174,17389.904494382023,17335.85123966942,17396.666666666668
20210722,102000,17384.0,17403.0,17382.0,17403.0,7.0,484.0,17376.438016528926,17389.96694214876,17335.85123966942,17393.14285714286
20210722,102500,17380.0,17381.0,17370.0,17370.0,50.0,508.0,17376.482283464567,17389.55145118733,17338.085271317832,17378.62
20210722,103000,17370.0,17370.0,17369.0,17369.0,2.0,510.0,17376.454901960784,17389.55145118733,17338.564885496184,17369.5
20210722,103500,17369.0,17374.0,17357.0,17373.0,15.0,525.0,17376.140952380953,17389.55145118733,17341.32876712329,17365.466666666667
20210722,104000,17373.0,17373.0,17346.0,17346.0,11.0,536.0,17375.835820895518,17389.55145118733,17342.726114649682,17361.272727272728
20210722,104500,17346.0,17346.0,17320.0,17334.0,42.0,578.0,17372.39446366782,17389.55145118733,17339.718592964826,17328.47619047619
20210722,105000,17331.0,17344.0,17331.0,17342.0,11.0,589.0,17371.726655348048,17389.55145118733,17339.557142857142,17336.636363636364
20210722,105500,17349.0,17355.0,17349.0,17350.0,26.0,615.0,17370.824390243903,17389.55145118733,17340.75,17350.384615384617
