DATE,TIME,open,high,low,close,volume,max_vol,avg_price,b_pwr,s_pwr,avg_5m
20210218,84500,16301,16310,16300,16304,28.0,674.0,16282.305637982196,16305.497382198953,16247.089285714286,16303.714285714286
20210218,85000,16304,16305,16297,16300,14.0,688.0,16282.668604651162,16305.308080808081,16247.089285714286,16300.142857142857
20210218,85500,16300,16300,16277,16277,13.0,701.0,16282.699001426534,16304.952970297032,16248.470085470086,16284.307692307693
20210218,90000,16276,16285,16263,16285,25.0,726.0,16282.309917355371,16304.854679802957,16252.042857142857,16271.4
20210218,90500,16285,16287,16255,16256,247.0,234.0,16255.162393162393,16256.0,16255.0,16256.0
20210218,91000,16255,16258,16237,16252,28.0,767.0,16280.929595827904,16304.713936430315,16252.5,16249.714285714286
20210218,91500,16263,16285,16263,16268,33.0,796.0,16280.6608040201,16304.553398058251,16255.049019607844,16273.60606060606
20210218,92000,16261,16282,16261,16271,251.0,813.0,16280.322263222632,16304.498789346248,16255.654545454543,16271.776892430278
20210218,92500,16271,16305,16264,16301,20.0,833.0,16280.358943577432,16304.420427553445,16256.370689655168,16281.85
20210218,93000,16306,16306,16269,16269,28.0,861.0,16280.558652729385,16303.506726457399,16256.582978723403,16286.5
20210218,93500,16252,16274,16252,16272,16.0,877.0,16280.318129988598,16303.506726457399,16257.270916334659,16267.375
20210218,94000,16265,16272,16230,16231,29.0,906.0,16279.497792494485,16303.506726457399,16257.003571428571,16254.689655172411
20210218,94500,16238,16255,16230,16250,23.0,915.0,16279.172677595627,16303.506726457399,16256.674740484428,16241.304347826086
20210218,95000,16252,16275,16252,16275,31.0,946.0,16278.834038054969,16303.506726457399,16257.853125,16268.838709677419
20210218,95500,16280,16285,16261,16280,7.0,953.0,16278.824763903463,16303.268292682927,16257.906832298137,16277.571428571433
20210218,100000,16285,16290,16280,16290,11.0,964.0,16278.914937759337,16302.874458874461,16257.906832298137,16286.727272727272
20210218,100500,16270,16270,16255,16255,10.0,974.0,16278.723819301847,16302.874458874461,16257.978915662648,16260.3
20210218,101000,16265,16265,16262,16262,3.0,977.0,16278.675537359262,16302.874458874461,16258.023880597017,16263.0
20210218,101500,16260,16272,16260,16272,3.0,980.0,16278.638775510206,16302.874458874461,16258.100591715976,16266.666666666664
20210218,102000,16291,16294,16290,16294,14.0,994.0,16278.814889336016,16302.529411764706,16258.100591715976,16291.142857142857
20210218,102500,16293,16304,16293,16301,15.0,1009.0,16279.122893954409,16302.437881873728,16258.100591715976,16299.533333333333
20210218,103000,16314,16315,16302,16307,15.0,1024.0,16279.60546875,16302.723320158104,16258.100591715976,16312.066666666668
20210218,103500,16315,16315,16310,16310,6.0,1030.0,16279.796116504856,16302.8359375,16258.100591715976,16312.333333333336
20210218,104000,16307,16307,16290,16290,7.0,1037.0,16279.904532304725,16302.741811175338,16258.100591715976,16295.857142857143
20210218,104500,16309,16357,16309,16347,68.0,1105.0,16283.415384615384,16306.70528109029,16258.100591715976,16336.955882352939
20210218,105000,16342,16391,16341,16388,66.0,1171.0,16287.799316823228,16312.212863705972,16258.100591715976,16361.196969696968
20210218,105500,16398,16422,16392,16422,64.0,1235.0,16293.695546558703,16320.189679218967,16258.100591715976,16401.578125
20210218,110000,16422,16433,16412,16427,53.0,1288.0,16299.013975155283,16327.26233766234,16258.100591715976,16422.943396226416
20210218,110500,16430,16440,16420,16429,42.0,1328.0,16302.967620481928,16332.34938271605,16258.100591715976,16429.97619047619
20210218,111000,16424,16450,16424,16435,79.0,1347.0,16304.908685968818,16334.829915560915,16258.100591715976,16446.46835443038
20210218,111500,16452,16460,16437,16437,35.0,1382.0,16308.569464544138,16339.473379629631,16258.100591715976,16449.457142857143
20210218,112000,16430,16430,16360,16374,90.0,1456.0,16312.370879120881,16342.936034115139,16258.100591715976,16380.811111111108
20210218,112500,16372,16372,16325,16328,118.0,1574.0,16315.057814485388,16343.525568181818,16258.100591715976,16348.211864406781
20210218,113000,16329,16334,16300,16309,46.0,1620.0,16315.030246913582,16343.21023255814,16261.638356164385,16314.08695652174
20210218,113500,16316,16319,16302,16305,21.0,1641.0,16315.011578305914,16342.953038674033,16262.898666666664,16313.571428571433
20210218,114000,16299,16338,16295,16337,34.0,1675.0,16315.279402985074,16342.586762075134,16263.079575596816,16328.205882352939
20210218,114500,16340,16340,16326,16326,21.0,1696.0,16315.491745283018,16342.399473222124,16263.079575596816,16332.428571428567
20210218,115000,16326,16326,16314,16319,18.0,1714.0,16315.52975495916,16342.108318890812,16263.486842105263,16319.111111111111
20210218,115500,16315,16316,16313,16316,7.0,1721.0,16315.5270191749,16342.085714285715,16264.28238341969,16314.857142857143
20210218,120000,16324,16324,16300,16300,30.0,1751.0,16315.453455168477,16341.949225473318,16266.782396088018,16311.233333333335
20210218,120500,16290,16295,16249,16249,60.0,1809.0,16313.885019347705,16341.949225473318,16266.751605995718,16266.016666666665
20210218,121000,16249,16274,16235,16265,124.0,1853.0,16312.507825148408,16341.949225473318,16265.816046966731,16250.15322580645
20210218,121500,16266,16266,16260,16260,3.0,1856.0,16312.426185344832,16341.949225473318,16265.793774319067,16262.0
20210218,122000,16260,16289,16260,16287,11.0,1867.0,16312.232458489556,16341.949225473318,16266.081904761904,16279.545454545454
20210218,122500,16290,16303,16278,16303,36.0,1903.0,16311.857067787705,16341.949225473318,16267.770053475935,16292.388888888889
20210218,123000,16309,16311,16309,16311,10.0,1913.0,16311.847882906433,16341.949225473318,16268.511383537649,16310.1
20210218,123500,16311,16320,16305,16320,12.0,1925.0,16311.835324675325,16341.888412017168,16269.10862068965,16309.833333333336
20210218,124000,16320,16324,16306,16306,9.0,1934.0,16311.853154084798,16341.798290598292,16269.383561643835,16315.666666666664
20210218,124500,16305,16313,16305,16313,2.0,1936.0,16311.85020661157,16341.773697694278,16269.444444444443,16309.0
20210218,125000,16318,16318,16311,16311,3.0,1939.0,16311.855595667868,16341.732310315432,16269.515358361776,16315.333333333336
20210218,125500,16321,16333,16321,16332,18.0,1957.0,16312.026571282575,16341.561712846347,16269.515358361776,16330.444444444443
20210218,130000,16332,16344,16325,16344,19.0,1976.0,16312.28491902834,16341.519834710745,16269.515358361776,16338.894736842105
20210218,130500,16340,16341,16334,16334,13.0,1989.0,16312.447461035696,16341.473426001636,16269.515358361776,16337.153846153846
20210218,131000,16337,16337,16333,16333,2.0,1991.0,16312.470115519842,16341.462857142857,16269.515358361776,16335.0
20210218,131500,16331,16357,16331,16357,22.0,2013.0,16312.848981619474,16341.562951082598,16269.515358361776,16347.136363636364
20210218,132000,16353,16360,16353,16353,11.0,2024.0,16313.092885375494,16341.704292527822,16269.515358361776,16357.727272727272
20210218,132500,16350,16350,16342,16343,16.0,2040.0,16313.339215686274,16341.739403453688,16269.515358361776,16344.5
20210218,133000,16345,16346,16335,16337,12.0,2052.0,16313.504385964912,16341.73794712286,16269.515358361776,16341.583333333336
20210218,133500,16339,16340,16325,16325,12.0,2064.0,16313.635658914729,16341.68567026194,16269.515358361776,16336.083333333336
20210218,134000,16324,16324,16322,16322,5.0,2069.0,16313.659255679073,16341.615502686109,16269.515358361776,16323.4
20210219,84500,16238,16249,16236,16247,11.0,15.0,16212.133333333333,16242.363636363636,16129.0,16242.363636363636
20210219,85000,16252,16252,16237,16237,7.0,22.0,16221.454545454546,16242.0,16129.0,16241.428571428567
20210219,85500,16245,16245,16237,16245,10.0,32.0,16227.34375,16241.392857142857,16129.0,16240.3
20210219,90000,16246,16261,16210,16250,35.0,67.0,16234.746268656716,16246.921568627451,16195.9375,16241.514285714287
