DATE,TIME,open,high,low,close,volume,max_vol,avg_price,b_pwr,s_pwr,avg_5m
20210104,84500,14575.0,14586.0,14569.0,14586.0,34.0,34.0,14577.882352941177,14582.263157894737,14572.142857142857,14577.882352941177
20210104,85000,14583.0,14597.0,14580.0,14597.0,8.0,42.0,14579.357142857143,14583.259259259261,14572.142857142857,14585.625
20210104,85500,14588.0,14588.0,14577.0,14582.0,21.0,63.0,14580.650793650791,14583.5,14572.8125,14583.238095238095
20210104,90000,14597.0,14604.0,14583.0,14597.0,25.0,88.0,14585.011363636364,14588.04347826087,14573.944444444443,14596.0
20210104,90500,14600.0,14649.0,14600.0,14644.0,79.0,167.0,14602.209580838326,14605.831081081082,14573.944444444443,14621.367088607596
20210104,91000,14636.0,14652.0,14630.0,14642.0,94.0,261.0,14616.969348659004,14620.342975206611,14573.944444444443,14643.1914893617
20210104,91500,14638.0,14644.0,14585.0,14585.0,60.0,321.0,14616.109034267913,14621.853932584268,14587.943396226416,14612.366666666667
20210104,92000,14593.0,14617.0,14591.0,14617.0,20.0,341.0,14615.26979472141,14621.796296296296,14590.671428571428,14601.8
20210104,92500,14620.0,14662.0,14620.0,14662.0,37.0,378.0,14617.806878306876,14624.133550488601,14590.671428571428,14641.18918918919
20210104,93000,14659.0,14660.0,14637.0,14648.0,45.0,423.0,14621.30496453901,14627.528409090908,14590.671428571428,14650.688888888892
20210104,93500,14659.0,14666.0,14636.0,14649.0,59.0,482.0,14625.147302904563,14631.141119221411,14590.671428571428,14652.694915254237
20210104,94000,14651.0,14678.0,14646.0,14676.0,77.0,559.0,14631.123434704832,14637.040983606556,14590.671428571428,14668.532467532468
20210104,94500,14680.0,14694.0,14671.0,14694.0,38.0,597.0,14634.249581239532,14640.161596958174,14590.671428571428,14680.236842105263
20210104,95000,14696.0,14712.0,14696.0,14704.0,112.0,709.0,14644.858956276443,14650.913793103447,14590.671428571428,14701.410714285714
20210104,95500,14704.0,14705.0,14696.0,14702.0,25.0,734.0,14646.75204359673,14652.781297134241,14590.671428571428,14700.44
20210104,100000,14708.0,14720.0,14705.0,14712.0,72.0,806.0,14652.713399503724,14658.727891156464,14590.671428571428,14713.486111111111
20210104,100500,14719.0,14726.0,14717.0,14722.0,18.0,824.0,14654.240291262136,14660.25498007968,14590.671428571428,14722.611111111111
20210104,101000,14726.0,14728.0,14716.0,14728.0,23.0,847.0,14656.07438016529,14662.078608247422,14590.671428571428,14721.782608695652
20210104,101500,14725.0,14747.0,14725.0,14743.0,25.0,872.0,14658.354357798164,14664.373283395757,14590.671428571428,14735.6
20210104,102000,14738.0,14762.0,14738.0,14762.0,18.0,890.0,14660.189887640448,14666.235653235652,14590.671428571428,14749.111111111111
20210104,102500,14762.0,14770.0,14762.0,14770.0,17.0,907.0,14662.173098125691,14668.264354066985,14590.671428571428,14766.0
20210104,103000,14769.0,14777.0,14766.0,14777.0,19.0,926.0,14664.398488120947,14670.539181286553,14590.671428571428,14770.631578947368
20210104,103500,14782.0,14782.0,14738.0,14748.0,47.0,973.0,14668.672147995889,14674.829268292684,14590.671428571428,14752.872340425532
20210104,104000,14745.0,14760.0,14738.0,14760.0,28.0,1001.0,14670.772227772231,14676.904301075268,14590.671428571428,14743.75
20210104,104500,14759.0,14760.0,14751.0,14760.0,13.0,1014.0,14671.883629191321,14678.01484623542,14590.671428571428,14757.46153846154
20210104,105000,14768.0,14772.0,14765.0,14772.0,20.0,1034.0,14673.769825918762,14679.912772585669,14590.671428571428,14769.4
20210104,105500,14771.0,14771.0,14760.0,14760.0,531.0,1565.0,14706.074760383386,14711.569611780456,14590.671428571428,14768.981167608286
20210104,110000,14765.0,14765.0,14763.0,14765.0,10.0,1575.0,14706.44634920635,14711.922207446809,14590.671428571428,14764.6
20210104,110500,14775.0,14800.0,14775.0,14800.0,95.0,1670.0,14711.334131736528,14716.70168855535,14590.671428571428,14792.368421052632
20210104,111000,14801.0,14808.0,14800.0,14808.0,36.0,1706.0,14713.273153575616,14718.606727828745,14590.671428571428,14803.222222222224
20210104,111500,14813.0,14816.0,14809.0,14811.0,56.0,1762.0,14716.429057888765,14721.718509757542,14590.671428571428,14812.571428571433
20210104,112000,14814.0,14831.0,14814.0,14831.0,27.0,1789.0,14718.027389603132,14723.299767171133,14590.671428571428,14822.333333333336
20210104,112500,14825.0,14848.0,14825.0,14830.0,392.0,2181.0,14740.658413571755,14745.71279620853,14590.671428571428,14843.941326530612
20210104,113000,14831.0,14834.0,14831.0,14834.0,7.0,2188.0,14740.952925045704,14746.000472366555,14590.671428571428,14832.714285714286
20210104,113500,14837.0,14842.0,14835.0,14840.0,11.0,2199.0,14741.439290586632,14746.476973684208,14590.671428571428,14838.181818181818
20210104,114000,14843.0,14844.0,14835.0,14838.0,22.0,2221.0,14742.412877082395,14747.431162790695,14590.671428571428,14839.727272727272
20210104,114500,14837.0,14837.0,14822.0,14823.0,40.0,2261.0,14743.990269792132,14748.96803652968,14590.671428571428,14831.575
20210104,115000,14827.0,14827.0,14812.0,14813.0,16.0,2277.0,14744.528326745718,14749.487307343608,14590.671428571428,14820.5625
20210104,115500,14816.0,14832.0,14816.0,14829.0,15.0,2292.0,14745.076788830715,14750.01981089599,14590.671428571428,14828.333333333336
20210104,120000,14820.0,14833.0,14818.0,14833.0,56.0,2348.0,14747.031090289607,14751.913482652611,14590.671428571428,14827.017857142857
20210104,120500,14837.0,14845.0,14837.0,14845.0,29.0,2377.0,14748.15944467817,14753.015177797051,14590.671428571428,14839.51724137931
20210104,121000,14844.0,14848.0,14842.0,14845.0,12.0,2389.0,14748.650481372959,14753.496117342536,14590.671428571428,14845.916666666664
20210104,121500,14847.0,14852.0,14841.0,14841.0,29.0,2418.0,14749.818858560791,14754.639965913933,14590.671428571428,14846.068965517241
20210104,122000,14836.0,14851.0,14836.0,14850.0,11.0,2429.0,14750.251543845205,14755.063189143342,14590.671428571428,14845.363636363636
20210104,122500,14847.0,14850.0,14843.0,14843.0,12.0,2441.0,14750.72388365424,14755.525316455696,14590.671428571428,14846.333333333336
20210104,123000,14844.0,14846.0,14838.0,14838.0,14.0,2455.0,14751.251731160895,14756.040687919463,14590.671428571428,14843.285714285714
20210104,123500,14842.0,14842.0,14842.0,14842.0,1.0,2456.0,14751.28868078176,14756.076729559749,14590.671428571428,14842.0
20210104,124000,14847.0,14850.0,14847.0,14850.0,10.0,2466.0,14751.683698296836,14756.463465553235,14590.671428571428,14848.7
20210104,124500,14850.0,14850.0,14833.0,14833.0,19.0,2485.0,14752.379476861168,14757.142087821045,14590.671428571428,14842.684210526317
20210104,125000,14832.0,14835.0,14830.0,14835.0,14.0,2499.0,14752.826330532213,14757.574546952224,14590.671428571428,14832.142857142857
20210104,125500,14835.0,14836.0,14832.0,14832.0,38.0,2537.0,14754.06109578242,14758.771695052716,14590.671428571428,14835.263157894737
20210104,130000,14830.0,14843.0,14830.0,14840.0,23.0,2560.0,14754.814453125,14759.503013258334,14590.671428571428,14837.91304347826
20210104,130500,14835.0,14836.0,14824.0,14830.0,33.0,2593.0,14755.778634785962,14760.432989690722,14590.671428571428,14830.575757575756
20210104,131000,14838.0,14840.0,14833.0,14833.0,6.0,2599.0,14755.966140823391,14760.614715189873,14590.671428571428,14837.0
20210104,132000,14840.0,14842.0,14839.0,14842.0,10.0,2609.0,14756.293982368723,14760.933412135539,14590.671428571428,14841.5
20210104,132500,14844.0,14844.0,14825.0,14825.0,60.0,2669.0,14758.130760584487,14762.71324095458,14590.671428571428,14838.0
20210104,133000,14820.0,14820.0,14794.0,14794.0,74.0,2743.0,14759.408676631423,14763.898203592815,14590.671428571428,14805.5
20210104,133500,14800.0,14806.0,14788.0,14789.0,34.0,2777.0,14759.885127835794,14764.330746489282,14590.671428571428,14798.323529411766
20210104,134000,14786.0,14803.0,14781.0,14800.0,40.0,2817.0,14760.409300674475,14764.803714493808,14590.671428571428,14796.8
20210105,84500,14796.0,14815.0,14788.0,14815.0,131.0,497.0,14815.684104627766,14826.514285714287,14807.759581881533,14800.190839694656
20210105,85000,14814.0,14814.0,14790.0,14793.0,35.0,532.0,14815.097744360903,14826.514285714287,14807.652173913044,14806.771428571428
20210105,85500,14793.0,14794.0,14784.0,14789.0,48.0,580.0,14812.894827586208,14826.514285714287,14805.16486486486,14788.479166666664
20210105,90000,14802.0,14812.0,14800.0,14800.0,43.0,623.0,14812.353130016052,14826.514285714287,14805.152542372882,14805.046511627908
20210105,90500,14788.0,14821.0,14787.0,14821.0,47.0,670.0,14811.986567164175,14825.827433628318,14804.941441441442,14807.127659574468
20210105,91000,14824.0,14833.0,14815.0,14826.0,45.0,715.0,14812.815384615384,14825.715867158671,14804.941441441442,14825.155555555557
20210105,91500,14829.0,14850.0,14820.0,14850.0,66.0,781.0,14814.70038412292,14827.557863501484,14804.941441441442,14835.121212121208
20210105,92000,14844.0,14848.0,14817.0,14817.0,72.0,853.0,14816.444314185226,14828.9315403423,14804.941441441442,14835.361111111111
20210105,92500,14822.0,14822.0,14794.0,14799.0,359.0,912.0,14815.822368421052,14828.729665071767,14804.900809716599,14816.331476323116
20210105,93000,14794.0,14795.0,14766.0,14767.0,58.0,970.0,14813.643298969073,14828.729665071767,14802.21920289855,14779.379310344832
20210105,93500,14771.0,14784.0,14761.0,14781.0,59.0,1029.0,14811.174927113703,14828.729665071767,14799.165302782325,14770.593220338984
20210105,94000,14780.0,14800.0,14777.0,14800.0,28.0,1057.0,14810.506149479656,14828.729665071767,14798.585289514867,14785.928571428567
20210105,94500,14800.0,14812.0,14788.0,14812.0,31.0,1084.0,14810.256457564576,14828.64761904762,14798.623493975903,14799.774193548386
20210105,95000,14801.0,14804.0,14792.0,14795.0,13.0,1097.0,14810.126709206928,14828.64761904762,14798.636632200889,14799.307692307693
20210105,95500,14792.0,14803.0,14792.0,14800.0,33.0,1120.0,14809.891964285713,14828.64761904762,14798.638571428572,14796.969696969694
20210105,100000,14805.0,14826.0,14805.0,14806.0,29.0,1149.0,14809.946910356832,14828.41531322506,14798.860724233984,14812.068965517241
20210105,100500,14817.0,14828.0,14816.0,14828.0,24.0,1173.0,14810.17306052856,14828.024175824175,14798.860724233984,14821.0
20210105,101000,14830.0,14839.0,14830.0,14838.0,26.0,1199.0,14810.689741451208,14828.347193347196,14798.860724233984,14834.0
20210105,101500,14833.0,14838.0,14830.0,14831.0,10.0,1209.0,14810.870967741936,14828.433808553973,14798.860724233984,14832.6
20210105,102000,14837.0,14842.0,14804.0,14819.0,31.0,1240.0,14811.231451612903,14828.498062015504,14798.925414364641,14825.290322580648
20210105,102500,14823.0,14823.0,14819.0,14823.0,7.0,1247.0,14811.28949478749,14828.405353728489,14798.925414364641,14821.571428571433
20210105,103000,14826.0,14839.0,14826.0,14839.0,23.0,1260.0,14811.521428571428,14828.535447761196,14798.925414364641,14832.565217391304
20210105,103500,14841.0,14863.0,14841.0,14863.0,70.0,1330.0,14813.712781954888,14831.379537953797,14798.925414364641,14853.15714285714
20210105,104000,14860.0,14860.0,14846.0,14850.0,24.0,1354.0,14814.423929098964,14832.234920634919,14798.925414364641,14853.833333333336
20210105,104500,14851.0,14851.0,14830.0,14837.0,41.0,1395.0,14815.124731182796,14832.603576751118,14798.925414364641,14838.268292682927
20210105,105000,14842.0,14851.0,14838.0,14850.0,10.0,1405.0,14815.342348754448,14832.795888399412,14798.925414364641,14845.7
20210105,105500,14850.0,14850.0,14840.0,14842.0,10.0,1415.0,14815.559717314487,14832.988422575976,14798.925414364641,14846.1
20210105,110000,14846.0,14846.0,14822.0,14828.0,34.0,1449.0,14815.885438233265,14832.822068965515,14798.925414364641,14829.441176470591
20210105,110500,14824.0,14835.0,14823.0,14835.0,8.0,1457.0,14815.958133150307,14832.781718963164,14798.925414364641,14829.125
20210105,111000,14831.0,14841.0,14831.0,14839.0,11.0,1468.0,14816.129427792916,14832.870967741936,14798.925414364641,14838.818181818182
20210105,111500,14837.0,14846.0,14837.0,14846.0,7.0,1475.0,14816.24,14832.93209054594,14798.925414364641,14839.428571428567
20210105,112000,14848.0,14856.0,14848.0,14855.0,20.0,1495.0,14816.721070234114,14833.431906614785,14798.925414364641,14852.2
20210105,112500,14851.0,14856.0,14850.0,14850.0,17.0,1512.0,14817.126322751323,14833.848984771577,14798.925414364641,14852.764705882351
20210105,113000,14857.0,14867.0,14856.0,14858.0,31.0,1543.0,14818.01749837978,14834.894993894995,14798.925414364641,14861.483870967742
20210105,113500,14850.0,14853.0,14847.0,14853.0,24.0,1567.0,14818.500319081046,14835.311981020166,14798.925414364641,14849.541666666664
20210105,114000,14850.0,14856.0,14844.0,14856.0,31.0,1598.0,14819.0788485607,14835.773455377574,14798.925414364641,14848.322580645161
