DATE,TIME,open,high,low,close,volume,max_vol,avg_price,b_pwr,s_pwr,avg_5m
20210422,84500,17200.0,17207.0,17198.0,17200.0,95.0,305.0,17179.511475409836,17209.982658959536,17110.44444444444,17201.378947368423
20210422,85000,17206.0,17208.0,17203.0,17203.0,14.0,319.0,17180.66144200627,17209.663101604274,17110.44444444444,17205.714285714286
20210422,85500,17203.0,17207.0,17200.0,17203.0,20.0,339.0,17182.008849557522,17209.06763285024,17110.44444444444,17203.5
20210422,90000,17203.0,17260.0,17203.0,17260.0,47.0,386.0,17188.30310880829,17213.62598425197,17110.44444444444,17233.702127659573
20210422,90500,17266.0,17302.0,17266.0,17302.0,108.0,494.0,17209.155870445345,17234.527624309394,17110.44444444444,17283.685185185186
20210422,91000,17305.0,17305.0,17281.0,17297.0,49.0,543.0,17216.736648250462,17241.518248175184,17110.44444444444,17293.163265306124
20210422,91500,17290.0,17290.0,17214.0,17219.0,215.0,638.0,17221.94670846395,17243.692614770458,17116.084210526315,17230.66976744186
20210422,92000,17216.0,17246.0,17210.0,17246.0,46.0,684.0,17222.130116959066,17243.451737451738,17139.879032258064,17224.67391304348
20210422,92500,17245.0,17246.0,17216.0,17240.0,29.0,713.0,17222.43618513324,17243.137802607078,17145.880597014926,17229.65517241379
20210422,93000,17246.0,17248.0,17232.0,17241.0,26.0,739.0,17223.060893098784,17243.001776198933,17145.880597014926,17240.19230769231
20210422,93500,17251.0,17272.0,17250.0,17257.0,38.0,777.0,17224.839124839124,17244.03993344426,17145.880597014926,17259.421052631584
20210422,94000,17253.0,17263.0,17252.0,17263.0,24.0,801.0,17225.775280898877,17244.5024,17145.880597014926,17256.083333333332
20210422,94500,17255.0,17271.0,17250.0,17266.0,19.0,820.0,17226.610975609758,17245.013975155278,17145.880597014926,17261.842105263157
20210422,95000,17261.0,17261.0,17218.0,17218.0,37.0,857.0,17227.012835472582,17245.231467473524,17155.636363636364,17235.91891891892
20210422,95500,17215.0,17220.0,17174.0,17181.0,79.0,936.0,17224.115384615383,17245.231467473524,17168.197424892704,17192.683544303796
20210422,100000,17177.0,17185.0,17168.0,17185.0,24.0,960.0,17222.9,17245.231467473524,17168.879377431906,17175.5
20210422,100500,17183.0,17204.0,17181.0,17188.0,26.0,986.0,17222.18255578093,17245.231467473524,17171.342756183745,17195.69230769231
20210422,101000,17181.0,17207.0,17166.0,17205.0,22.0,1008.0,17221.33234126984,17245.231467473524,17172.2,17183.227272727272
20210422,101500,17207.0,17207.0,17196.0,17196.0,8.0,1016.0,17221.177165354333,17245.231467473524,17172.952076677317,17201.625
20210422,102000,17205.0,17205.0,17194.0,17194.0,17.0,1033.0,17220.769603097775,17245.231467473524,17174.160606060606,17196.41176470588
20210422,102500,17198.0,17221.0,17197.0,17221.0,24.0,1057.0,17220.406811731315,17245.19486404834,17176.110481586402,17204.791666666668
20210422,103000,17225.0,17231.0,17219.0,17220.0,26.0,1083.0,17220.54570637119,17244.658857979502,17176.717877094972,17226.19230769231
20210422,103500,17230.0,17235.0,17209.0,17213.0,7.0,1090.0,17220.560550458715,17244.580786026203,17177.008310249308,17222.85714285714
20210422,104000,17215.0,17218.0,17213.0,17217.0,8.0,1098.0,17220.52641165756,17244.580786026203,17177.850948509484,17215.875
20210422,104500,17222.0,17236.0,17222.0,17236.0,15.0,1113.0,17220.659478885893,17244.277777777777,17177.850948509484,17230.4
20210422,105000,17238.0,17252.0,17235.0,17252.0,21.0,1134.0,17221.0873015873,17244.262793914248,17177.850948509484,17243.761904761905
20210422,105500,17253.0,17253.0,17241.0,17243.0,10.0,1144.0,17221.303321678322,17244.283765347882,17177.850948509484,17245.8
20210422,110000,17246.0,17246.0,17237.0,17242.0,8.0,1152.0,17221.440104166668,17244.24831309042,17177.850948509484,17241.0
20210422,110500,17248.0,17259.0,17245.0,17259.0,22.0,1174.0,17221.991482112437,17244.439056356492,17177.850948509484,17250.863636363636
20210422,111000,17260.0,17263.0,17259.0,17259.0,8.0,1182.0,17222.251269035532,17244.604409857333,17177.850948509484,17260.375
20210422,111500,17260.0,17260.0,17251.0,17260.0,9.0,1191.0,17222.502099076406,17244.729487179487,17177.850948509484,17255.44444444444
20210422,112000,17265.0,17268.0,17260.0,17260.0,8.0,1199.0,17222.786488740618,17244.936548223348,17177.850948509484,17265.125
20210422,112500,17260.0,17260.0,17251.0,17258.0,7.0,1206.0,17222.965174129353,17245.01257861635,17177.850948509484,17253.571428571428
20210422,113000,17260.0,17262.0,17246.0,17246.0,12.0,1218.0,17223.28078817734,17245.161090458492,17177.850948509484,17255.0
20210422,113500,17242.0,17242.0,17240.0,17241.0,12.0,1230.0,17223.455284552845,17245.102564102563,17177.850948509484,17241.166666666668
20210422,114000,17246.0,17248.0,17225.0,17225.0,9.0,1239.0,17223.53591606134,17244.987922705313,17177.850948509484,17234.55555555556
20210422,114500,17225.0,17225.0,17201.0,17201.0,7.0,1246.0,17223.470304975923,17244.963811821468,17178.36,17211.85714285714
20210422,115000,17202.0,17222.0,17201.0,17222.0,4.0,1250.0,17223.4168,17244.963811821468,17178.65963060686,17206.75
20210422,115500,17212.0,17217.0,17188.0,17198.0,35.0,1285.0,17222.771984435796,17244.963811821468,17180.442028985508,17199.742857142857
20210422,120000,17201.0,17201.0,17175.0,17175.0,21.0,1306.0,17222.199846860643,17244.963811821468,17180.767816091953,17187.190476190477
20210422,120500,17175.0,17177.0,17135.0,17145.0,57.0,1363.0,17219.330887747616,17244.963811821468,17177.619918699187,17153.59649122807
20210422,121000,17140.0,17161.0,17113.0,17114.0,55.0,1418.0,17216.203102961917,17244.963811821468,17173.705667276052,17138.690909090907
20210422,121500,17111.0,17116.0,17072.0,17109.0,91.0,1507.0,17208.930325149304,17244.963811821468,17162.419811320753,17093.516483516483
20210422,122000,17115.0,17131.0,17100.0,17100.0,83.0,1530.0,17207.554248366014,17244.963811821468,17160.848254931716,17115.66265060241
20210422,122500,17098.0,17099.0,17074.0,17089.0,48.0,1570.0,17204.45095541401,17244.963811821468,17156.55078683834,17085.458333333332
20210422,123000,17087.0,17092.0,17061.0,17061.0,36.0,1606.0,17201.632627646326,17244.963811821468,17152.738775510206,17078.722222222223
20210422,123500,17061.0,17078.0,17004.0,17020.0,95.0,1701.0,17192.005878894768,17244.963811821468,17138.606024096385,17029.263157894737
20210422,124000,17018.0,17075.0,17011.0,17074.0,80.0,1781.0,17184.974171813592,17244.963811821468,17129.53846153846,17035.4625
20210422,124500,17079.0,17100.0,17079.0,17096.0,84.0,1865.0,17180.689544235924,17244.963811821468,17126.184104627766,17089.845238095237
