DATE,TIME,open,high,low,close,volume,max_vol,avg_price,b_pwr,s_pwr,avg_5m
20210121,84500,15730,15737,15711,15713,57.0,687.0,15816.133915574963,15832.941605839416,15749.870503597122,15727.403508771931
20210121,85000,15707,15714,15697,15707,69.0,744.0,15807.443548387097,15832.941605839416,15736.15306122449,15703.420289855068
20210121,85500,15709,15710,15700,15710,20.0,758.0,15805.577836411609,15832.941605839416,15734.171428571428,15706.3
20210121,90000,15715,15762,15715,15762,83.0,841.0,15799.592152199762,15832.941605839416,15737.21843003413,15744.927710843374
20210121,90500,15767,15773,15743,15773,36.0,877.0,15797.904218928164,15832.941605839416,15739.544072948327,15758.472222222224
20210121,91000,15771,15796,15769,15796,66.0,943.0,15796.715800636268,15832.941605839416,15746.458227848101,15780.924242424244
20210121,91500,15798,15806,15771,15776,218.0,995.0,15796.098492462312,15832.289285714285,15749.508045977007,15794.481651376147
20210121,92000,15771,15806,15761,15806,345.0,1040.0,15795.640384615383,15831.711033274956,15751.724946695094,15782.005797101448
20210121,92500,15807,15818,15801,15817,74.0,1090.0,15796.310091743118,15829.98228663446,15751.724946695094,15809.756756756755
20210121,93000,15819,15827,15809,15821,38.0,1128.0,15797.113475177304,15829.4157814871,15751.724946695094,15820.157894736842
20210121,93500,15828,15861,15828,15860,83.0,1209.0,15800.315136476429,15831.110810810813,15751.724946695094,15845.192771084336
20210121,94000,15860,15875,15847,15875,29.0,1236.0,15801.627022653724,15832.140808344198,15751.724946695094,15860.275862068966
20210121,94500,15880,15935,15880,15935,117.0,1353.0,15810.925351071692,15842.333710407242,15751.724946695094,15909.153846153846
20210121,95000,15934,15934,15870,15897,41.0,1394.0,15813.284791965569,15844.497297297296,15751.724946695094,15891.146341463416
20210121,95500,15894,15911,15894,15905,36.0,1430.0,15815.620979020981,15846.804370447451,15751.724946695094,15906.083333333336
20210121,100000,15911,15929,15896,15897,47.0,1477.0,15818.773188896412,15849.969246031746,15751.724946695094,15914.680851063833
