DATE,TIME,open,high,low,close,volume,max_vol,avg_price,b_pwr,s_pwr,avg_5m
20220421,84500,17144.0,17156.0,17137.0,17143.0,72.0,72.0,17144.86111111111,17146.8125,17140.958333333332,17144.86111111111
20220421,85000,17146.0,17146.0,17135.0,17139.0,11.0,83.0,17144.265060240963,17146.725490196077,17140.34375,17140.363636363636
20220421,85500,17141.0,17161.0,17139.0,17160.0,19.0,102.0,17145.843137254902,17148.671641791047,17140.428571428572,17152.736842105263
20220421,90000,17160.0,17164.0,17125.0,17137.0,36.0,138.0,17144.94927536232,17150.234567901236,17137.43859649123,17142.416666666668
20220421,90500,17123.0,17135.0,17120.0,17121.0,23.0,161.0,17142.124223602485,17150.234567901236,17133.9125,17125.17391304348
20220421,91000,17120.0,17141.0,17120.0,17138.0,9.0,170.0,17141.723529411764,17150.234567901236,17133.977528089887,17134.55555555556
20220421,91500,17143.0,17160.0,17135.0,17160.0,16.0,186.0,17142.370967741936,17150.478723404256,17134.08695652174,17149.25
20220421,92000,17163.0,17166.0,17129.0,17129.0,23.0,209.0,17142.674641148325,17151.057142857142,17134.21153846154,17145.130434782608
20220421,92500,17129.0,17133.0,17121.0,17133.0,9.0,218.0,17141.990825688074,17151.057142857142,17133.566371681416,17126.11111111111
20220421,93000,17124.0,17130.0,17124.0,17130.0,9.0,227.0,17141.396475770922,17151.057142857142,17133.081967213115,17127.0
20220421,93500,17130.0,17140.0,17125.0,17140.0,5.0,232.0,17141.15517241379,17151.057142857142,17132.96850393701,17130.2
20220421,94000,17124.0,17154.0,17118.0,17153.0,25.0,257.0,17140.696498054476,17151.121739130434,17132.25352112676,17136.44
20220421,94500,17155.0,17180.0,17155.0,17169.0,42.0,299.0,17144.545150501668,17155.662420382167,17132.25352112676,17168.095238095237
20220421,95000,17169.0,17175.0,17165.0,17175.0,14.0,313.0,17145.731629392973,17156.923976608192,17132.25352112676,17171.071428571428
20220421,95500,17170.0,17170.0,17148.0,17148.0,14.0,327.0,17146.308868501532,17157.097297297296,17132.25352112676,17159.214285714286
20220421,100000,17149.0,17149.0,17139.0,17144.0,12.0,339.0,17146.244837758113,17156.904761904763,17132.81333333333,17144.5
20220421,100500,17150.0,17166.0,17150.0,17162.0,4.0,343.0,17146.399416909622,17156.958549222796,17132.81333333333,17159.5
20220421,101000,17166.0,17166.0,17150.0,17151.0,24.0,367.0,17146.771117166212,17156.41935483871,17132.81333333333,17152.083333333332
20220421,101500,17153.0,17155.0,17153.0,17155.0,5.0,372.0,17146.865591397847,17156.36036036036,17132.81333333333,17153.8
20220421,102000,17145.0,17146.0,17138.0,17146.0,8.0,380.0,17146.736842105263,17156.36036036036,17133.21518987342,17140.75
20220421,102500,17140.0,17140.0,17138.0,17138.0,2.0,382.0,17146.696335078534,17156.36036036036,17133.2875,17139.0
20220421,103000,17137.0,17137.0,17137.0,17137.0,1.0,383.0,17146.671018276764,17156.36036036036,17133.310559006208,17137.0
20220421,103500,17130.0,17131.0,17120.0,17125.0,12.0,395.0,17146.055696202533,17156.36036036036,17132.832369942196,17126.416666666668
20220421,104000,17126.0,17126.0,17121.0,17121.0,6.0,401.0,17145.693266832914,17156.36036036036,17132.463687150834,17121.833333333332
20220421,104500,17121.0,17127.0,17118.0,17123.0,12.0,413.0,17145.01694915254,17156.36036036036,17131.832460732985,17122.416666666668
20220421,105000,17120.0,17120.0,17118.0,17118.0,2.0,415.0,17144.891566265058,17156.36036036036,17131.699481865286,17119.0
20220421,105500,17133.0,17133.0,17127.0,17127.0,10.0,425.0,17144.548235294118,17156.36036036036,17131.63054187192,17130.3
20220421,110000,17123.0,17123.0,17100.0,17100.0,21.0,446.0,17142.7466367713,17156.36036036036,17129.254464285714,17106.285714285714
20220421,110500,17098.0,17104.0,17092.0,17098.0,16.0,462.0,17141.119047619046,17156.36036036036,17127.020833333332,17095.75
20220421,111000,17094.0,17094.0,17083.0,17085.0,16.0,478.0,17139.37029288703,17156.36036036036,17124.63671875,17088.875
20220421,111500,17092.0,17092.0,17089.0,17089.0,4.0,482.0,17138.964730290456,17156.36036036036,17124.111538461537,17090.5
20220421,112000,17081.0,17095.0,17081.0,17095.0,5.0,487.0,17138.451745379876,17156.36036036036,17123.449056603782,17089.0
20220421,112500,17095.0,17095.0,17091.0,17091.0,5.0,492.0,17137.989837398374,17156.36036036036,17122.885185185187,17093.0
20220421,113000,17092.0,17092.0,17087.0,17087.0,6.0,498.0,17137.421686746988,17156.36036036036,17122.1884057971,17090.833333333332
20220421,113500,17085.0,17085.0,17080.0,17080.0,49.0,547.0,17132.444241316272,17156.36036036036,17116.10769230769,17081.85714285714
20220421,114000,17087.0,17091.0,17087.0,17091.0,4.0,551.0,17132.123411978217,17156.36036036036,17115.768996960487,17088.25
20220421,115000,17089.0,17089.0,17089.0,17089.0,1.0,552.0,17132.045289855072,17156.36036036036,17115.687878787878,17089.0
20220421,115500,17092.0,17092.0,17092.0,17092.0,2.0,554.0,17131.90072202166,17156.36036036036,17115.545180722893,17092.0
20220421,120000,17094.0,17101.0,17094.0,17098.0,6.0,560.0,17131.525,17156.36036036036,17115.21301775148,17096.833333333332
20220421,120500,17102.0,17102.0,17102.0,17102.0,3.0,563.0,17131.367673179397,17156.36036036036,17115.09677419355,17102.0
20220421,121000,17102.0,17102.0,17095.0,17096.0,7.0,570.0,17130.984210526316,17156.36036036036,17114.795977011494,17100.14285714286
20220421,121500,17106.0,17106.0,17095.0,17095.0,5.0,575.0,17130.725217391304,17156.36036036036,17114.60339943343,17101.2
20220421,122000,17095.0,17095.0,17087.0,17087.0,3.0,578.0,17130.520761245676,17156.36036036036,17114.407303370786,17091.333333333332
20220421,122500,17082.0,17086.0,17079.0,17086.0,5.0,583.0,17130.108061749568,17156.36036036036,17113.963988919666,17082.4
20220421,123000,17086.0,17086.0,17086.0,17086.0,2.0,585.0,17129.957264957266,17156.36036036036,17113.809917355367,17086.0
20220421,123500,17091.0,17094.0,17085.0,17089.0,5.0,590.0,17129.616949152543,17156.36036036036,17113.483695652172,17089.8
20220421,124000,17089.0,17089.0,17089.0,17089.0,1.0,591.0,17129.548223350255,17156.36036036036,17113.417344173442,17089.0
20220421,125000,17094.0,17094.0,17094.0,17094.0,1.0,592.0,17129.488175675677,17156.36036036036,17113.364864864863,17094.0
20220421,130000,17082.0,17082.0,17057.0,17064.0,22.0,614.0,17127.351791530946,17156.36036036036,17110.923469387755,17069.863636363636
