DATE,TIME,open,high,low,close,volume,max_vol,avg_price,b_pwr,s_pwr,avg_5m
20210318,84500,16192.0,16201.0,16190.0,16194.0,41.0,267.0,16185.288389513107,16188.601769911504,16172.0,16194.487804878047
20210318,85000,16194.0,16203.0,16194.0,16195.0,23.0,290.0,16186.262068965518,16190.117647058823,16172.0,16197.565217391304
20210318,85500,16197.0,16199.0,16195.0,16195.0,5.0,295.0,16186.430508474576,16190.333333333336,16172.0,16196.2
20210318,90000,16192.0,16213.0,16192.0,16200.0,20.0,315.0,16187.438095238096,16191.819875776397,16172.0,16202.3
20210318,90500,16207.0,16232.0,16203.0,16227.0,44.0,359.0,16191.462395543176,16197.926829268292,16172.0,16220.272727272728
20210318,91000,16227.0,16252.0,16214.0,16214.0,63.0,422.0,16198.357819905215,16207.264925373134,16172.0,16237.650793650791
20210318,91500,16219.0,16224.0,16201.0,16203.0,19.0,441.0,16198.804988662132,16207.362369337981,16172.0,16208.736842105263
20210318,92000,16200.0,16226.0,16199.0,16216.0,17.0,458.0,16199.307860262006,16207.641447368424,16172.0,16212.35294117647
20210318,92500,16214.0,16223.0,16214.0,16220.0,13.0,471.0,16199.800424628447,16208.031545741323,16172.0,16217.153846153846
20210318,93000,16225.0,16233.0,16204.0,16204.0,30.0,501.0,16200.85628742515,16208.844380403458,16172.0,16217.433333333332
20210318,93500,16219.0,16300.0,16219.0,16294.0,128.0,629.0,16215.809220985691,16226.492631578947,16172.0,16274.3359375
20210318,94000,16295.0,16317.0,16290.0,16314.0,72.0,701.0,16224.489300998574,16236.210237659963,16172.0,16300.319444444443
20210318,94500,16315.0,16333.0,16315.0,16325.0,31.0,732.0,16228.670765027322,16240.877162629758,16172.0,16323.225806451614
20210318,95000,16330.0,16333.0,16318.0,16325.0,27.0,759.0,16232.179183135702,16244.733884297519,16172.0,16327.296296296296
20210318,95500,16334.0,16338.0,16321.0,16327.0,21.0,780.0,16234.743589743592,16247.50798722045,16172.0,16327.428571428567
20210318,100000,16321.0,16325.0,16321.0,16322.0,4.0,784.0,16235.190051020407,16247.982539682542,16172.0,16322.25
20210318,100500,16325.0,16328.0,16233.0,16260.0,40.0,824.0,16237.313106796115,16249.995468277946,16223.3,16278.925
20210318,101000,16260.0,16263.0,16248.0,16258.0,19.0,843.0,16237.754448398577,16250.187958883997,16223.3,16256.894736842105
20210318,101500,16258.0,16261.0,16245.0,16260.0,19.0,862.0,16238.114849187938,16250.294285714288,16223.3,16254.105263157895
20210318,102000,16260.0,16264.0,16259.0,16259.0,16.0,878.0,16238.521640091116,16250.520949720669,16223.3,16260.4375
20210318,102500,16270.0,16279.0,16270.0,16270.0,12.0,890.0,16239.024719101122,16250.938186813188,16223.3,16275.833333333336
20210318,103000,16280.0,16289.0,16280.0,16289.0,6.0,896.0,16239.339285714286,16251.224795640328,16223.3,16286.0
20210318,103500,16289.0,16290.0,16289.0,16290.0,9.0,905.0,16239.835359116021,16251.685060565276,16223.3,16289.222222222224
20210318,104000,16289.0,16289.0,16285.0,16285.0,4.0,909.0,16240.042904290427,16251.874163319946,16223.3,16287.0
20210318,104500,16295.0,16295.0,16270.0,16270.0,7.0,916.0,16240.387554585152,16252.18302387268,16223.3,16285.142857142857
20210318,105000,16270.0,16270.0,16264.0,16265.0,9.0,925.0,16240.64108108108,16252.35124508519,16223.3,16266.444444444443
20210318,105500,16271.0,16291.0,16271.0,16291.0,14.0,939.0,16241.25026624068,16252.876447876448,16223.3,16281.5
20210318,110000,16293.0,16297.0,16293.0,16293.0,7.0,946.0,16241.646934460889,16253.251275510205,16223.3,16294.857142857143
