date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2021-11-17 08:45:00,M,17722.0,115006.0,17721.0,17499.0,,,,,,,,
2021-11-16 15:00:00,N,17693.0,227636.0,17690.0,34834.0,,,,,,,,
2021-11-16 08:45:00,M,17688.0,189634.0,17690.0,34834.0,,,,,,,,
2021-11-15 15:00:00,N,17660.0,277836.0,17661.0,28324.0,,,,,,,,
2021-11-15 08:45:00,M,17656.0,235932.0,17661.0,24578.0,,,,,,,,
2021-11-12 15:00:00,N,17560.0,230356.0,17547.0,18382.0,17619.0,9325.0,,,,,,
2021-11-12 08:45:00,M,17560.0,186172.0,17536.0,13725.0,17619.0,9325.0,17514.0,8644.0,,,,
2021-11-11 15:00:00,N,17479.0,231088.0,17511.0,14934.0,17457.0,13445.0,17480.0,12530.0,,,,
2021-11-11 08:45:00,M,17468.0,169446.0,17457.0,13445.0,17479.0,10240.0,17510.0,7387.0,,,,
2021-11-10 15:00:00,N,17539.0,240506.0,17551.0,25642.0,,,,,,,,
2021-11-10 08:45:00,M,17541.0,152254.0,17551.0,20233.0,17512.0,9472.0,,,,,,
2021-11-09 15:00:00,N,17557.0,228264.0,17564.0,20094.0,17504.0,6509.0,17610.0,4834.0,,,,
2021-11-09 08:45:00,M,17547.0,162250.0,17565.0,15694.0,17550.0,14253.0,17504.0,6509.0,,,,
2021-11-08 15:00:00,N,17374.0,204758.0,17370.0,10125.0,17467.0,8409.0,17312.0,6830.0,17413.0,5315.0,17286.0,5166.0
2021-11-08 08:45:00,M,17342.0,155660.0,17370.0,10125.0,17312.0,6830.0,17286.0,5166.0,,,,
2021-11-05 15:00:00,N,17217.0,246044.0,17269.0,12645.0,17154.0,8954.0,17209.0,8746.0,17124.0,8510.0,17249.0,7340.0
2021-11-05 08:45:00,M,17189.0,180546.0,17269.0,9660.0,17154.0,8954.0,17209.0,8746.0,17124.0,8510.0,17247.0,5743.0
