date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2021-08-18 08:45:00,M,16559.0,207888.0,16442.0,6465.0,16496.0,5680.0,16521.0,4210.0,16646.0,3831.0,16603.0,3825.0
2021-08-17 15:00:00,N,16672.0,394338.0,16806.0,14742.0,16725.0,12683.0,16644.0,6613.0,16516.0,4895.0,,
2021-08-17 08:45:00,M,16750.0,289934.0,16806.0,14742.0,16725.0,12683.0,16644.0,6613.0,16612.0,3151.0,,
2021-08-16 15:00:00,N,16827.0,395576.0,16828.0,21240.0,16805.0,19538.0,,,,,,
2021-08-16 08:45:00,M,16834.0,332480.0,16828.0,20130.0,16808.0,16815.0,,,,,,
2021-08-13 15:00:00,N,17007.0,371202.0,17000.0,16949.0,17033.0,13887.0,17072.0,8994.0,16924.0,7047.0,17167.0,3421.0
2021-08-13 08:45:00,M,17029.0,302088.0,17000.0,16949.0,17033.0,13887.0,17072.0,8994.0,17167.0,3421.0,,
2021-08-12 15:00:00,N,17173.0,243078.0,17186.0,20436.0,17161.0,18666.0,,,,,,
2021-08-12 08:45:00,M,17178.0,183908.0,17186.0,17405.0,17161.0,14539.0,,,,,,
2021-08-11 15:00:00,N,17186.0,353860.0,17157.0,18300.0,17249.0,10944.0,,,,,,
2021-08-11 08:45:00,M,17191.0,282524.0,17163.0,13582.0,17249.0,10944.0,17112.0,5622.0,,,,
2021-08-10 15:00:00,N,17307.0,289414.0,17291.0,16470.0,17313.0,16263.0,17408.0,5084.0,17375.0,4410.0,,
2021-08-10 08:45:00,M,17321.0,218698.0,17286.0,14415.0,17318.0,12012.0,17408.0,5084.0,17375.0,4410.0,,
2021-08-09 15:00:00,N,17358.0,294700.0,17410.0,16016.0,17381.0,12766.0,17345.0,8203.0,17262.0,7293.0,,
2021-08-09 08:45:00,M,17346.0,249812.0,17381.0,12555.0,17345.0,8203.0,17311.0,7371.0,17262.0,7293.0,,
2021-08-06 15:00:00,N,17441.0,269162.0,17443.0,20356.0,17470.0,17239.0,,,,,,
