date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2022-03-16 08:45:00,M,16930.0,157842.0,16937.0,9269.0,16883.0,4448.0,17070.0,3167.0,,,,
2022-03-15 15:00:00,N,16930.0,472744.0,16889.0,18254.0,16944.0,14369.0,16786.0,4940.0,,,,
2022-03-15 08:45:00,M,16954.0,312788.0,16889.0,15941.0,17061.0,2760.0,,,,,,
2022-03-14 15:00:00,N,17235.0,407124.0,17226.0,22507.0,,,,,,,,
2022-03-14 08:45:00,M,17248.0,267136.0,17225.0,16871.0,17259.0,11226.0,17308.0,7686.0,,,,
2022-03-11 15:00:00,N,17268.0,365926.0,17278.0,15924.0,17211.0,13352.0,17368.0,7413.0,,,,
2022-03-11 08:45:00,M,17257.0,194392.0,17209.0,10308.0,17277.0,9028.0,17317.0,4929.0,,,,
2022-03-10 15:00:00,N,17361.0,402600.0,17438.0,16452.0,17319.0,12893.0,17359.0,11500.0,17391.0,11223.0,,
2022-03-10 08:45:00,M,17386.0,205328.0,17438.0,14744.0,17421.0,12991.0,17389.0,9377.0,17290.0,7136.0,,
2022-03-09 15:00:00,N,17016.0,377294.0,16986.0,16291.0,16946.0,15548.0,17112.0,7220.0,17139.0,7033.0,,
2022-03-09 08:45:00,M,16949.0,234600.0,16946.0,15548.0,16986.0,14561.0,,,,,,
2022-03-08 15:00:00,N,16834.0,559488.0,16776.0,17894.0,16723.0,10903.0,16996.0,9593.0,16943.0,6851.0,,
2022-03-08 08:45:00,M,16867.0,322958.0,16996.0,9593.0,16754.0,8613.0,16804.0,7900.0,16943.0,6162.0,16722.0,5216.0
2022-03-07 15:00:00,N,17112.0,517538.0,17111.0,16566.0,17011.0,8004.0,17361.0,6087.0,17211.0,4902.0,,
2022-03-07 08:45:00,M,17178.0,315470.0,17113.0,12771.0,17361.0,6087.0,17211.0,4902.0,17304.0,3082.0,,
2022-03-04 15:00:00,N,17669.0,392170.0,17724.0,13897.0,17666.0,11735.0,17757.0,9805.0,,,,
2022-03-04 08:45:00,M,17696.0,238432.0,17724.0,12248.0,17757.0,9805.0,17668.0,8099.0,17610.0,4120.0,,
2022-03-03 15:00:00,N,17886.0,301402.0,17898.0,22782.0,,,,,,,,
2022-03-03 08:45:00,M,17912.0,154934.0,17898.0,16489.0,,,,,,,,
2022-03-02 15:00:00,N,17811.0,352816.0,17807.0,26398.0,,,,,,,,
2022-03-02 08:45:00,M,17818.0,190370.0,17807.0,17906.0,,,,,,,,
2022-03-01 15:00:00,N,17852.0,368422.0,17909.0,18071.0,17779.0,9127.0,17737.0,5807.0,,,,
2022-03-01 08:45:00,M,17858.0,219392.0,17909.0,15058.0,17779.0,6276.0,17737.0,4404.0,,,,
2022-02-25 15:00:00,N,17619.0,420058.0,17570.0,18204.0,17624.0,13813.0,17659.0,10548.0,17679.0,9158.0,,
2022-02-25 08:45:00,M,17602.0,259358.0,17576.0,14577.0,17624.0,11292.0,17659.0,7732.0,,,,
2022-02-24 15:00:00,N,17566.0,633952.0,17812.0,11732.0,17638.0,9501.0,17269.0,8248.0,17553.0,6717.0,17350.0,6590.0
2022-02-24 08:45:00,M,17703.0,374306.0,17812.0,11732.0,17638.0,8791.0,17551.0,6004.0,,,,
2022-02-23 15:00:00,N,17997.0,286718.0,17977.0,18249.0,18035.0,9452.0,,,,,,
2022-02-23 08:45:00,M,17990.0,168370.0,17976.0,15598.0,18036.0,6081.0,,,,,,
2022-02-22 15:00:00,N,17911.0,439672.0,17910.0,20294.0,17947.0,14383.0,18057.0,6377.0,,,,
2022-02-22 08:45:00,M,17908.0,288670.0,17910.0,14536.0,17829.0,7806.0,18057.0,6377.0,,,,
2022-02-21 15:00:00,N,18141.0,295770.0,18213.0,11452.0,18183.0,10059.0,18140.0,9572.0,17997.0,5072.0,,
2022-02-21 08:45:00,M,18147.0,191838.0,18212.0,11136.0,18182.0,8600.0,18141.0,4969.0,17997.0,3967.0,18092.0,3726.0
2022-02-18 15:00:00,N,18167.0,320966.0,18191.0,15684.0,18223.0,13991.0,18069.0,4785.0,,,,
2022-02-18 08:45:00,M,18172.0,192834.0,18190.0,13491.0,18224.0,11849.0,18069.0,4785.0,,,,
2022-02-17 15:00:00,N,18238.0,316790.0,18266.0,14646.0,18194.0,13936.0,18246.0,13315.0,18314.0,8669.0,,
2022-02-17 08:45:00,M,18254.0,220530.0,18267.0,11708.0,18194.0,8917.0,18314.0,8669.0,18246.0,8136.0,,
2022-02-16 15:00:00,N,18198.0,216482.0,18193.0,15180.0,18158.0,9523.0,,,,,,
2022-02-16 08:45:00,M,18171.0,112740.0,18195.0,9727.0,18158.0,8927.0,,,,,,
2022-02-15 15:00:00,N,17991.0,119810.0,18031.0,6632.0,17957.0,4704.0,17907.0,4548.0,,,,
