date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2022-11-16 08:45:00,M,14560.0,154406.0,14501.0,7932.0,14569.0,6383.0,14608.0,6185.0,14550.0,6167.0,,
2022-11-15 15:00:00,N,14522.0,474348.0,14540.0,18258.0,14498.0,13485.0,14370.0,9052.0,14759.0,7866.0,14253.0,6048.0
2022-11-15 08:45:00,M,14433.0,314550.0,14540.0,17796.0,14498.0,13485.0,14370.0,9052.0,14253.0,6048.0,,
2022-11-14 15:00:00,N,14147.0,362142.0,14153.0,28854.0,14128.0,21014.0,14182.0,20574.0,,,,
2022-11-14 08:45:00,M,14142.0,271496.0,14153.0,21565.0,14124.0,17868.0,14182.0,14845.0,,,,
2022-11-11 15:00:00,N,14041.0,394996.0,13996.0,14538.0,14108.0,11276.0,13940.0,8220.0,,,,
2022-11-11 08:45:00,M,13984.0,234968.0,13996.0,14538.0,13940.0,8220.0,,,,,,
2022-11-10 15:00:00,N,13620.0,354516.0,13490.0,16990.0,13539.0,8196.0,13682.0,5909.0,13781.0,4945.0,13872.0,4672.0
2022-11-10 08:45:00,M,13507.0,142954.0,13490.0,16812.0,13539.0,7795.0,,,,,,
2022-11-09 15:00:00,N,13560.0,313276.0,13593.0,22053.0,13571.0,16817.0,13518.0,8648.0,,,,
2022-11-09 08:45:00,M,13546.0,176384.0,13593.0,14311.0,13571.0,9288.0,13518.0,7539.0,13479.0,4509.0,,
2022-11-08 15:00:00,N,13380.0,275904.0,13361.0,18576.0,13333.0,17189.0,13454.0,6781.0,13476.0,5276.0,,
2022-11-08 08:45:00,M,13352.0,149560.0,13361.0,14182.0,13333.0,13832.0,,,,,,
2022-11-07 15:00:00,N,13207.0,287066.0,13248.0,16524.0,13223.0,12972.0,13181.0,10809.0,13121.0,6981.0,,
2022-11-07 08:45:00,M,13185.0,191400.0,13223.0,11671.0,13181.0,10809.0,13121.0,6981.0,,,,
2022-11-04 15:00:00,N,13023.0,353008.0,13028.0,12161.0,12952.0,10478.0,13099.0,9639.0,13147.0,6451.0,12871.0,6177.0
