date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2021-07-21 08:45:00,M,17520.0,175144.0,17431.0,7424.0,17488.0,5993.0,17557.0,4238.0,17618.0,3894.0,,
2021-07-20 15:00:00,N,17595.0,432698.0,17538.0,19481.0,17641.0,19032.0,17688.0,9689.0,17588.0,9566.0,,
2021-07-20 08:45:00,M,17605.0,324876.0,17641.0,16828.0,17539.0,14891.0,17688.0,9689.0,,,,
2021-07-19 15:00:00,N,17709.0,467868.0,17735.0,24328.0,17759.0,16767.0,17685.0,13127.0,,,,
2021-07-19 08:45:00,M,17734.0,331004.0,17735.0,23737.0,17759.0,14569.0,17793.0,11952.0,17684.0,10278.0,,
2021-07-16 15:00:00,N,17865.0,306670.0,17876.0,18252.0,17913.0,14320.0,17827.0,13964.0,,,,
2021-07-16 08:45:00,M,17859.0,223188.0,17874.0,15290.0,17827.0,12767.0,17913.0,9218.0,,,,
2021-07-15 15:00:00,N,17944.0,323732.0,17926.0,17377.0,18001.0,10853.0,18019.0,8654.0,17859.0,4660.0,,
2021-07-15 08:45:00,M,17956.0,206516.0,17927.0,14143.0,18019.0,8654.0,17996.0,6929.0,,,,
2021-07-14 15:00:00,N,17858.0,304698.0,17864.0,18402.0,17912.0,9541.0,,,,,,
2021-07-14 08:45:00,M,17842.0,240300.0,17864.0,17846.0,,,,,,,,
2021-07-13 15:00:00,N,17935.0,313378.0,17981.0,17113.0,17892.0,9255.0,18015.0,7106.0,,,,
2021-07-13 08:45:00,M,17947.0,247300.0,17981.0,17113.0,18015.0,7106.0,17939.0,6779.0,17854.0,5283.0,,
2021-07-12 15:00:00,N,17868.0,304506.0,17852.0,15671.0,17828.0,13576.0,17930.0,8732.0,,,,
2021-07-12 08:45:00,M,17869.0,255842.0,17852.0,12912.0,17827.0,10850.0,17938.0,7932.0,,,,
2021-07-09 15:00:00,N,17645.0,342352.0,17644.0,17583.0,17600.0,12961.0,17720.0,6119.0,,,,
