date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2022-06-15 08:45:00,M,16041.0,134936.0,16050.0,11889.0,16011.0,8344.0,,,,,,
2022-06-14 15:00:00,N,15967.0,414046.0,15915.0,20706.0,16043.0,19448.0,16016.0,13630.0,15889.0,8794.0,,
2022-06-14 08:45:00,M,15950.0,293970.0,15915.0,20706.0,16044.0,14744.0,15889.0,8794.0,,,,
2022-06-13 15:00:00,N,15997.0,473602.0,16023.0,36339.0,15966.0,6852.0,,,,,,
2022-06-13 08:45:00,M,16037.0,306558.0,16023.0,34883.0,,,,,,,,
2022-06-10 15:00:00,N,16396.0,336768.0,16451.0,16034.0,16476.0,14151.0,16304.0,10218.0,16373.0,9284.0,,
2022-06-10 08:45:00,M,16428.0,176368.0,16476.0,13035.0,16452.0,11103.0,16426.0,9172.0,16375.0,7262.0,,
2022-06-09 15:00:00,N,16560.0,280090.0,16589.0,22758.0,16551.0,13111.0,16639.0,5476.0,,,,
2022-06-09 08:45:00,M,16574.0,136200.0,16589.0,18686.0,,,,,,,,
2022-06-08 15:00:00,N,16637.0,277744.0,16645.0,26240.0,16573.0,7389.0,,,,,,
2022-06-08 08:45:00,M,16644.0,162184.0,16645.0,18133.0,,,,,,,,
2022-06-07 15:00:00,N,16480.0,311908.0,16486.0,22695.0,16459.0,18093.0,,,,,,
2022-06-07 08:45:00,M,16467.0,203130.0,16486.0,16345.0,16459.0,15083.0,,,,,,
2022-06-06 15:00:00,N,16585.0,306854.0,16600.0,13626.0,16619.0,12792.0,16516.0,7871.0,16659.0,6599.0,,
2022-06-06 08:45:00,M,16563.0,198142.0,16600.0,10674.0,16619.0,8009.0,16515.0,7515.0,16477.0,4160.0,,
2022-06-02 15:00:00,N,16559.0,274616.0,16546.0,19876.0,,,,,,,,
2022-06-02 08:45:00,M,16530.0,159472.0,16529.0,16946.0,16546.0,16583.0,,,,,,
2022-06-01 15:00:00,N,16628.0,335228.0,16638.0,14937.0,16680.0,14907.0,16606.0,8585.0,16713.0,5985.0,16537.0,5812.0
2022-06-01 08:45:00,M,16671.0,191848.0,16680.0,14907.0,16644.0,10725.0,16713.0,5985.0,,,,
2022-05-31 15:00:00,N,16593.0,352292.0,16636.0,18421.0,16600.0,13460.0,16489.0,9169.0,16684.0,7393.0,,
2022-05-31 08:45:00,M,16581.0,216210.0,16489.0,9169.0,16600.0,8553.0,16636.0,8363.0,16684.0,7389.0,,
2022-05-30 15:00:00,N,16506.0,215918.0,16511.0,14504.0,16561.0,9981.0,16476.0,6164.0,16437.0,5213.0,,
2022-05-30 08:45:00,M,16499.0,162938.0,16511.0,8644.0,16561.0,7936.0,16476.0,6164.0,16437.0,5213.0,,
2022-05-27 15:00:00,N,16239.0,275230.0,16227.0,20268.0,16333.0,8273.0,16133.0,4039.0,,,,
2022-05-27 08:45:00,M,16199.0,166712.0,16226.0,19454.0,16133.0,4039.0,,,,,,
2022-05-26 15:00:00,N,16045.0,337184.0,15993.0,13093.0,16078.0,12791.0,15952.0,10473.0,16124.0,8133.0,,
2022-05-26 08:45:00,M,16042.0,198458.0,15951.0,7976.0,16078.0,7301.0,16018.0,5178.0,16149.0,4094.0,,
2022-05-25 15:00:00,N,16056.0,393808.0,16064.0,17602.0,16043.0,15611.0,16000.0,15610.0,16124.0,12701.0,,
