date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2021-05-19 08:45:00,M,16114.0,234682.0,16124.0,7663.0,16084.0,7591.0,16178.0,5877.0,,,,
2021-05-18 15:00:00,N,15984.0,575354.0,16149.0,10537.0,16092.0,8990.0,15901.0,7410.0,15830.0,6505.0,16226.0,6273.0
2021-05-18 08:45:00,M,15930.0,473498.0,16149.0,10043.0,16092.0,8990.0,15901.0,7410.0,15830.0,6505.0,15986.0,5084.0
2021-05-17 15:00:00,N,15412.0,714026.0,15372.0,19369.0,15464.0,9395.0,15642.0,6282.0,,,,
2021-05-17 08:45:00,M,15420.0,586250.0,15326.0,12448.0,15467.0,9267.0,15642.0,6282.0,15180.0,3022.0,,
2021-05-14 15:00:00,N,15825.0,575536.0,15842.0,18539.0,15767.0,12336.0,15704.0,9774.0,15924.0,7898.0,,
2021-05-14 08:45:00,M,15820.0,444480.0,15841.0,12540.0,15767.0,11725.0,15723.0,8295.0,15997.0,2833.0,,
2021-05-13 15:00:00,N,15667.0,696744.0,15712.0,15660.0,15622.0,11018.0,15878.0,6378.0,,,,
2021-05-13 08:45:00,M,15714.0,469600.0,15710.0,10235.0,15604.0,8667.0,15878.0,6378.0,,,,
2021-05-12 15:00:00,N,15870.0,943382.0,15789.0,11646.0,15623.0,9127.0,15546.0,8788.0,16448.0,6954.0,16507.0,4219.0
2021-05-12 08:45:00,M,15940.0,734450.0,15789.0,8772.0,16448.0,6954.0,15546.0,5658.0,16507.0,4219.0,16211.0,3975.0
2021-05-11 15:00:00,N,16612.0,760498.0,16790.0,10684.0,16911.0,9296.0,16510.0,8624.0,16418.0,8349.0,16324.0,6594.0
2021-05-11 08:45:00,M,16737.0,493664.0,16790.0,10684.0,16911.0,9296.0,16553.0,6755.0,16637.0,5803.0,,
2021-05-10 15:00:00,N,17218.0,353406.0,17230.0,20165.0,17247.0,18315.0,17159.0,5418.0,,,,
2021-05-10 08:45:00,M,17249.0,255006.0,17230.0,20165.0,17247.0,18315.0,,,,,,
2021-05-07 15:00:00,N,17200.0,362900.0,17119.0,13075.0,17164.0,11931.0,17276.0,7902.0,17326.0,7237.0,17239.0,6151.0
2021-05-07 08:45:00,M,17168.0,286744.0,17119.0,13075.0,17164.0,11931.0,17239.0,6151.0,17277.0,5990.0,,
2021-05-06 15:00:00,N,16939.0,486540.0,17028.0,14705.0,16956.0,11927.0,16877.0,8823.0,16787.0,7521.0,,
2021-05-06 08:45:00,M,16926.0,396314.0,17027.0,11556.0,16941.0,11167.0,16877.0,8823.0,16787.0,7521.0,,
2021-05-05 15:00:00,N,16898.0,391978.0,16943.0,19447.0,16811.0,12074.0,,,,,,
2021-05-05 08:45:00,M,16922.0,315452.0,16943.0,19447.0,16823.0,5227.0,,,,,,
2021-05-04 15:00:00,N,16940.0,630178.0,16932.0,18782.0,16738.0,9254.0,17123.0,7323.0,,,,
2021-05-04 08:45:00,M,16984.0,486546.0,16932.0,16551.0,16863.0,11217.0,17123.0,7323.0,17057.0,5126.0,17201.0,4425.0
2021-05-03 15:00:00,N,17333.0,448714.0,17288.0,18271.0,17378.0,7884.0,17443.0,6792.0,17501.0,5681.0,,
2021-05-03 08:45:00,M,17345.0,369478.0,17304.0,14803.0,17378.0,7884.0,17443.0,6792.0,17501.0,5681.0,,
2021-04-29 15:00:00,N,17609.0,371872.0,17586.0,22817.0,17619.0,21650.0,17669.0,10136.0,,,,
2021-04-29 08:45:00,M,17615.0,301458.0,17620.0,18040.0,17588.0,15737.0,17669.0,10136.0,,,,
2021-04-28 15:00:00,N,17529.0,263956.0,17534.0,34245.0,,,,,,,,
2021-04-28 08:45:00,M,17527.0,204066.0,17534.0,26705.0,,,,,,,,
2021-04-27 15:00:00,N,17530.0,284470.0,17531.0,26742.0,,,,,,,,
2021-04-27 08:45:00,M,17528.0,242646.0,17529.0,21794.0,,,,,,,,
2021-04-26 15:00:00,N,17449.0,315654.0,17440.0,13642.0,17524.0,11824.0,17496.0,10883.0,17388.0,9395.0,,
2021-04-26 08:45:00,M,17429.0,256204.0,17440.0,13642.0,17496.0,10305.0,17388.0,9395.0,,,,
2021-04-23 15:00:00,N,17188.0,305738.0,17221.0,11171.0,17191.0,9989.0,17169.0,8821.0,17116.0,8403.0,17255.0,7834.0
2021-04-23 08:45:00,M,17162.0,245450.0,17221.0,11171.0,17191.0,9989.0,17169.0,8821.0,17116.0,8403.0,,
2021-04-22 15:00:00,N,17205.0,469062.0,17142.0,14291.0,17278.0,13933.0,17262.0,13605.0,17102.0,10559.0,17348.0,6248.0
2021-04-22 08:45:00,M,17227.0,379818.0,17278.0,13933.0,17262.0,13605.0,17139.0,9613.0,17103.0,8837.0,17348.0,6248.0
2021-04-21 15:00:00,N,17163.0,177958.0,17164.0,17814.0,,,,,,,,
2021-04-21 08:45:00,M,17148.0,118532.0,17168.0,10788.0,17138.0,9979.0,,,,,,
