date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2022-09-21 08:45:00,M,14466.0,102662.0,14474.0,9550.0,,,,,,,,
2022-09-20 15:00:00,N,14508.0,295878.0,14480.0,23333.0,14548.0,20584.0,,,,,,
2022-09-20 08:45:00,M,14512.0,194336.0,14481.0,19126.0,14548.0,18518.0,,,,,,
2022-09-19 15:00:00,N,14455.0,326418.0,14431.0,31858.0,,,,,,,,
2022-09-19 08:45:00,M,14464.0,223078.0,14431.0,28190.0,14492.0,7764.0,,,,,,
2022-09-16 15:00:00,N,14491.0,276628.0,14488.0,31811.0,,,,,,,,
2022-09-16 08:45:00,M,14490.0,153516.0,14488.0,25461.0,,,,,,,,
2022-09-15 15:00:00,N,14615.0,304640.0,14643.0,16790.0,14580.0,13354.0,,,,,,
2022-09-15 08:45:00,M,14641.0,155324.0,14644.0,12171.0,14672.0,9639.0,14578.0,7530.0,,,,
2022-09-14 15:00:00,N,14576.0,309660.0,14591.0,26195.0,,,,,,,,
2022-09-14 08:45:00,M,14568.0,177814.0,14597.0,16291.0,14514.0,4183.0,14487.0,3664.0,,,,
2022-09-13 15:00:00,N,14782.0,311190.0,14876.0,15618.0,14912.0,10719.0,14680.0,7163.0,14636.0,5836.0,14776.0,3569.0
2022-09-13 08:45:00,M,14879.0,130128.0,14874.0,12840.0,14910.0,7548.0,,,,,,
2022-09-12 15:00:00,N,14809.0,221382.0,14796.0,20656.0,,,,,,,,
2022-09-12 08:45:00,M,14787.0,148184.0,14796.0,20519.0,,,,,,,,
2022-09-08 15:00:00,N,14494.0,320884.0,14505.0,14494.0,14416.0,11271.0,14480.0,9117.0,,,,
2022-09-08 08:45:00,M,14461.0,177258.0,14416.0,11271.0,14507.0,7135.0,14481.0,5965.0,,,,
2022-09-07 15:00:00,N,14380.0,321232.0,14360.0,26328.0,,,,,,,,
2022-09-07 08:45:00,M,14376.0,198762.0,14359.0,21563.0,14434.0,6434.0,,,,,,
2022-09-06 15:00:00,N,14631.0,330002.0,14630.0,21203.0,14734.0,7335.0,,,,,,
2022-09-06 08:45:00,M,14658.0,186394.0,14629.0,17678.0,14734.0,7335.0,,,,,,
2022-09-05 15:00:00,N,14631.0,228428.0,14613.0,18325.0,,,,,,,,
2022-09-05 08:45:00,M,14632.0,185672.0,14613.0,15437.0,,,,,,,,
2022-09-02 15:00:00,N,14660.0,352214.0,14659.0,14557.0,14708.0,12116.0,14600.0,11038.0,14562.0,4448.0,,
2022-09-02 08:45:00,M,14677.0,184656.0,14659.0,9446.0,14708.0,9204.0,14600.0,6271.0,14737.0,6132.0,,
2022-09-01 15:00:00,N,14719.0,397800.0,14731.0,25525.0,14670.0,11303.0,,,,,,
2022-09-01 08:45:00,M,14739.0,236628.0,14729.0,21961.0,14751.0,15990.0,,,,,,
2022-08-31 15:00:00,N,14969.0,361786.0,15041.0,17187.0,15009.0,14832.0,14974.0,13085.0,14853.0,6400.0,,
2022-08-31 08:45:00,M,14961.0,217448.0,15041.0,16478.0,14909.0,7032.0,15004.0,6503.0,14853.0,6400.0,,
2022-08-30 15:00:00,N,14879.0,349204.0,14856.0,14143.0,14943.0,10140.0,14809.0,9123.0,,,,
2022-08-30 08:45:00,M,14905.0,172096.0,14856.0,12806.0,14941.0,9358.0,14982.0,4562.0,,,,
2022-08-29 15:00:00,N,14838.0,297152.0,14834.0,20178.0,,,,,,,,
2022-08-29 08:45:00,M,14832.0,206146.0,14828.0,14899.0,14801.0,9213.0,,,,,,
2022-08-26 15:00:00,N,15212.0,291174.0,15284.0,16055.0,15246.0,12178.0,15096.0,5869.0,,,,
2022-08-26 08:45:00,M,15274.0,125304.0,15288.0,14673.0,15243.0,7217.0,,,,,,
2022-08-25 15:00:00,N,15196.0,260486.0,15206.0,16645.0,15242.0,13427.0,15173.0,11973.0,15134.0,10434.0,,
2022-08-25 08:45:00,M,15170.0,163444.0,15205.0,12106.0,15173.0,11973.0,15134.0,10434.0,,,,
2022-08-24 15:00:00,N,15062.0,217978.0,15059.0,14914.0,15097.0,12254.0,15032.0,11268.0,,,,
2022-08-24 08:45:00,M,15052.0,140934.0,15032.0,10918.0,15058.0,8760.0,15099.0,6625.0,,,,
2022-08-23 15:00:00,N,15068.0,233246.0,15069.0,21272.0,15044.0,15475.0,,,,,,
2022-08-23 08:45:00,M,15059.0,138130.0,15069.0,14972.0,15042.0,12461.0,,,,,,
2022-08-22 15:00:00,N,15164.0,208844.0,15189.0,14222.0,15215.0,13711.0,15124.0,6360.0,,,,
2022-08-22 08:45:00,M,15200.0,127872.0,15215.0,13711.0,15189.0,13170.0,,,,,,
2022-08-19 15:00:00,N,15316.0,231998.0,15296.0,13277.0,15366.0,11960.0,15262.0,8041.0,,,,
2022-08-19 08:45:00,M,15340.0,145306.0,15366.0,11960.0,15298.0,9992.0,,,,,,
2022-08-18 15:00:00,N,15297.0,214204.0,15319.0,14936.0,15282.0,9464.0,,,,,,
2022-08-18 08:45:00,M,15280.0,138672.0,15305.0,12281.0,15280.0,8486.0,15236.0,6008.0,,,,
2022-08-17 15:00:00,N,15336.0,197668.0,15370.0,17590.0,15300.0,9349.0,,,,,,
2022-08-17 08:45:00,M,15368.0,97962.0,15370.0,16101.0,,,,,,,,
2022-08-16 15:00:00,N,15363.0,95228.0,15361.0,15069.0,,,,,,,,
2022-08-16 08:45:00,M,15364.0,79944.0,15360.0,13123.0,,,,,,,,
2022-08-15 15:00:00,N,15331.0,102068.0,15365.0,10650.0,15326.0,10451.0,15347.0,5718.0,,,,
2022-08-15 08:45:00,M,15332.0,94858.0,15365.0,10593.0,15326.0,9825.0,15347.0,5309.0,,,,
2022-08-11 08:45:00,M,15088.0,5730.0,15103.0,726.0,,,,,,,,
2022-08-10 15:00:00,N,14886.0,6122.0,14853.0,477.0,14934.0,269.0,14987.0,150.0,,,,
2022-08-10 08:45:00,M,14841.0,3086.0,14849.0,435.0,,,,,,,,
2022-08-09 15:00:00,N,14911.0,3986.0,14862.0,237.0,14959.0,178.0,14988.0,156.0,14930.0,127.0,,
2022-08-09 08:45:00,M,14914.0,2680.0,14988.0,156.0,14858.0,149.0,14959.0,139.0,14818.0,81.0,,
2022-08-08 15:00:00,N,14875.0,3260.0,14894.0,310.0,,,,,,,,
2022-08-08 08:45:00,M,14886.0,1700.0,14889.0,180.0,,,,,,,,
2022-08-05 15:00:00,N,14888.0,4266.0,14880.0,323.0,14910.0,226.0,14923.0,220.0,14805.0,107.0,14830.0,93.0
2022-08-05 08:45:00,M,14880.0,2946.0,14879.0,255.0,14922.0,121.0,14805.0,107.0,14830.0,93.0,,
2022-08-04 15:00:00,N,14580.0,3410.0,14602.0,170.0,14671.0,123.0,14533.0,122.0,14451.0,99.0,14502.0,87.0
2022-08-04 08:45:00,M,14551.0,2436.0,14602.0,148.0,14533.0,122.0,14451.0,99.0,14502.0,87.0,,
2022-08-03 15:00:00,N,14612.0,2764.0,14621.0,223.0,14599.0,215.0,14582.0,196.0,14656.0,127.0,,
2022-08-03 08:45:00,M,14608.0,1670.0,14621.0,158.0,14598.0,152.0,14583.0,121.0,,,,
2022-08-02 15:00:00,N,14607.0,3530.0,14589.0,276.0,14624.0,194.0,14561.0,144.0,14661.0,126.0,,
2022-08-02 08:45:00,M,14612.0,2056.0,14589.0,161.0,14624.0,152.0,14561.0,104.0,14657.0,76.0,,
2022-08-01 15:00:00,N,14802.0,2822.0,14850.0,198.0,14834.0,152.0,14786.0,148.0,14753.0,116.0,,
2022-08-01 08:45:00,M,14819.0,1986.0,14850.0,198.0,14786.0,142.0,14834.0,129.0,,,,
2022-07-29 15:00:00,N,14865.0,2580.0,14872.0,228.0,14898.0,135.0,,,,,,
2022-07-29 08:45:00,M,14867.0,1784.0,14874.0,166.0,14852.0,119.0,,,,,,
2022-07-28 15:00:00,N,14792.0,2518.0,14850.0,159.0,14782.0,155.0,14762.0,125.0,,,,
2022-07-28 08:45:00,M,14800.0,1714.0,14848.0,122.0,14860.0,117.0,14785.0,99.0,14761.0,92.0,14739.0,59.0
2022-07-27 15:00:00,N,14687.0,3096.0,14648.0,155.0,14708.0,124.0,14608.0,90.0,14625.0,84.0,14754.0,84.0
2022-07-27 08:45:00,M,14638.0,1964.0,14648.0,155.0,14608.0,90.0,14703.0,88.0,14625.0,84.0,,
2022-07-26 15:00:00,N,14615.0,2216.0,14604.0,181.0,14632.0,117.0,14671.0,78.0,,,,
2022-07-26 08:45:00,M,14634.0,1412.0,14608.0,119.0,14632.0,106.0,14671.0,78.0,,,,
2022-07-25 15:00:00,N,14713.0,1640.0,14728.0,130.0,14749.0,111.0,,,,,,
2022-07-25 08:45:00,M,14700.0,1028.0,14728.0,74.0,14748.0,58.0,14682.0,55.0,14655.0,43.0,,
2022-07-22 15:00:00,N,14691.0,2534.0,14697.0,224.0,14669.0,169.0,,,,,,
2022-07-22 08:45:00,M,14702.0,1420.0,14698.0,163.0,,,,,,,,
2022-07-21 08:45:00,M,14584.0,1626.0,14565.0,171.0,14665.0,72.0,14606.0,63.0,14634.0,54.0,,
