date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2021-12-15 08:45:00,M,17609.0,112926.0,17629.0,11880.0,17578.0,4951.0,,,,,,
2021-12-14 15:00:00,N,17612.0,331782.0,17604.0,22976.0,17676.0,9986.0,17540.0,6947.0,,,,
2021-12-14 08:45:00,M,17630.0,258666.0,17604.0,20904.0,17676.0,9986.0,,,,,,
2021-12-13 15:00:00,N,17829.0,310970.0,17850.0,20402.0,17764.0,6965.0,17683.0,4521.0,,,,
2021-12-13 08:45:00,M,17858.0,245450.0,17850.0,20402.0,17801.0,4097.0,,,,,,
2021-12-10 15:00:00,N,17830.0,211764.0,17833.0,22112.0,,,,,,,,
2021-12-10 08:45:00,M,17830.0,148752.0,17841.0,16477.0,,,,,,,,
2021-12-09 15:00:00,N,17882.0,220696.0,17911.0,16232.0,17887.0,15439.0,17840.0,8814.0,,,,
2021-12-09 08:45:00,M,17882.0,160022.0,17911.0,14260.0,17890.0,10972.0,17839.0,7639.0,,,,
2021-12-08 15:00:00,N,17910.0,241148.0,17876.0,13592.0,17926.0,11453.0,17954.0,11453.0,,,,
2021-12-08 08:45:00,M,17919.0,189342.0,17926.0,11453.0,17954.0,11453.0,17879.0,8052.0,,,,
2021-12-07 15:00:00,N,17719.0,255858.0,17673.0,11180.0,17612.0,10617.0,17634.0,9572.0,17792.0,6603.0,17904.0,4383.0
2021-12-07 08:45:00,M,17669.0,190698.0,17673.0,11180.0,17612.0,10617.0,17634.0,9572.0,,,,
2021-12-06 15:00:00,N,17647.0,259616.0,17684.0,15895.0,17646.0,10252.0,,,,,,
2021-12-06 08:45:00,M,17643.0,182998.0,17688.0,11957.0,17606.0,6147.0,,,,,,
2021-12-03 15:00:00,N,17674.0,257368.0,17708.0,17633.0,17650.0,8010.0,,,,,,
2021-12-03 08:45:00,M,17691.0,158930.0,17708.0,12979.0,17688.0,12490.0,17646.0,5185.0,,,,
2021-12-02 15:00:00,N,17665.0,334848.0,17689.0,19734.0,17728.0,9767.0,17548.0,6338.0,,,,
2021-12-02 08:45:00,M,17636.0,218900.0,17689.0,15022.0,17669.0,13037.0,17548.0,6338.0,,,,
2021-12-01 15:00:00,N,17521.0,301470.0,17579.0,13389.0,17484.0,6872.0,17446.0,6659.0,17378.0,6481.0,17414.0,5745.0
2021-12-01 08:45:00,M,17478.0,207322.0,17580.0,9946.0,17484.0,6872.0,17446.0,6659.0,17378.0,6481.0,17414.0,5745.0
2021-11-30 15:00:00,N,17380.0,375918.0,17332.0,13875.0,17272.0,11907.0,17480.0,11191.0,17412.0,6044.0,,
2021-11-30 08:45:00,M,17441.0,223910.0,17480.0,11191.0,17332.0,10169.0,17412.0,6044.0,17390.0,2724.0,,
2021-11-29 15:00:00,N,17321.0,312688.0,17367.0,15517.0,17247.0,7089.0,,,,,,
2021-11-29 08:45:00,M,17311.0,240230.0,17370.0,12026.0,17313.0,7746.0,17247.0,7089.0,,,,
2021-11-26 15:00:00,N,17351.0,395154.0,17343.0,22554.0,17246.0,9412.0,17442.0,6306.0,,,,
2021-11-26 08:45:00,M,17414.0,260798.0,17343.0,22554.0,17442.0,6306.0,,,,,,
2021-11-25 15:00:00,N,17650.0,161154.0,17646.0,13472.0,17614.0,6578.0,,,,,,
2021-11-25 08:45:00,M,17652.0,133560.0,17661.0,11554.0,17614.0,6524.0,,,,,,
2021-11-24 15:00:00,N,17648.0,226452.0,17657.0,20914.0,17615.0,13654.0,,,,,,
2021-11-24 08:45:00,M,17649.0,154116.0,17657.0,15713.0,17615.0,9433.0,,,,,,
2021-11-23 15:00:00,N,17677.0,293048.0,17661.0,17448.0,17704.0,15949.0,17735.0,10763.0,,,,
2021-11-23 08:45:00,M,17696.0,206154.0,17704.0,15949.0,17661.0,12325.0,17735.0,10763.0,,,,
2021-11-22 15:00:00,N,17833.0,188590.0,17845.0,20301.0,,,,,,,,
2021-11-22 08:45:00,M,17838.0,116872.0,17845.0,16152.0,,,,,,,,
2021-11-19 15:00:00,N,17846.0,244446.0,17831.0,12176.0,17897.0,11383.0,17802.0,6262.0,17749.0,4418.0,,
2021-11-19 08:45:00,M,17875.0,165828.0,17897.0,11383.0,17830.0,10943.0,,,,,,
2021-11-18 15:00:00,N,17824.0,227994.0,17808.0,13939.0,17857.0,13319.0,17774.0,10367.0,,,,
2021-11-18 08:45:00,M,17811.0,176384.0,17808.0,13939.0,17774.0,10367.0,17839.0,9550.0,,,,
2021-11-17 15:00:00,N,17731.0,138538.0,17699.0,10001.0,17726.0,9663.0,17782.0,6676.0,,,,
2021-11-17 08:45:00,M,17712.0,94290.0,17699.0,10001.0,17726.0,9663.0,,,,,,
2021-11-16 15:00:00,N,17675.0,110404.0,17673.0,19261.0,,,,,,,,
2021-11-16 08:45:00,M,17673.0,99752.0,17673.0,19261.0,,,,,,,,
