date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2022-10-19 08:45:00,M,13078.0,147116.0,13105.0,10564.0,13001.0,6247.0,13051.0,5020.0,,,,
2022-10-18 15:00:00,N,13081.0,472920.0,13108.0,24577.0,13046.0,17958.0,,,,,,
2022-10-18 08:45:00,M,13086.0,277208.0,13107.0,15354.0,13029.0,10195.0,,,,,,
2022-10-17 15:00:00,N,12967.0,437486.0,12968.0,19127.0,12859.0,10828.0,13107.0,8157.0,,,,
2022-10-17 08:45:00,M,12924.0,300070.0,12968.0,17026.0,12859.0,10828.0,,,,,,
2022-10-14 15:00:00,N,13104.0,456538.0,13099.0,12704.0,13149.0,12675.0,13190.0,12041.0,13214.0,10417.0,13001.0,7730.0
2022-10-14 08:45:00,M,13169.0,203938.0,13214.0,10417.0,13166.0,9621.0,13121.0,5929.0,,,,
2022-10-13 15:00:00,N,12929.0,598980.0,12868.0,17389.0,13042.0,11148.0,12967.0,8729.0,12689.0,5023.0,,
2022-10-13 08:45:00,M,12927.0,250292.0,12882.0,11756.0,13042.0,8546.0,12827.0,7078.0,,,,
2022-10-12 15:00:00,N,13060.0,345914.0,13046.0,17444.0,13091.0,16808.0,,,,,,
2022-10-12 08:45:00,M,13062.0,222926.0,13096.0,11467.0,13024.0,9202.0,,,,,,
2022-10-11 15:00:00,N,13132.0,456542.0,13092.0,21216.0,13178.0,11291.0,13054.0,10189.0,13254.0,8096.0,,
2022-10-11 08:45:00,M,13179.0,266730.0,13178.0,11291.0,13092.0,10440.0,13254.0,8096.0,,,,
2022-10-07 15:00:00,N,13655.0,335766.0,13778.0,12827.0,13690.0,12354.0,13728.0,7445.0,13514.0,6816.0,13612.0,4819.0
2022-10-07 08:45:00,M,13749.0,162396.0,13778.0,12827.0,13696.0,8582.0,13728.0,7445.0,,,,
2022-10-06 15:00:00,N,13833.0,322094.0,13869.0,21239.0,13803.0,12871.0,,,,,,
2022-10-06 08:45:00,M,13867.0,179358.0,13869.0,21239.0,,,,,,,,
2022-10-05 15:00:00,N,13788.0,392196.0,13814.0,18615.0,13769.0,17187.0,13742.0,13227.0,,,,
2022-10-05 08:45:00,M,13803.0,232958.0,13822.0,13000.0,13768.0,9453.0,13741.0,7956.0,,,,
2022-10-04 15:00:00,N,13626.0,316444.0,13591.0,15567.0,13569.0,11347.0,13660.0,6160.0,13780.0,6084.0,,
2022-10-04 08:45:00,M,13561.0,183046.0,13591.0,15380.0,13569.0,11347.0,13513.0,5412.0,,,,
2022-10-03 15:00:00,N,13354.0,356020.0,13323.0,13306.0,13382.0,10728.0,13439.0,8281.0,,,,
2022-10-03 08:45:00,M,13324.0,220630.0,13300.0,10618.0,13393.0,7997.0,,,,,,
2022-09-30 15:00:00,N,13380.0,417438.0,13353.0,23313.0,13399.0,20820.0,13434.0,15107.0,,,,
2022-09-30 08:45:00,M,13377.0,240068.0,13402.0,16673.0,13353.0,14498.0,13435.0,7108.0,,,,
2022-09-29 15:00:00,N,13491.0,420566.0,13539.0,10539.0,13522.0,10304.0,13356.0,9654.0,13449.0,9576.0,13628.0,8201.0
2022-09-29 08:45:00,M,13571.0,229374.0,13539.0,10539.0,13522.0,10304.0,13628.0,8201.0,13584.0,7309.0,,
2022-09-28 15:00:00,N,13581.0,486146.0,13504.0,22856.0,13589.0,10302.0,13689.0,6182.0,13828.0,5602.0,,
2022-09-28 08:45:00,M,13607.0,288798.0,13504.0,15124.0,13828.0,5602.0,13590.0,5502.0,13689.0,4434.0,,
2022-09-27 15:00:00,N,13817.0,338898.0,13810.0,19718.0,13864.0,13887.0,,,,,,
2022-09-27 08:45:00,M,13802.0,189594.0,13810.0,18589.0,,,,,,,,
2022-09-26 15:00:00,N,13832.0,379464.0,13811.0,18881.0,13853.0,18801.0,,,,,,
2022-09-26 08:45:00,M,13836.0,229278.0,13806.0,9924.0,13840.0,9811.0,13767.0,8739.0,,,,
2022-09-23 15:00:00,N,14083.0,333506.0,14118.0,14618.0,14011.0,11126.0,14197.0,10350.0,14069.0,5263.0,,
2022-09-23 08:45:00,M,14149.0,173462.0,14119.0,12059.0,14197.0,10350.0,,,,,,
2022-09-22 15:00:00,N,14206.0,351160.0,14221.0,20392.0,14113.0,7631.0,,,,,,
2022-09-22 08:45:00,M,14179.0,208422.0,14211.0,11395.0,14113.0,7631.0,14129.0,6542.0,14158.0,5957.0,,
2022-09-21 15:00:00,N,14412.0,308608.0,14424.0,17544.0,,,,,,,,
2022-09-21 08:45:00,M,14424.0,97572.0,14422.0,9309.0,,,,,,,,
2022-09-20 15:00:00,N,14481.0,127894.0,14517.0,12398.0,14456.0,12224.0,,,,,,
2022-09-20 08:45:00,M,14485.0,98160.0,14517.0,11886.0,14455.0,11086.0,,,,,,
2022-09-19 15:00:00,N,14432.0,111842.0,14415.0,17881.0,,,,,,,,
2022-09-19 08:45:00,M,14435.0,93400.0,14415.0,17084.0,,,,,,,,
2022-09-16 15:00:00,N,14473.0,25064.0,14469.0,3380.0,14437.0,952.0,,,,,,
2022-09-16 08:45:00,M,14475.0,15146.0,14469.0,2812.0,,,,,,,,
2022-09-15 08:45:00,M,14621.0,7108.0,14651.0,528.0,14628.0,428.0,14562.0,384.0,14584.0,381.0,,
2022-09-14 15:00:00,N,14563.0,10574.0,14574.0,892.0,,,,,,,,
2022-09-14 08:45:00,M,14557.0,5808.0,14574.0,583.0,14556.0,394.0,14496.0,148.0,,,,
2022-09-13 15:00:00,N,14752.0,10422.0,14855.0,541.0,14894.0,329.0,14664.0,305.0,14619.0,184.0,,
2022-09-13 08:45:00,M,14857.0,4010.0,14846.0,489.0,14869.0,286.0,14892.0,213.0,,,,
2022-09-12 15:00:00,N,14798.0,5156.0,14774.0,447.0,14751.0,173.0,,,,,,
2022-09-12 08:45:00,M,14772.0,3110.0,14774.0,447.0,14751.0,173.0,,,,,,
2022-09-08 08:45:00,M,14455.0,2392.0,14405.0,166.0,14497.0,147.0,14435.0,122.0,14469.0,119.0,,
2022-09-07 15:00:00,N,14376.0,4042.0,14333.0,255.0,14353.0,250.0,14372.0,207.0,14429.0,165.0,,
2022-09-07 08:45:00,M,14374.0,2334.0,14353.0,195.0,14429.0,150.0,14400.0,88.0,,,,
2022-09-06 08:45:00,M,14648.0,1920.0,14621.0,173.0,14721.0,100.0,14698.0,63.0,14577.0,51.0,,
2022-09-05 15:00:00,N,14628.0,2820.0,14666.0,216.0,14654.0,211.0,14604.0,208.0,14627.0,176.0,,
2022-09-05 08:45:00,M,14631.0,2252.0,14666.0,216.0,14654.0,211.0,14604.0,126.0,,,,
2022-09-02 15:00:00,N,14645.0,3782.0,14602.0,224.0,14647.0,191.0,14624.0,164.0,14700.0,130.0,14551.0,77.0
2022-09-02 08:45:00,M,14659.0,1880.0,14602.0,146.0,14647.0,110.0,14728.0,86.0,14700.0,84.0,,
2022-09-01 15:00:00,N,14712.0,6426.0,14745.0,443.0,14723.0,302.0,14696.0,290.0,14644.0,289.0,,
2022-09-01 08:45:00,M,14731.0,4020.0,14745.0,427.0,14722.0,229.0,,,,,,
2022-08-31 15:00:00,N,14956.0,5126.0,15024.0,292.0,14905.0,217.0,14950.0,209.0,14984.0,187.0,,
2022-08-31 08:45:00,M,14942.0,2872.0,14904.0,175.0,15028.0,151.0,15044.0,81.0,14932.0,55.0,,
2022-08-30 15:00:00,N,14853.0,4240.0,14830.0,222.0,14804.0,145.0,14957.0,111.0,14764.0,110.0,14896.0,110.0
