date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2022-01-19 08:45:00,M,18274.0,150206.0,18306.0,8519.0,18260.0,7868.0,18217.0,7174.0,,,,
2022-01-18 15:00:00,N,18454.0,385360.0,18563.0,23223.0,18503.0,11474.0,18348.0,8675.0,18408.0,7145.0,18462.0,7127.0
2022-01-18 08:45:00,M,18494.0,293952.0,18563.0,23223.0,18503.0,11474.0,18408.0,7145.0,18462.0,7127.0,,
2022-01-17 15:00:00,N,18486.0,303610.0,18508.0,23622.0,18473.0,17313.0,,,,,,
2022-01-17 08:45:00,M,18481.0,269520.0,18505.0,22773.0,18473.0,17313.0,,,,,,
2022-01-14 15:00:00,N,18354.0,415862.0,18308.0,15607.0,18410.0,14750.0,18280.0,9608.0,,,,
2022-01-14 08:45:00,M,18344.0,316336.0,18307.0,15250.0,18339.0,11057.0,18280.0,9608.0,18360.0,9298.0,,
2022-01-13 15:00:00,N,18473.0,308938.0,18387.0,15388.0,18426.0,15176.0,18584.0,8597.0,18558.0,7374.0,,
2022-01-13 08:45:00,M,18414.0,191264.0,18387.0,15388.0,18426.0,15176.0,18409.0,13176.0,,,,
2022-01-12 15:00:00,N,18353.0,258766.0,18309.0,14080.0,18379.0,12849.0,18416.0,7101.0,,,,
2022-01-12 08:45:00,M,18332.0,183190.0,18309.0,14080.0,18360.0,10871.0,,,,,,
2022-01-11 15:00:00,N,18226.0,332128.0,18234.0,13717.0,18278.0,13131.0,18196.0,11962.0,18134.0,6698.0,,
2022-01-11 08:45:00,M,18204.0,240208.0,18196.0,11962.0,18232.0,11191.0,18280.0,8378.0,18134.0,6698.0,,
2022-01-10 15:00:00,N,18175.0,303058.0,18218.0,13721.0,18168.0,9393.0,18122.0,7025.0,18258.0,6523.0,18071.0,5034.0
2022-01-10 08:45:00,M,18164.0,193922.0,18217.0,11354.0,18167.0,6329.0,18071.0,5034.0,18124.0,3067.0,,
2022-01-07 15:00:00,N,18220.0,372702.0,18172.0,18910.0,18274.0,5218.0,18420.0,4948.0,18370.0,4132.0,,
2022-01-07 08:45:00,M,18248.0,276358.0,18176.0,15210.0,18274.0,5218.0,18420.0,4948.0,18370.0,4132.0,,
2022-01-06 15:00:00,N,18342.0,328318.0,18346.0,14086.0,18404.0,12625.0,18309.0,12118.0,,,,
2022-01-06 08:45:00,M,18328.0,240120.0,18309.0,12118.0,18341.0,12034.0,18405.0,7553.0,,,,
2022-01-05 15:00:00,N,18491.0,242050.0,18509.0,14570.0,18483.0,12246.0,18461.0,9962.0,,,,
2022-01-05 08:45:00,M,18494.0,164204.0,18483.0,11620.0,18518.0,10694.0,18461.0,9540.0,,,,
2022-01-04 15:00:00,N,18474.0,249714.0,18452.0,12145.0,18482.0,11098.0,18514.0,10148.0,18545.0,5640.0,,
2022-01-04 08:45:00,M,18453.0,181806.0,18452.0,12145.0,18481.0,9326.0,,,,,,
2022-01-03 15:00:00,N,18294.0,244506.0,18272.0,19144.0,18336.0,8380.0,,,,,,
2022-01-03 08:45:00,M,18291.0,193954.0,18269.0,17396.0,18338.0,6671.0,,,,,,
2021-12-30 15:00:00,N,18228.0,142500.0,18254.0,13786.0,18212.0,12142.0,18233.0,11039.0,,,,
2021-12-30 08:45:00,M,18225.0,113948.0,18212.0,11324.0,18254.0,9686.0,18231.0,7570.0,,,,
2021-12-29 15:00:00,N,18241.0,149664.0,18263.0,11728.0,18224.0,11056.0,,,,,,
2021-12-29 08:45:00,M,18234.0,114028.0,18224.0,11056.0,18268.0,6797.0,,,,,,
2021-12-28 15:00:00,N,18174.0,171084.0,18138.0,13764.0,18188.0,11356.0,18234.0,5536.0,,,,
2021-12-28 08:45:00,M,18153.0,122022.0,18138.0,13764.0,18187.0,8577.0,,,,,,
2021-12-27 15:00:00,N,18064.0,153870.0,18070.0,13275.0,17991.0,7249.0,18122.0,4821.0,,,,
2021-12-27 08:45:00,M,18051.0,116194.0,18070.0,11947.0,17991.0,7249.0,,,,,,
2021-12-24 15:00:00,N,17991.0,118622.0,18002.0,11199.0,17961.0,8304.0,,,,,,
2021-12-24 08:45:00,M,17997.0,100134.0,18002.0,11199.0,17962.0,6109.0,,,,,,
2021-12-23 15:00:00,N,17945.0,166984.0,17932.0,21028.0,17961.0,10246.0,17997.0,4486.0,,,,
2021-12-23 08:45:00,M,17937.0,132150.0,17932.0,21028.0,,,,,,,,
2021-12-22 15:00:00,N,17835.0,158570.0,17813.0,18775.0,,,,,,,,
2021-12-22 08:45:00,M,17814.0,108608.0,17813.0,18775.0,,,,,,,,
2021-12-21 15:00:00,N,17754.0,232908.0,17795.0,12329.0,17779.0,10705.0,17720.0,7429.0,17656.0,7314.0,,
2021-12-21 08:45:00,M,17738.0,175866.0,17757.0,9247.0,17819.0,8146.0,17720.0,7429.0,17795.0,7399.0,17656.0,7314.0
2021-12-20 15:00:00,N,17621.0,302926.0,17588.0,14340.0,17634.0,12917.0,17709.0,7778.0,,,,
2021-12-20 08:45:00,M,17649.0,208094.0,17634.0,12554.0,17589.0,11200.0,17709.0,7778.0,,,,
2021-12-17 15:00:00,N,17760.0,234314.0,17770.0,23414.0,,,,,,,,
2021-12-17 08:45:00,M,17755.0,157290.0,17776.0,14926.0,,,,,,,,
2021-12-16 15:00:00,N,17755.0,248098.0,17746.0,14695.0,17788.0,8184.0,17829.0,7089.0,,,,
2021-12-16 08:45:00,M,17740.0,168290.0,17746.0,12367.0,17788.0,7591.0,,,,,,
2021-12-15 15:00:00,N,17579.0,168576.0,17572.0,15824.0,,,,,,,,
2021-12-15 08:45:00,M,17559.0,91260.0,17573.0,11400.0,17514.0,2987.0,,,,,,
2021-12-14 15:00:00,N,17560.0,130942.0,17544.0,11771.0,17619.0,5715.0,,,,,,
2021-12-14 08:45:00,M,17570.0,115046.0,17544.0,11190.0,17619.0,5715.0,,,,,,
2021-12-13 15:00:00,N,17791.0,111722.0,17793.0,11409.0,17827.0,5070.0,17847.0,4167.0,17742.0,1809.0,,
2021-12-13 08:45:00,M,17800.0,104932.0,17793.0,11409.0,17827.0,5070.0,17847.0,4167.0,17742.0,1809.0,,
2021-12-10 15:00:00,N,17779.0,11646.0,17785.0,1430.0,17796.0,1117.0,,,,,,
2021-12-10 08:45:00,M,17779.0,9280.0,17789.0,1266.0,,,,,,,,
2021-12-09 15:00:00,N,17824.0,8060.0,17857.0,804.0,17778.0,515.0,17824.0,494.0,,,,
2021-12-09 08:45:00,M,17824.0,5944.0,17857.0,732.0,17778.0,471.0,17830.0,285.0,,,,
2021-12-08 15:00:00,N,17846.0,5734.0,17818.0,478.0,17863.0,468.0,17798.0,337.0,17901.0,259.0,,
2021-12-08 08:45:00,M,17856.0,4320.0,17863.0,464.0,17818.0,367.0,17901.0,259.0,,,,
2021-12-07 15:00:00,N,17650.0,5856.0,17561.0,500.0,17615.0,321.0,17581.0,273.0,17629.0,255.0,,
2021-12-07 08:45:00,M,17603.0,4502.0,17561.0,500.0,17615.0,321.0,17581.0,273.0,17629.0,255.0,,
2021-12-06 15:00:00,N,17603.0,5098.0,17627.0,538.0,17648.0,460.0,17596.0,273.0,,,,
2021-12-06 08:45:00,M,17602.0,3918.0,17627.0,494.0,17647.0,421.0,17597.0,177.0,,,,
2021-12-03 15:00:00,N,17627.0,4212.0,17657.0,504.0,17629.0,311.0,17614.0,209.0,,,,
2021-12-03 08:45:00,M,17641.0,3076.0,17657.0,480.0,17628.0,271.0,17613.0,162.0,,,,
2021-12-02 15:00:00,N,17613.0,5810.0,17609.0,512.0,17631.0,428.0,17696.0,144.0,,,,
2021-12-02 08:45:00,M,17591.0,4232.0,17609.0,493.0,17631.0,363.0,,,,,,
