date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2021-06-16 08:45:00,M,17334.0,152556.0,17376.0,14158.0,17345.0,11162.0,,,,,,
2021-06-15 15:00:00,N,17352.0,321102.0,17340.0,26410.0,17374.0,19524.0,,,,,,
2021-06-15 08:45:00,M,17345.0,272798.0,17340.0,25429.0,17374.0,16521.0,17313.0,14845.0,,,,
2021-06-11 15:00:00,N,17234.0,320664.0,17229.0,40711.0,,,,,,,,
2021-06-11 08:45:00,M,17236.0,277532.0,17230.0,36351.0,,,,,,,,
2021-06-10 15:00:00,N,17113.0,339210.0,17129.0,18092.0,17047.0,11396.0,17083.0,9149.0,,,,
2021-06-10 08:45:00,M,17094.0,258382.0,17129.0,14824.0,17047.0,11396.0,17160.0,9371.0,17083.0,9149.0,,
2021-06-09 15:00:00,N,16979.0,317926.0,16980.0,18515.0,16958.0,16227.0,16922.0,8185.0,,,,
2021-06-09 08:45:00,M,16977.0,241652.0,16957.0,13114.0,17008.0,12492.0,16978.0,11390.0,16922.0,8172.0,,
2021-06-08 15:00:00,N,17091.0,294028.0,17068.0,18216.0,17147.0,7072.0,,,,,,
2021-06-08 08:45:00,M,17104.0,206088.0,17072.0,13743.0,17147.0,7072.0,,,,,,
2021-06-07 15:00:00,N,17038.0,423748.0,17096.0,18692.0,16910.0,7386.0,16979.0,4947.0,,,,
2021-06-07 08:45:00,M,17016.0,353238.0,17091.0,17787.0,16910.0,7386.0,16979.0,4947.0,,,,
2021-06-04 15:00:00,N,17116.0,307150.0,17113.0,22854.0,17178.0,4514.0,,,,,,
2021-06-04 08:45:00,M,17107.0,219792.0,17114.0,19568.0,,,,,,,,
2021-06-03 15:00:00,N,17203.0,362002.0,17223.0,25527.0,17129.0,8527.0,17295.0,5444.0,,,,
2021-06-03 08:45:00,M,17226.0,259740.0,17223.0,25527.0,17295.0,5444.0,,,,,,
2021-06-02 15:00:00,N,17123.0,314218.0,17150.0,16600.0,17128.0,15951.0,17083.0,11529.0,,,,
2021-06-02 08:45:00,M,17122.0,243728.0,17130.0,12837.0,17173.0,11760.0,17149.0,11326.0,17083.0,8570.0,,
2021-06-01 15:00:00,N,17106.0,309532.0,17080.0,19475.0,17134.0,11304.0,17161.0,7746.0,,,,
2021-06-01 08:45:00,M,17085.0,236864.0,17080.0,19475.0,17134.0,9735.0,,,,,,
2021-05-31 15:00:00,N,16993.0,328994.0,17011.0,15507.0,17046.0,12134.0,16926.0,10494.0,16963.0,9154.0,,
2021-05-31 08:45:00,M,16990.0,291746.0,17010.0,11647.0,17059.0,10552.0,16926.0,10494.0,16963.0,9113.0,,
2021-05-28 15:00:00,N,16816.0,337710.0,16864.0,22302.0,16795.0,9000.0,16696.0,7675.0,16748.0,5857.0,,
2021-05-28 08:45:00,M,16792.0,248680.0,16864.0,16603.0,16795.0,9000.0,16696.0,7675.0,16748.0,5857.0,,
2021-05-27 15:00:00,N,16493.0,386508.0,16519.0,12262.0,16437.0,11942.0,16549.0,6961.0,16637.0,5593.0,,
2021-05-27 08:45:00,M,16462.0,301718.0,16437.0,11942.0,16519.0,9495.0,16484.0,9272.0,,,,
2021-05-26 15:00:00,N,16590.0,270344.0,16588.0,20142.0,,,,,,,,
2021-05-26 08:45:00,M,16586.0,209682.0,16582.0,14999.0,,,,,,,,
2021-05-25 15:00:00,N,16543.0,377224.0,16581.0,24206.0,16479.0,9214.0,,,,,,
2021-05-25 08:45:00,M,16534.0,293562.0,16581.0,19818.0,16479.0,9214.0,,,,,,
2021-05-24 15:00:00,N,16268.0,356822.0,16311.0,13098.0,16184.0,9321.0,16427.0,6091.0,,,,
2021-05-24 08:45:00,M,16237.0,277110.0,16313.0,9638.0,16184.0,9321.0,16230.0,6673.0,,,,
2021-05-21 15:00:00,N,16212.0,489606.0,16258.0,18151.0,16149.0,13892.0,,,,,,
2021-05-21 08:45:00,M,16223.0,374190.0,16259.0,12707.0,16149.0,12254.0,16317.0,6367.0,,,,
2021-05-20 15:00:00,N,15995.0,433118.0,15971.0,19946.0,,,,,,,,
2021-05-20 08:45:00,M,15975.0,319754.0,15972.0,16200.0,,,,,,,,
2021-05-19 15:00:00,N,15999.0,283266.0,16047.0,8670.0,16002.0,7838.0,15919.0,6279.0,16111.0,3376.0,,
2021-05-19 08:45:00,M,16055.0,138750.0,16047.0,6448.0,16111.0,3376.0,,,,,,
2021-05-18 15:00:00,N,15938.0,141372.0,16088.0,3990.0,16030.0,3361.0,15932.0,2780.0,15842.0,2081.0,15492.0,1880.0
2021-05-18 08:45:00,M,15900.0,122358.0,16088.0,3990.0,16030.0,3361.0,15932.0,2780.0,15842.0,2081.0,15492.0,1880.0
2021-05-17 15:00:00,N,15347.0,110832.0,15264.0,2854.0,15411.0,2732.0,15299.0,2549.0,15192.0,1662.0,15454.0,1657.0
2021-05-17 08:45:00,M,15351.0,101002.0,15411.0,2732.0,15263.0,2708.0,15291.0,1795.0,15192.0,1661.0,15454.0,1657.0
2021-05-14 15:00:00,N,15772.0,26574.0,15881.0,1039.0,15789.0,1032.0,15697.0,929.0,15825.0,868.0,15927.0,593.0
2021-05-14 08:45:00,M,15770.0,22168.0,15881.0,941.0,15697.0,869.0,15828.0,810.0,15789.0,757.0,15927.0,593.0
2021-05-13 15:00:00,N,15618.0,13124.0,15591.0,350.0,15747.0,317.0,15696.0,283.0,15563.0,267.0,15665.0,257.0
2021-05-13 08:45:00,M,15666.0,9180.0,15590.0,317.0,15747.0,317.0,15696.0,279.0,15883.0,203.0,15663.0,165.0
2021-05-12 15:00:00,N,15783.0,16390.0,15733.0,281.0,15398.0,260.0,15972.0,237.0,15687.0,221.0,15501.0,207.0
2021-05-12 08:45:00,M,15830.0,13484.0,15406.0,264.0,15972.0,237.0,15735.0,236.0,15686.0,188.0,15515.0,176.0
2021-05-11 15:00:00,N,16560.0,15202.0,16744.0,698.0,16495.0,539.0,16701.0,497.0,16852.0,204.0,16571.0,188.0
2021-05-11 08:45:00,M,16660.0,10712.0,16744.0,698.0,16495.0,520.0,16701.0,497.0,16854.0,204.0,16571.0,188.0
2021-05-10 15:00:00,N,17172.0,8426.0,17179.0,727.0,17193.0,568.0,17216.0,474.0,17148.0,345.0,,
2021-05-10 08:45:00,M,17193.0,6966.0,17179.0,727.0,17193.0,568.0,17216.0,474.0,17148.0,279.0,,
2021-05-07 15:00:00,N,17169.0,8896.0,17235.0,1015.0,17122.0,382.0,17060.0,365.0,,,,
2021-05-07 08:45:00,M,17117.0,5384.0,17122.0,382.0,17060.0,365.0,17139.0,256.0,17102.0,217.0,,
2021-05-06 15:00:00,N,16889.0,6792.0,17000.0,363.0,16905.0,279.0,16825.0,262.0,16927.0,194.0,16887.0,174.0
2021-05-06 08:45:00,M,16874.0,5352.0,17000.0,334.0,16825.0,262.0,16905.0,232.0,16887.0,173.0,16801.0,127.0
2021-05-05 15:00:00,N,16837.0,3784.0,16920.0,170.0,16885.0,138.0,16756.0,117.0,16717.0,94.0,16835.0,59.0
2021-05-05 08:45:00,M,16867.0,2900.0,16920.0,170.0,16885.0,138.0,16775.0,60.0,16835.0,59.0,,
2021-05-04 15:00:00,N,16883.0,9180.0,16878.0,253.0,16703.0,238.0,17104.0,223.0,16852.0,176.0,16998.0,167.0
2021-05-04 08:45:00,M,16918.0,7252.0,17104.0,223.0,16878.0,212.0,16700.0,210.0,16998.0,167.0,16812.0,138.0
2021-05-03 15:00:00,N,17273.0,6110.0,17232.0,493.0,17195.0,283.0,17213.0,237.0,17254.0,224.0,17455.0,128.0
2021-05-03 08:45:00,M,17281.0,5226.0,17236.0,403.0,17195.0,244.0,17254.0,197.0,17213.0,183.0,17455.0,128.0
2021-04-29 08:45:00,M,17555.0,3770.0,17515.0,492.0,17566.0,251.0,17614.0,150.0,,,,
2021-04-28 15:00:00,N,17477.0,2498.0,17464.0,272.0,17484.0,267.0,,,,,,
2021-04-28 08:45:00,M,17471.0,1706.0,17463.0,217.0,17485.0,205.0,,,,,,
2021-04-27 15:00:00,N,17475.0,3606.0,17470.0,577.0,17486.0,317.0,,,,,,
2021-04-27 08:45:00,M,17473.0,3048.0,17470.0,522.0,,,,,,,,
2021-04-26 15:00:00,N,17412.0,3844.0,17489.0,200.0,17471.0,169.0,17441.0,145.0,17391.0,108.0,17358.0,95.0
2021-04-26 08:45:00,M,17385.0,2788.0,17441.0,136.0,17468.0,111.0,17391.0,108.0,17358.0,95.0,17337.0,89.0
2021-04-23 15:00:00,N,17150.0,3864.0,17135.0,156.0,17171.0,136.0,17223.0,132.0,17023.0,123.0,17253.0,122.0
2021-04-23 08:45:00,M,17115.0,2812.0,17135.0,156.0,17171.0,136.0,17023.0,123.0,17119.0,102.0,,
2021-04-22 15:00:00,N,17143.0,5448.0,17216.0,225.0,17075.0,218.0,17200.0,215.0,17111.0,157.0,17046.0,145.0
2021-04-22 08:45:00,M,17161.0,4498.0,17216.0,225.0,17201.0,215.0,17046.0,140.0,17112.0,140.0,17259.0,137.0
2021-04-15 15:00:00,N,16892.0,1400.0,16789.0,138.0,17003.0,57.0,16852.0,56.0,16833.0,49.0,16973.0,47.0
2021-04-15 08:45:00,M,16848.0,1028.0,16789.0,138.0,16853.0,56.0,16833.0,49.0,,,,
2021-04-14 15:00:00,N,16695.0,1606.0,16802.0,97.0,16730.0,66.0,16602.0,65.0,16763.0,60.0,16645.0,53.0
2021-04-14 08:45:00,M,16671.0,1314.0,16730.0,66.0,16602.0,65.0,16763.0,56.0,16645.0,53.0,16715.0,52.0
2021-04-13 15:00:00,N,16871.0,1802.0,16928.0,215.0,16908.0,167.0,16845.0,92.0,,,,
2021-04-13 08:45:00,M,16878.0,1712.0,16928.0,215.0,16908.0,167.0,16845.0,92.0,,,,
2021-04-12 15:00:00,N,16769.0,882.0,16760.0,268.0,,,,,,,,
2021-04-12 08:45:00,M,16769.0,840.0,16760.0,268.0,,,,,,,,
2021-04-09 15:00:00,N,16788.0,820.0,16783.0,203.0,,,,,,,,
2021-04-09 08:45:00,M,16789.0,766.0,16783.0,203.0,,,,,,,,
2021-04-08 15:00:00,N,16745.0,300.0,16812.0,21.0,16708.0,17.0,16776.0,17.0,,,,
2021-04-08 08:45:00,M,16723.0,246.0,16812.0,19.0,16708.0,17.0,16776.0,17.0,,,,
2021-04-07 15:00:00,N,16651.0,378.0,16614.0,35.0,,,,,,,,
