date,MoN,avg_price,total_vol,p0,v0,p1,v1,p2,v2,p3,v3,p4,v4
2021-01-20 08:45:00,M,15864.0,240400.0,15904.0,10839.0,15866.0,8220.0,15764.0,6207.0,,,,
2021-01-19 15:00:00,N,15838.0,464112.0,15893.0,23314.0,15820.0,20159.0,15785.0,16092.0,,,,
2021-01-19 08:45:00,M,15827.0,385324.0,15820.0,20159.0,15785.0,16092.0,15893.0,14649.0,,,,
2021-01-18 15:00:00,N,15538.0,468860.0,15536.0,21303.0,15587.0,15196.0,15491.0,12241.0,15645.0,8310.0,,
2021-01-18 08:45:00,M,15529.0,426756.0,15536.0,21303.0,15491.0,12241.0,15662.0,4391.0,,,,
2021-01-15 15:00:00,N,15768.0,572638.0,15634.0,14268.0,15704.0,13999.0,15879.0,13445.0,15837.0,10082.0,,
2021-01-15 08:45:00,M,15791.0,456606.0,15879.0,13445.0,15837.0,10082.0,15634.0,9615.0,15721.0,6396.0,,
2021-01-14 15:00:00,N,15790.0,424862.0,15716.0,16194.0,15684.0,14247.0,15748.0,10546.0,15952.0,6335.0,16034.0,5301.0
2021-01-14 08:45:00,M,15701.0,245404.0,15716.0,16194.0,15684.0,14247.0,15746.0,9149.0,,,,
2021-01-13 15:00:00,N,15704.0,416926.0,15758.0,23751.0,15718.0,15090.0,15623.0,6307.0,15572.0,6167.0,,
2021-01-13 08:45:00,M,15694.0,310830.0,15752.0,20132.0,15690.0,7128.0,15623.0,6307.0,15572.0,6167.0,,
2021-01-12 15:00:00,N,15507.0,425146.0,15516.0,28052.0,15481.0,18854.0,,,,,,
2021-01-12 08:45:00,M,15505.0,355016.0,15481.0,18854.0,15534.0,16616.0,15515.0,14666.0,,,,
2021-01-11 15:00:00,N,15465.0,373148.0,15443.0,19113.0,15531.0,17724.0,,,,,,
2021-01-11 08:45:00,M,15448.0,281734.0,15443.0,19113.0,,,,,,,,
2021-01-08 15:00:00,N,15391.0,441156.0,15449.0,20406.0,15430.0,17731.0,15357.0,16429.0,15490.0,4367.0,,
2021-01-08 08:45:00,M,15374.0,319854.0,15357.0,15175.0,15450.0,14650.0,15430.0,9445.0,,,,
2021-01-07 15:00:00,N,15190.0,420694.0,15219.0,14669.0,15079.0,13356.0,15386.0,4802.0,,,,
2021-01-07 08:45:00,M,15145.0,306236.0,15219.0,14669.0,15079.0,13356.0,,,,,,
2021-01-06 15:00:00,N,14975.0,578184.0,14936.0,22096.0,15065.0,18013.0,15026.0,12438.0,,,,
2021-01-06 08:45:00,M,14981.0,470730.0,15067.0,17847.0,14936.0,16819.0,15021.0,8519.0,14877.0,6840.0,,
2021-01-05 15:00:00,N,14930.0,307470.0,14915.0,16485.0,14883.0,14288.0,15011.0,12932.0,14981.0,5988.0,,
2021-01-05 08:45:00,M,14901.0,221964.0,14915.0,16485.0,14883.0,14288.0,,,,,,
2021-01-04 15:00:00,N,14827.0,396248.0,14914.0,17846.0,14840.0,13155.0,14875.0,10733.0,14942.0,8451.0,14715.0,7308.0
2021-01-04 08:45:00,M,14803.0,275276.0,14916.0,14020.0,14840.0,8430.0,14875.0,8255.0,14715.0,7308.0,14671.0,5174.0
