date,DATE,TIME,big_vols,big_vols_mv
2022-04-07 08:45:00,20220407,84500,[17311.16554509 17332.36986301],[1486. 1533.]
2022-04-07 08:50:00,20220407,85000,[17311.8200443  17332.23903904],[1806. 1665.]
2022-04-07 08:55:00,20220407,85500,[17311.87624941 17324.89451023],[2101. 1858.]
2022-04-07 09:00:00,20220407,90000,[17311.7842507  17325.01790676],[2489. 3239.]
2022-04-07 09:05:00,20220407,90500,[17311.824      17325.01218097],[2750. 3448.]
2022-04-07 09:10:00,20220407,91000,[17311.824      17325.01218097 17355.94639312],[2750. 3448. 1511.]
2022-04-07 09:15:00,20220407,91500,[17311.824      17325.01218097 17353.21552205],[2750. 3448. 1791.]
2022-04-07 09:20:00,20220407,92000,[17311.824      17325.01218097 17361.86783285],[2750. 3448. 2058.]
2022-04-07 09:25:00,20220407,92500,[17311.83188406 17324.98393977 17361.878125  ],[2760. 3985. 2240.]
2022-04-07 09:30:00,20220407,93000,[17312.88877202 17324.01652154 17361.878125  ],[3803. 4479. 2240.]
2022-04-07 09:35:00,20220407,93500,[17312.88877202 17324.02929141 17359.08280702],[3803. 4643. 2850.]
2022-04-07 09:40:00,20220407,94000,[17312.88877202 17324.02929141 17361.87647246],[3803. 4643. 3141.]
2022-04-07 09:45:00,20220407,94500,[17312.88877202 17324.02929141 17361.87647246],[3803. 4643. 3141.]
2022-04-07 09:50:00,20220407,95000,[17312.88877202 17324.02929141 17361.8697609 ],[3803. 4643. 3555.]
2022-04-07 09:55:00,20220407,95500,[17312.88877202 17324.02929141 17361.91555318],[3803. 4643. 3742.]
2022-04-07 10:00:00,20220407,100000,[17312.88877202 17324.02929141 17361.91267974],[3803. 4643. 3825.]
2022-04-07 10:05:00,20220407,100500,[17312.88877202 17324.02929141 17361.91267974],[3803. 4643. 3825.]
2022-04-07 10:10:00,20220407,101000,[17312.88877202 17324.02929141 17361.91466083],[3803. 4643. 4113.]
2022-04-07 10:15:00,20220407,101500,[17312.88877202 17324.02929141 17361.94322132],[3803. 4643. 4315.]
2022-04-07 10:20:00,20220407,102000,[17312.88877202 17324.02929141 17361.94052303],[3803. 4643. 4321.]
2022-04-07 10:25:00,20220407,102500,[17312.88877202 17324.02929141 17361.98717949],[3803. 4643. 4758.]
2022-04-07 10:30:00,20220407,103000,[17312.88877202 17324.02929141 17361.99401198],[3803. 4643. 4843.]
2022-04-07 10:35:00,20220407,103500,[17312.88877202 17324.         17361.99401198],[3803. 5923. 4843.]
2022-04-07 10:40:00,20220407,104000,[17312.88877202 17324.04590003 17361.99401198],[3803. 6122. 4843.]
2022-04-07 10:45:00,20220407,104500,[17324.05733558 17361.99401198],[6523. 4843.]
2022-04-07 10:50:00,20220407,105000,[17324.06591566 17361.99401198],[6569. 4843.]
2022-04-07 10:55:00,20220407,105500,[17324.09233967 17361.99401198],[6736. 4843.]
2022-04-07 11:00:00,20220407,110000,[17324.07140833 17361.99401198],[7058. 4843.]
2022-04-07 11:05:00,20220407,110500,[17313.01300493 17324.07140833 17361.99401198],[5075. 7058. 4843.]
2022-04-07 11:10:00,20220407,111000,[17313.01300493 17324.07140833 17361.99401198],[5075. 7058. 4843.]
2022-04-07 11:15:00,20220407,111500,[17313.01300493 17324.07140833 17361.99401198],[5075. 7058. 4843.]
2022-04-07 11:20:00,20220407,112000,[17313.01300493 17324.07140833 17361.99401198],[5075. 7058. 4843.]
2022-04-07 11:25:00,20220407,112500,[17264.10774411 17313.01300493 17324.07140833 17361.99401198],[2079. 5075. 7058. 4843.]
2022-04-07 11:30:00,20220407,113000,[17264.10774411 17313.01300493 17324.07140833 17361.99401198],[2079. 5075. 7058. 4843.]
2022-04-07 11:35:00,20220407,113500,"[17249.14814815 17264.10774411 17313.01300493 17324.07140833
 17361.99401198]",[2079. 2079. 5075. 7058. 4843.]
2022-04-07 11:40:00,20220407,114000,"[17248.18024133 17264.10774411 17313.01300493 17324.07140833
 17361.99401198]",[2652. 2079. 5075. 7058. 4843.]
2022-04-07 11:45:00,20220407,114500,[17248.16894813 17313.01300493 17324.07140833 17361.99401198],[2776. 5075. 7058. 4843.]
2022-04-07 11:50:00,20220407,115000,[17264.0499179  17313.01300493 17324.07140833 17361.99401198],[3045. 5075. 7058. 4843.]
2022-04-07 11:55:00,20220407,115500,"[17248.09614168 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3162. 3045. 5075. 7058. 4843.]
2022-04-07 12:00:00,20220407,120000,"[17248.11856889 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3382. 3045. 5075. 7058. 4843.]
2022-04-07 12:05:00,20220407,120500,"[17248.08613689 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:10:00,20220407,121000,"[17248.08613689 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:15:00,20220407,121500,"[17248.08613689 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:20:00,20220407,122000,"[17248.08613689 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:25:00,20220407,122500,"[17248.08613689 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:30:00,20220407,123000,"[17248.08613689 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:35:00,20220407,123500,"[17248.08613689 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:40:00,20220407,124000,"[17248.08613689 17264.0499179  17313.01300493 17324.07140833
 17361.99401198]",[3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:45:00,20220407,124500,"[17218.18436578 17248.08613689 17264.0499179  17313.01300493
 17324.07140833 17361.99401198]",[2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:50:00,20220407,125000,"[17218.18436578 17248.08613689 17264.0499179  17313.01300493
 17324.07140833 17361.99401198]",[2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 12:55:00,20220407,125500,"[17218.18436578 17248.08613689 17264.0499179  17313.01300493
 17324.07140833 17361.99401198]",[2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:00:00,20220407,130000,"[17189.         17218.18436578 17248.08613689 17264.0499179
 17313.01300493 17324.07140833 17361.99401198]",[1747. 2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:05:00,20220407,130500,"[17188.95852018 17218.18436578 17248.08613689 17264.0499179
 17313.01300493 17324.07140833 17361.99401198]",[1784. 2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:10:00,20220407,131000,"[17188.12386314 17218.18436578 17248.08613689 17264.0499179
 17313.01300493 17324.07140833 17361.99401198]",[2309. 2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:15:00,20220407,131500,"[17188.10813704 17218.18436578 17248.08613689 17264.0499179
 17313.01300493 17324.07140833 17361.99401198]",[2802. 2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:20:00,20220407,132000,"[17188.10813704 17218.18436578 17248.08613689 17264.0499179
 17313.01300493 17324.07140833 17361.99401198]",[2802. 2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:25:00,20220407,132500,"[17188.10813704 17218.18436578 17248.08613689 17264.0499179
 17313.01300493 17324.07140833 17361.99401198]",[2802. 2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:30:00,20220407,133000,"[17136.11447441 17188.10813704 17218.18436578 17248.08613689
 17264.0499179  17313.01300493 17324.07140833 17361.99401198]",[1817. 2802. 2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:35:00,20220407,133500,"[17136.01477833 17188.10813704 17218.18436578 17248.08613689
 17264.0499179  17313.01300493 17324.07140833 17361.99401198]",[2639. 2802. 2712. 3448. 3045. 5075. 7058. 4843.]
2022-04-07 13:40:00,20220407,134000,"[17140.0537428  17188.10813704 17218.18436578 17248.08613689
 17264.0499179  17313.01300493 17324.07140833 17361.99401198]",[3647. 2802. 2712. 3448. 3045. 5075. 7058. 4843.]
