date,DATE,TIME,big_vols,big_vols_mv
2022-10-07 08:45:00,20221007,84500,[13760.00721649 13779.97894737],[970. 665.]
2022-10-07 08:50:00,20221007,85000,[13766.05936073 13779.53293413],[1095. 1169.]
2022-10-07 08:55:00,20221007,85500,[13769.09706083 13779.34160584],[1463. 1370.]
2022-10-07 09:00:00,20221007,90000,[13775.05714286],[2450.]
2022-10-07 09:05:00,20221007,90500,[13775.04834308],[2565.]
2022-10-07 09:10:00,20221007,91000,[13779.2322335],[3152.]
2022-10-07 09:15:00,20221007,91500,[13779.17843866],[3497.]
2022-10-07 09:20:00,20221007,92000,[13779.15831],[3929.]
2022-10-07 09:25:00,20221007,92500,[13779.12561687],[4458.]
2022-10-07 09:30:00,20221007,93000,[13779.12055469],[4471.]
2022-10-07 09:35:00,20221007,93500,[13779.12055469],[4471.]
2022-10-07 09:40:00,20221007,94000,[13779.12055469],[4471.]
2022-10-07 09:45:00,20221007,94500,[13779.09512044],[4857.]
2022-10-07 09:50:00,20221007,95000,[13779.09512044],[4857.]
2022-10-07 09:55:00,20221007,95500,[13779.09512044],[4857.]
2022-10-07 10:00:00,20221007,100000,[13779.09512044],[4857.]
2022-10-07 10:05:00,20221007,100500,[13761.8594328],[4866.]
2022-10-07 10:10:00,20221007,101000,[13769.08527899],[5054.]
2022-10-07 10:15:00,20221007,101500,[13779.09446315],[5346.]
2022-10-07 10:20:00,20221007,102000,[13779.09921397],[5725.]
2022-10-07 10:25:00,20221007,102500,[13779.08757535],[5972.]
2022-10-07 10:30:00,20221007,103000,[13779.11664524],[6224.]
2022-10-07 10:35:00,20221007,103500,[13779.14536262],[6329.]
2022-10-07 10:40:00,20221007,104000,[13779.14536262],[6329.]
2022-10-07 10:45:00,20221007,104500,[13779.14536262],[6329.]
2022-10-07 10:50:00,20221007,105000,[13779.14536262],[6329.]
2022-10-07 10:55:00,20221007,105500,[13779.14536262],[6329.]
2022-10-07 11:00:00,20221007,110000,[13779.14536262],[6329.]
2022-10-07 11:05:00,20221007,110500,[13779.14536262],[6329.]
2022-10-07 11:10:00,20221007,111000,[13779.12136214],[6666.]
2022-10-07 11:15:00,20221007,111500,[13779.09365291],[6759.]
2022-10-07 11:20:00,20221007,112000,[13779.09365291],[6759.]
2022-10-07 11:25:00,20221007,112500,[13779.09365291],[6759.]
2022-10-07 11:30:00,20221007,113000,[13779.09365291],[6759.]
2022-10-07 11:35:00,20221007,113500,[13728.31225681 13779.09365291],[2056. 6759.]
2022-10-07 11:40:00,20221007,114000,[13728.34150538 13779.09365291],[2325. 6759.]
2022-10-07 11:45:00,20221007,114500,[13728.32425373 13779.09365291],[2680. 6759.]
2022-10-07 11:50:00,20221007,115000,[13728.25       13779.09365291],[3004. 6759.]
2022-10-07 11:55:00,20221007,115500,[13728.27575571 13779.09365291],[3242. 6759.]
2022-10-07 12:00:00,20221007,120000,[13729.01541594 13779.09365291],[3438. 6759.]
2022-10-07 12:05:00,20221007,120500,[13728.95830013 13779.09365291],[3765. 6759.]
2022-10-07 12:10:00,20221007,121000,[13728.22460297 13779.09365291],[3967. 6759.]
2022-10-07 12:15:00,20221007,121500,[13728.19071669 13779.09365291],[4158. 6759.]
2022-10-07 12:20:00,20221007,122000,[13728.18745645 13779.09365291],[4305. 6759.]
2022-10-07 12:25:00,20221007,122500,[13728.13333333 13779.09365291],[4470. 6759.]
2022-10-07 12:30:00,20221007,123000,[13728.1247807  13779.09365291],[4560. 6759.]
2022-10-07 12:35:00,20221007,123500,[13728.1247807  13779.09365291],[4560. 6759.]
2022-10-07 12:40:00,20221007,124000,[13728.1247807  13779.09365291],[4560. 6759.]
2022-10-07 12:45:00,20221007,124500,[13707.05641026 13728.1247807  13779.09365291],[1755. 4560. 6759.]
2022-10-07 12:50:00,20221007,125000,[13706.99841939 13728.1247807  13779.09365291],[1898. 4560. 6759.]
2022-10-07 12:55:00,20221007,125500,[13706.99841939 13728.1247807  13779.09365291],[1898. 4560. 6759.]
2022-10-07 13:00:00,20221007,130000,[13706.99841939 13728.1247807  13779.09365291],[1898. 4560. 6759.]
2022-10-07 13:05:00,20221007,130500,[13701.75752133 13728.1247807  13779.09365291],[2227. 4560. 6759.]
2022-10-07 13:10:00,20221007,131000,[13706.87564767 13728.1247807  13779.09365291],[2702. 4560. 6759.]
2022-10-07 13:15:00,20221007,131500,[13701.78129346 13728.1247807  13779.09365291],[2876. 4560. 6759.]
2022-10-07 13:20:00,20221007,132000,[13701.70294785 13728.1247807  13779.09365291],[3528. 4560. 6759.]
2022-10-07 13:25:00,20221007,132500,[13701.7191745  13728.1247807  13779.09365291],[3828. 4560. 6759.]
2022-10-07 13:30:00,20221007,133000,[13701.69445142 13728.1247807  13779.09365291],[3983. 4560. 6759.]
2022-10-07 13:35:00,20221007,133500,[13701.00840336 13728.1247807  13779.09365291],[4046. 4560. 6759.]
2022-10-07 13:40:00,20221007,134000,[13693.00478781 13728.1247807  13779.09365291],[4595. 4560. 6759.]
