date,DATE,TIME,big_vols,big_vols_mv
2021-04-29 08:45:00,20210429,84500,[17594.9464],[1250.]
2021-04-29 08:50:00,20210429,85000,[17596.00230061 17618.32750504],[1304. 1487.]
2021-04-29 08:55:00,20210429,85500,[17596.00230061 17619.09309896 17637.97117904],[1304. 1536. 1145.]
2021-04-29 09:00:00,20210429,90000,[17596.00230061 17619.09309896 17638.0564346  17648.98288404],[1304. 1536. 1896. 2337.]
2021-04-29 09:05:00,20210429,90500,[17596.00230061 17634.89550749 17648.98258895],[1304. 3005. 2642.]
2021-04-29 09:10:00,20210429,91000,[17598.14185961 17628.08679363 17648.98258895],[2721. 3203. 2642.]
2021-04-29 09:15:00,20210429,91500,[17598.14185961 17628.10485863 17648.98258895],[2721. 3643. 2642.]
2021-04-29 09:20:00,20210429,92000,[17598.14185961 17628.11361888 17648.98258895],[2721. 3899. 2642.]
2021-04-29 09:25:00,20210429,92500,[17597.01155898 17628.11361888 17648.98258895],[3374. 3899. 2642.]
2021-04-29 09:30:00,20210429,93000,[17598.18806709 17619.83140655 17648.98258895],[3637. 4152. 2642.]
2021-04-29 09:35:00,20210429,93500,[17598.18806709 17619.8846877  17648.98258895],[3637. 4787. 2642.]
2021-04-29 09:40:00,20210429,94000,[17598.18806709 17619.94794776 17648.98258895],[3637. 5360. 2642.]
2021-04-29 09:45:00,20210429,94500,[17598.18806709 17619.94794776 17649.00852878],[3637. 5360. 3283.]
2021-04-29 09:50:00,20210429,95000,[17598.18806709 17619.94794776 17649.0378407 ],[3637. 5360. 3779.]
2021-04-29 09:55:00,20210429,95500,[17598.18806709 17619.94794776 17649.04107188],[3637. 5360. 3993.]
2021-04-29 10:00:00,20210429,100000,[17598.18806709 17619.94794776 17649.04107188 17669.06871166],[3637. 5360. 3993. 3260.]
2021-04-29 10:05:00,20210429,100500,[17598.18806709 17619.94794776 17649.04107188 17668.24428727],[3637. 5360. 3993. 3676.]
2021-04-29 10:10:00,20210429,101000,[17598.18806709 17619.94794776 17649.04107188 17669.81868714],[3637. 5360. 3993. 3778.]
2021-04-29 10:15:00,20210429,101500,[17598.18806709 17619.94794776 17649.04107188 17669.81868714],[3637. 5360. 3993. 3778.]
2021-04-29 10:20:00,20210429,102000,"[17598.18806709 17619.94794776 17649.04107188 17669.81868714
 17693.11273695]",[3637. 5360. 3993. 3778. 3007.]
2021-04-29 10:25:00,20210429,102500,"[17598.18806709 17619.94794776 17649.04107188 17668.1513864
 17693.07337992]",[3637. 5360. 3993. 4472. 3148.]
2021-04-29 10:30:00,20210429,103000,"[17598.18806709 17619.94794776 17649.04107188 17669.90636006
 17693.07337992]",[3637. 5360. 3993. 4827. 3148.]
2021-04-29 10:35:00,20210429,103500,"[17598.18806709 17619.94794776 17649.04107188 17669.93770748
 17693.07337992]",[3637. 5360. 3993. 5121. 3148.]
2021-04-29 10:40:00,20210429,104000,"[17598.18806709 17619.94794776 17649.04107188 17669.92775735
 17693.07337992]",[3637. 5360. 3993. 5440. 3148.]
2021-04-29 10:45:00,20210429,104500,[17598.18806709 17621.84379881 17649.06276347 17669.92775735],[3637. 6402. 4270. 5440.]
2021-04-29 10:50:00,20210429,105000,[17593.11138614 17621.83956364 17649.06276347 17669.92775735],[4848. 6875. 4270. 5440.]
2021-04-29 10:55:00,20210429,105500,[17621.83407311 17649.06276347 17669.92775735],[7660. 4270. 5440.]
2021-04-29 11:00:00,20210429,110000,[17621.83359436 17649.06276347 17669.92775735],[7662. 4270. 5440.]
