date,DATE,TIME,big_vols,big_vols_mv
2021-10-21 08:45:00,20211021,84500,[16877.94290512],[1191.]
2021-10-21 08:50:00,20211021,85000,[16877.94290512 16887.94086957],[1191.  575.]
2021-10-21 08:55:00,20211021,85500,[16877.94290512 16888.04609475],[1191.  781.]
2021-10-21 09:00:00,20211021,90000,[16877.94290512 16890.04554264 16903.98029197],[1191. 1032. 1370.]
2021-10-21 09:05:00,20211021,90500,[16879.81427581 16890.03512545 16903.9704797 ],[1443. 1395. 1626.]
2021-10-21 09:10:00,20211021,91000,[16903.9926722],[2047.]
2021-10-21 09:15:00,20211021,91500,[16904.00533721],[2061.]
2021-10-21 09:20:00,20211021,92000,[16904.00533721],[2061.]
2021-10-21 09:25:00,20211021,92500,[16904.00533721 16919.96779567],[2061. 1801.]
2021-10-21 09:30:00,20211021,93000,[16904.00533721 16929.94036471],[2061. 2029.]
2021-10-21 09:35:00,20211021,93500,[16904.00533721 16929.94036471 16953.96562184 16978.35616438],[2061. 2029.  989. 1095.]
2021-10-21 09:40:00,20211021,94000,"[16904.00533721 16929.94036471 16953.96562184 16980.67103236
 16991.95224007]",[2061. 2029.  989. 1298. 2366.]
2021-10-21 09:45:00,20211021,94500,"[16904.00533721 16929.94036471 16953.96562184 16980.87123421
 16991.15233608]",[2061. 2029.  989. 2058. 2547.]
2021-10-21 09:50:00,20211021,95000,"[16904.00533721 16929.94036471 16953.96562184 16980.87123421
 16991.15233608 17019.09548725]",[2061. 2029.  989. 2058. 2547. 1529.]
2021-10-21 09:55:00,20211021,95500,"[16904.00533721 16929.94036471 16953.96562184 16980.87123421
 16991.15233608 17018.96890344]",[2061. 2029.  989. 2058. 2547. 2444.]
2021-10-21 10:00:00,20211021,100000,"[16904.00533721 16929.94036471 16953.96562184 16980.87123421
 16991.15233608 17019.01803334]",[2061. 2029.  989. 2058. 2547. 2939.]
2021-10-21 10:05:00,20211021,100500,[16904.00533721 16929.94036471 16991.15233608 17018.94230212],[2061. 2029. 2547. 3449.]
2021-10-21 10:10:00,20211021,101000,[16904.00533721 16991.15233608 17018.97540541],[2061. 2547. 3700.]
2021-10-21 10:15:00,20211021,101500,[16904.00533721 16991.15233608 17018.97540541 17038.90992908],[2061. 2547. 3700. 1410.]
2021-10-21 10:20:00,20211021,102000,[16904.00533721 16991.15233608 17018.97540541],[2061. 2547. 3700.]
2021-10-21 10:25:00,20211021,102500,[16904.00533721 16991.15233608 17018.97540541],[2061. 2547. 3700.]
2021-10-21 10:30:00,20211021,103000,[16904.00533721 16991.15233608 17018.12592404],[2061. 2547. 3923.]
2021-10-21 10:35:00,20211021,103500,[16904.00533721 16991.15233608 17018.02359679],[2061. 2547. 4365.]
2021-10-21 10:40:00,20211021,104000,[16904.00533721 16991.15233608 17018.01427697],[2061. 2547. 4903.]
2021-10-21 10:45:00,20211021,104500,[16904.00533721 16981.85607604 17018.01427697],[2061. 2946. 4903.]
2021-10-21 10:50:00,20211021,105000,[16904.00533721 16981.81738477 17018.01427697],[2061. 3992. 4903.]
2021-10-21 10:55:00,20211021,105500,[16904.00533721 16981.77912678 17018.01427697],[2061. 4283. 4903.]
2021-10-21 11:00:00,20211021,110000,[16904.00533721 16981.77821741 17018.01427697],[2061. 4802. 4903.]
2021-10-21 11:05:00,20211021,110500,[16904.00533721 16981.77156268 17018.01427697],[2061. 5113. 4903.]
2021-10-21 11:10:00,20211021,111000,[16904.00533721 16981.79002003 17018.01427697],[2061. 5491. 4903.]
2021-10-21 11:15:00,20211021,111500,[16904.00533721 16981.78169635 17018.01427697],[2061. 5671. 4903.]
2021-10-21 11:20:00,20211021,112000,[16920.0259344  16981.78169635 17018.01427697],[3933. 5671. 4903.]
2021-10-21 11:25:00,20211021,112500,[16920.82271832 16981.78169635 17018.01427697],[4569. 5671. 4903.]
2021-10-21 11:30:00,20211021,113000,[16920.82271832 16981.78169635 17018.01427697],[4569. 5671. 4903.]
2021-10-21 11:35:00,20211021,113500,[16921.81305151 16981.78169635 17018.01427697],[4873. 5671. 4903.]
2021-10-21 11:40:00,20211021,114000,[16921.83532027 16981.78169635 17018.01427697],[4949. 5671. 4903.]
2021-10-21 11:45:00,20211021,114500,[16921.86231454 16981.78169635 17018.01427697],[5055. 5671. 4903.]
2021-10-21 11:50:00,20211021,115000,[16926.01873447 16981.78169635 17018.01427697],[5231. 5671. 4903.]
2021-10-21 11:55:00,20211021,115500,[16925.98991196 16981.78169635 17018.01427697],[5452. 5671. 4903.]
2021-10-21 12:00:00,20211021,120000,[16921.81515373 16981.78169635 17018.01427697],[5464. 5671. 4903.]
2021-10-21 12:05:00,20211021,120500,[16921.81515373 16981.78169635 17018.01427697],[5464. 5671. 4903.]
2021-10-21 12:10:00,20211021,121000,[16921.81515373 16981.78169635 17018.01427697],[5464. 5671. 4903.]
2021-10-21 12:15:00,20211021,121500,[16921.81515373 16981.78169635 17018.01427697],[5464. 5671. 4903.]
2021-10-21 12:20:00,20211021,122000,[16921.81515373 16981.78169635 17018.01427697],[5464. 5671. 4903.]
2021-10-21 12:25:00,20211021,122500,[16840.91639871 16921.81515373 16981.78169635 17018.01427697],[1555. 5464. 5671. 4903.]
2021-10-21 12:30:00,20211021,123000,[16841.86827458 16921.81515373 16981.78169635 17018.01427697],[2156. 5464. 5671. 4903.]
2021-10-21 12:35:00,20211021,123500,[16841.86827458 16921.81515373 16981.78169635 17018.01427697],[2156. 5464. 5671. 4903.]
2021-10-21 12:40:00,20211021,124000,[16841.87222222 16921.81515373 16981.78169635 17018.01427697],[2160. 5464. 5671. 4903.]
2021-10-21 12:45:00,20211021,124500,[16841.87222222 16921.81515373 16981.78169635 17018.01427697],[2160. 5464. 5671. 4903.]
2021-10-21 12:50:00,20211021,125000,[16841.87222222 16921.81515373 16981.78169635 17018.01427697],[2160. 5464. 5671. 4903.]
2021-10-21 12:55:00,20211021,125500,[16855.9777475  16921.81515373 16981.78169635 17018.01427697],[2202. 5464. 5671. 4903.]
2021-10-21 13:00:00,20211021,130000,[16854.01746393 16921.81515373 16981.78169635 17018.01427697],[2634. 5464. 5671. 4903.]
2021-10-21 13:05:00,20211021,130500,[16854.01911263 16921.81515373 16981.78169635 17018.01427697],[2930. 5464. 5671. 4903.]
2021-10-21 13:10:00,20211021,131000,[16855.90341433 16921.81515373 16981.78169635 17018.01427697],[3251. 5464. 5671. 4903.]
2021-10-21 13:15:00,20211021,131500,[16854.09792531 16921.81515373 16981.78169635 17018.01427697],[3615. 5464. 5671. 4903.]
2021-10-21 13:20:00,20211021,132000,[16854.0497076  16921.81515373 16981.78169635 17018.01427697],[3762. 5464. 5671. 4903.]
2021-10-21 13:25:00,20211021,132500,[16845.09747115 16921.81515373 16981.78169635 17018.01427697],[4073. 5464. 5671. 4903.]
2021-10-21 13:30:00,20211021,133000,[16845.07705396 16921.81515373 16981.78169635 17018.01427697],[4114. 5464. 5671. 4903.]
2021-10-21 13:35:00,20211021,133500,[16845.07705396 16921.81515373 16981.78169635 17018.01427697],[4114. 5464. 5671. 4903.]
2021-10-21 13:40:00,20211021,134000,"[16828.12884956 16845.07705396 16921.81515373 16981.78169635
 17018.01427697]",[2825. 4114. 5464. 5671. 4903.]
