date,DATE,TIME,big_vols,big_vols_mv
2021-09-24 08:45:00,20210924,84500,[17191.75654152],[1758.]
2021-09-24 08:50:00,20210924,85000,[17191.8716443],[2384.]
2021-09-24 08:55:00,20210924,85500,[17191.83628137],[2431.]
2021-09-24 09:00:00,20210924,90000,[17191.84301302],[2841.]
2021-09-24 09:05:00,20210924,90500,[17192.74247894 17214.1136725 ],[3324. 1258.]
2021-09-24 09:10:00,20210924,91000,[17192.74247894 17218.261     ],[3324. 2000.]
2021-09-24 09:15:00,20210924,91500,[17192.74247894 17218.37706648],[3324. 2843.]
2021-09-24 09:20:00,20210924,92000,[17192.74247894 17219.97831526],[3324. 3597.]
2021-09-24 09:25:00,20210924,92500,[17192.74247894 17219.97831526 17241.71769749],[3324. 3597. 1633.]
2021-09-24 09:30:00,20210924,93000,[17192.74247894 17219.97831526 17241.71769749 17265.02803738],[3324. 3597. 1633. 1926.]
2021-09-24 09:35:00,20210924,93500,[17192.74247894 17219.97831526 17263.95641743],[3324. 3597. 2501.]
2021-09-24 09:40:00,20210924,94000,[17192.74247894 17219.97831526 17240.97295209 17263.95641743],[3324. 3597. 2588. 2501.]
2021-09-24 09:45:00,20210924,94500,[17192.74247894 17220.78657534 17240.04596679 17263.95641743],[3324. 3650. 3372. 2501.]
2021-09-24 09:50:00,20210924,95000,[17192.74247894 17219.93202384 17240.04596679 17263.95641743],[3324. 4531. 3372. 2501.]
2021-09-24 09:55:00,20210924,95500,[17191.86816874 17218.31750426 17240.04596679 17263.95641743],[4172. 4696. 3372. 2501.]
2021-09-24 10:00:00,20210924,100000,[17192.88046243 17218.31750426 17240.04596679 17263.95641743],[4325. 4696. 3372. 2501.]
2021-09-24 10:05:00,20210924,100500,[17192.88046243 17218.3363704  17240.04596679 17263.95641743],[4325. 5378. 3372. 2501.]
2021-09-24 10:10:00,20210924,101000,[17192.88046243 17219.95540032 17240.04596679 17263.95641743],[4325. 5583. 3372. 2501.]
2021-09-24 10:15:00,20210924,101500,[17192.94402905 17219.95540032 17240.04596679 17263.95641743],[4681. 5583. 3372. 2501.]
2021-09-24 10:20:00,20210924,102000,[17193.00405186 17218.28434505 17240.04596679 17263.95641743],[4936. 5634. 3372. 2501.]
2021-09-24 10:25:00,20210924,102500,[17193.00405186 17219.94875101 17240.04596679],[4936. 6205. 3372.]
2021-09-24 10:30:00,20210924,103000,[17193.00405186 17219.9613319  17240.04596679],[4936. 6517. 3372.]
2021-09-24 10:35:00,20210924,103500,[17193.00405186 17219.93891336 17240.04596679],[4936. 6810. 3372.]
2021-09-24 10:40:00,20210924,104000,[17193.00405186 17219.93891336 17240.03000254],[4936. 6810. 3933.]
2021-09-24 10:45:00,20210924,104500,[17193.00405186 17219.93891336 17240.0305033 ],[4936. 6810. 3934.]
2021-09-24 10:50:00,20210924,105000,[17193.00405186 17219.93891336 17240.0305033 ],[4936. 6810. 3934.]
2021-09-24 10:55:00,20210924,105500,[17193.00405186 17219.93891336 17240.94919972],[4936. 6810. 4311.]
2021-09-24 11:00:00,20210924,110000,[17193.00405186 17219.93891336 17240.93485486],[4936. 6810. 4513.]
2021-09-24 11:05:00,20210924,110500,[17193.00405186 17219.93891336 17240.93485486],[4936. 6810. 4513.]
2021-09-24 11:10:00,20210924,111000,[17193.00405186 17219.93891336 17240.93485486],[4936. 6810. 4513.]
2021-09-24 11:15:00,20210924,111500,[17193.00405186 17219.95483025 17240.93485486],[4936. 6863. 4513.]
2021-09-24 11:20:00,20210924,112000,[17193.00405186 17219.96763941 17240.98671924],[4936. 6922. 4819.]
2021-09-24 11:25:00,20210924,112500,[17193.00405186 17219.96763941 17240.99568035],[4936. 6922. 5093.]
2021-09-24 11:30:00,20210924,113000,[17193.00405186 17219.96763941 17240.99568035],[4936. 6922. 5093.]
2021-09-24 11:35:00,20210924,113500,[17193.00405186 17219.96763941 17230.93085693 17240.99255048],[4936. 6922. 5438. 5101.]
2021-09-24 11:40:00,20210924,114000,[17193.00405186 17219.97174164 17240.99255048],[4936. 6936. 5101.]
2021-09-24 11:45:00,20210924,114500,[17193.00405186 17219.95602451 17240.99255048],[4936. 7345. 5101.]
2021-09-24 11:50:00,20210924,115000,[17193.00405186 17219.9626815  17240.99255048],[4936. 7369. 5101.]
2021-09-24 11:55:00,20210924,115500,[17193.00405186 17219.96351058 17240.99255048],[4936. 7372. 5101.]
2021-09-24 12:00:00,20210924,120000,[17193.00405186 17219.96351058 17240.99255048],[4936. 7372. 5101.]
2021-09-24 12:05:00,20210924,120500,[17193.00405186 17219.96516671 17240.99255048],[4936. 7378. 5101.]
2021-09-24 12:10:00,20210924,121000,[17193.00405186 17219.96615385 17240.99255048],[4936. 7475. 5101.]
2021-09-24 12:15:00,20210924,121500,[17193.00405186 17219.9588204 ],[4936. 7528.]
