date,DATE,TIME,big_vols,big_vols_mv
2021-12-02 08:45:00,20211202,84500,[17552.0193133  17569.39390244],[ 932. 1640.]
2021-12-02 08:50:00,20211202,85000,[17550.11206226 17569.39390244],[1285. 1640.]
2021-12-02 08:55:00,20211202,85500,[17550.11206226 17569.39390244],[1285. 1640.]
2021-12-02 09:00:00,20211202,90000,[17547.95225102 17569.39390244],[2199. 1640.]
2021-12-02 09:05:00,20211202,90500,[17547.98217116 17569.25847666],[2524. 2035.]
2021-12-02 09:10:00,20211202,91000,[17546.98651026 17568.62482032],[3410. 2087.]
2021-12-02 09:15:00,20211202,91500,[17547.00657143 17568.53182351],[3500. 2561.]
2021-12-02 09:20:00,20211202,92000,[17547.00657143 17569.17338129],[3500. 2780.]
2021-12-02 09:25:00,20211202,92500,[17547.00657143 17569.17338129],[3500. 2780.]
2021-12-02 09:30:00,20211202,93000,[17547.00657143 17569.17338129 17627.88100209],[3500. 2780. 1437.]
2021-12-02 09:35:00,20211202,93500,[17547.00657143 17569.17338129 17627.88100209 17646.94306652],[3500. 2780. 1437. 1774.]
2021-12-02 09:40:00,20211202,94000,"[17547.00657143 17569.17338129 17627.88100209 17646.94306652
 17681.81037277]",[3500. 2780. 1437. 1774. 1234.]
2021-12-02 09:45:00,20211202,94500,"[17547.00657143 17569.17338129 17627.88100209 17646.94306652
 17682.89256938]",[3500. 2780. 1437. 1774. 2234.]
2021-12-02 09:50:00,20211202,95000,"[17547.00657143 17569.17338129 17627.88100209 17646.94306652
 17681.85235866]",[3500. 2780. 1437. 1774. 2777.]
2021-12-02 09:55:00,20211202,95500,"[17547.00657143 17569.17338129 17627.88100209 17646.94306652
 17682.9345887 ]",[3500. 2780. 1437. 1774. 3027.]
2021-12-02 10:00:00,20211202,100000,"[17547.00657143 17569.17338129 17627.88100209 17646.94306652
 17682.98369073]",[3500. 2780. 1437. 1774. 3311.]
2021-12-02 10:05:00,20211202,100500,"[17547.00657143 17569.17338129 17627.88100209 17646.94306652
 17682.98369073]",[3500. 2780. 1437. 1774. 3311.]
2021-12-02 10:10:00,20211202,101000,"[17547.00657143 17569.17338129 17627.88100209 17655.93963675
 17671.88408366 17682.98369073]",[3500. 2780. 1437. 1872. 2821. 3311.]
2021-12-02 10:15:00,20211202,101500,"[17547.00657143 17569.17338129 17634.19369369 17648.02181818
 17671.88408366 17682.98369073]",[3500. 2780. 2220. 1925. 2821. 3311.]
2021-12-02 10:20:00,20211202,102000,"[17547.00657143 17569.17338129 17634.17871326 17671.88408366
 17682.98369073]",[3500. 2780. 2518. 2821. 3311.]
2021-12-02 10:25:00,20211202,102500,"[17547.00657143 17569.17338129 17634.16592757 17671.88408366
 17682.98369073]",[3500. 2780. 2706. 2821. 3311.]
2021-12-02 10:30:00,20211202,103000,"[17547.00657143 17569.17338129 17634.16495977 17671.82749921
 17682.98369073]",[3500. 2780. 2734. 3171. 3311.]
2021-12-02 10:35:00,20211202,103500,"[17547.00657143 17569.17338129 17634.16495977 17671.07889126
 17681.86670616 17691.96066402]",[3500. 2780. 2734. 3752. 3376. 2771.]
2021-12-02 10:40:00,20211202,104000,"[17547.00657143 17569.17338129 17634.16495977 17671.05613677
 17681.86670616]",[3500. 2780. 2734. 3919. 3376.]
2021-12-02 10:45:00,20211202,104500,"[17547.00657143 17569.17338129 17634.1428088  17671.05613677
 17681.86670616]",[3500. 2780. 2955. 3919. 3376.]
2021-12-02 10:50:00,20211202,105000,"[17547.00657143 17569.17338129 17634.13194211 17671.05613677
 17681.86670616]",[3500. 2780. 2971. 3919. 3376.]
2021-12-02 10:55:00,20211202,105500,"[17547.00657143 17569.17338129 17640.06566133 17671.05613677
 17681.86670616]",[3500. 2780. 3183. 3919. 3376.]
2021-12-02 11:00:00,20211202,110000,"[17547.00657143 17569.17338129 17640.07196402 17671.05613677
 17681.86670616]",[3500. 2780. 3335. 3919. 3376.]
2021-12-02 11:05:00,20211202,110500,"[17547.00657143 17569.17338129 17640.03849349 17671.05613677
 17681.86670616]",[3500. 2780. 3611. 3919. 3376.]
2021-12-02 11:10:00,20211202,111000,"[17547.00657143 17569.17338129 17640.06048166 17671.05613677
 17681.86670616]",[3500. 2780. 3654. 3919. 3376.]
2021-12-02 11:15:00,20211202,111500,"[17547.00657143 17569.17338129 17641.000998   17671.05613677
 17681.86670616]",[3500. 2780. 4008. 3919. 3376.]
