date,DATE,TIME,big_vols,big_vols_mv
2022-12-05 08:45:00,20221205,84500,[14898.05232558 14908.31622746],[344. 721.]
2022-12-05 08:50:00,20221205,85000,[14908.10355649 14918.07747318],[956. 839.]
2022-12-05 08:55:00,20221205,85500,[14908.10355649 14918.07747318],[956. 839.]
2022-12-05 09:00:00,20221205,90000,[14908.06002639],[1516.]
2022-12-05 09:05:00,20221205,90500,[14920.11521603 14943.02279635],[1597.  658.]
2022-12-05 09:10:00,20221205,91000,[14920.11521603 14943.02279635 14972.17589083],[1597.  658. 1319.]
2022-12-05 09:15:00,20221205,91500,[14920.11521603 14943.02279635 14972.17589083 14988.96272936],[1597.  658. 1319. 1744.]
2022-12-05 09:20:00,20221205,92000,[14920.11521603 14972.17589083 14991.06646655],[1597. 1319. 2332.]
2022-12-05 09:25:00,20221205,92500,"[14920.11521603 14972.17589083 14991.06646655 15014.92168675
 15026.4820296 ]",[1597. 1319. 2332. 1162.  946.]
2022-12-05 09:30:00,20221205,93000,"[14920.11521603 14972.17589083 14991.06646655 15008.16647597
 15026.4820296 ]",[1597. 1319. 2332. 1748.  946.]
2022-12-05 09:35:00,20221205,93500,[14920.11521603 14972.17589083 14991.06646655 15008.18545279],[1597. 1319. 2332. 2076.]
2022-12-05 09:40:00,20221205,94000,[14920.11521603 14972.17589083 14991.06646655 15009.79555556],[1597. 1319. 2332. 2250.]
2022-12-05 09:45:00,20221205,94500,[14920.11521603 14972.17589083 14991.06646655 15009.86809138],[1597. 1319. 2332. 2714.]
2022-12-05 09:50:00,20221205,95000,[14920.11521603 14972.17589083 14991.06646655 15009.88669439],[1597. 1319. 2332. 2886.]
2022-12-05 09:55:00,20221205,95500,[14920.11521603 14972.17589083 14991.06646655 15009.90763547],[1597. 1319. 2332. 3248.]
2022-12-05 10:00:00,20221205,100000,[14920.11521603 14972.17589083 15014.02212008],[1597. 1319. 3481.]
2022-12-05 10:05:00,20221205,100500,[14920.11521603 14972.17589083 15014.98581363],[1597. 1319. 3595.]
2022-12-05 10:10:00,20221205,101000,[14920.11521603 14972.17589083 15014.97197758],[1597. 1319. 3747.]
2022-12-05 10:15:00,20221205,101500,[14920.11521603 14972.17589083 15014.97197758],[1597. 1319. 3747.]
2022-12-05 10:20:00,20221205,102000,[14920.11521603 14972.17589083 15014.02055838],[1597. 1319. 3940.]
2022-12-05 10:25:00,20221205,102500,[14920.11521603 14972.17589083 15013.99832013],[1597. 1319. 4167.]
