date,DATE,TIME,big_vols,big_vols_mv
2022-03-18 08:45:00,20220318,84500,[17415.17209909 17428.09090909],[767. 737.]
2022-03-18 08:50:00,20220318,85000,[17417.90040816],[1225.]
2022-03-18 08:55:00,20220318,85500,[17418.06113769],[1881.]
2022-03-18 09:00:00,20220318,90000,[17383.97373737 17418.10634573],[ 990. 2285.]
2022-03-18 09:05:00,20220318,90500,[17391.90777701 17418.10634573],[1453. 2285.]
2022-03-18 09:10:00,20220318,91000,[17390.94195251 17418.10634573],[1895. 2285.]
2022-03-18 09:15:00,20220318,91500,[17383.9925897  17418.10634573],[2564. 2285.]
2022-03-18 09:20:00,20220318,92000,[17383.9925897  17418.10634573],[2564. 2285.]
2022-03-18 09:25:00,20220318,92500,[17383.9856864  17409.07314974],[3074. 2324.]
2022-03-18 09:30:00,20220318,93000,[17383.98995865 17409.07314974],[3386. 2324.]
2022-03-18 09:35:00,20220318,93500,[17381.90037951 17409.07314974],[4216. 2324.]
2022-03-18 09:40:00,20220318,94000,[17381.88273475 17409.07314974],[4622. 2324.]
2022-03-18 09:45:00,20220318,94500,[17381.89029975],[4804.]
2022-03-18 09:50:00,20220318,95000,[17384.04719101],[4895.]
2022-03-18 09:55:00,20220318,95500,[17384.04719101],[4895.]
2022-03-18 10:00:00,20220318,100000,[17384.04719101],[4895.]
2022-03-18 10:05:00,20220318,100500,[17384.06016478],[5219.]
2022-03-18 10:10:00,20220318,101000,[17384.06016478],[5219.]
2022-03-18 10:15:00,20220318,101500,[17350.11156304 17384.06016478],[1721. 5219.]
2022-03-18 10:20:00,20220318,102000,[17350.0695016  17384.06016478],[2187. 5219.]
2022-03-18 10:25:00,20220318,102500,[17350.17015504 17384.06016478],[2580. 5219.]
2022-03-18 10:30:00,20220318,103000,[17350.08909815 17384.06016478],[2761. 5219.]
2022-03-18 10:35:00,20220318,103500,[17350.0654321  17384.06016478],[3240. 5219.]
2022-03-18 10:40:00,20220318,104000,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 10:45:00,20220318,104500,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 10:50:00,20220318,105000,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 10:55:00,20220318,105500,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:00:00,20220318,110000,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:05:00,20220318,110500,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:10:00,20220318,111000,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:15:00,20220318,111500,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:20:00,20220318,112000,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:25:00,20220318,112500,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:30:00,20220318,113000,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:35:00,20220318,113500,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:40:00,20220318,114000,[17350.0733546  17384.06016478],[3449. 5219.]
2022-03-18 11:45:00,20220318,114500,[17336.84915379 17350.0733546  17384.06016478],[2718. 3449. 5219.]
2022-03-18 11:50:00,20220318,115000,[17338.00748596 17350.0733546  17384.06016478],[3206. 3449. 5219.]
2022-03-18 11:55:00,20220318,115500,[17338.05433559 17350.0733546  17384.06016478],[3552. 3449. 5219.]
2022-03-18 12:00:00,20220318,120000,[17338.05433559 17350.0881473  17384.06016478],[3552. 4345. 5219.]
2022-03-18 12:05:00,20220318,120500,[17338.05433559 17350.09362093 17384.06016478],[3552. 4358. 5219.]
2022-03-18 12:10:00,20220318,121000,[17338.05433559 17350.074839   17384.06016478],[3552. 4503. 5219.]
2022-03-18 12:15:00,20220318,121500,[17338.05433559 17350.07748386 17384.06016478],[3552. 4801. 5219.]
2022-03-18 12:20:00,20220318,122000,[17338.05816241 17350.08610769 17384.06016478],[3559. 4866. 5219.]
2022-03-18 12:25:00,20220318,122500,[17338.05816241 17350.08610769 17384.06016478],[3559. 4866. 5219.]
2022-03-18 12:30:00,20220318,123000,[17338.05816241 17350.08610769 17384.06016478],[3559. 4866. 5219.]
2022-03-18 12:35:00,20220318,123500,[17338.05816241 17350.08610769 17384.06016478],[3559. 4866. 5219.]
2022-03-18 12:40:00,20220318,124000,[17338.05816241 17350.10130453 17384.06016478],[3559. 4906. 5219.]
2022-03-18 12:45:00,20220318,124500,[17338.05816241 17350.10130453 17384.06016478],[3559. 4906. 5219.]
2022-03-18 12:50:00,20220318,125000,[17350.11390977 17384.06016478],[5320. 5219.]
2022-03-18 12:55:00,20220318,125500,[17350.0685673  17384.06016478],[5542. 5219.]
2022-03-18 13:00:00,20220318,130000,[17350.09571788 17384.06016478],[5955. 5219.]
2022-03-18 13:05:00,20220318,130500,[17350.0473156  17384.06016478],[6277. 5219.]
2022-03-18 13:10:00,20220318,131000,[17350.03284395 17384.06016478],[6607. 5219.]
2022-03-18 13:15:00,20220318,131500,[17350.03604547 17384.06016478],[6686. 5219.]
2022-03-18 13:20:00,20220318,132000,[17350.03604547 17384.06016478],[6686. 5219.]
2022-03-18 13:25:00,20220318,132500,[17350.04866539 17381.88120006],[6781. 6633.]
2022-03-18 13:30:00,20220318,133000,[17350.04866539 17379.90347388],[6781. 7542.]
2022-03-18 13:35:00,20220318,133500,[17350.04866539 17379.90347388],[6781. 7542.]
2022-03-18 13:40:00,20220318,134000,[17350.04866539 17379.90347388],[6781. 7542.]
