date,DATE,TIME,big_vols,big_vols_mv
2022-01-10 08:45:00,20220110,84500,[18074.41734861 18089.85164835],[611. 910.]
2022-01-10 08:50:00,20220110,85000,[18051.00228311 18074.17684478 18089.85164835],[876. 786. 910.]
2022-01-10 08:55:00,20220110,85500,[18051.07717303 18074.17684478 18089.85164835],[1231.  786.  910.]
2022-01-10 09:00:00,20220110,90000,[18051.91584446 18073.562463   18089.85164835],[1723. 1689.  910.]
2022-01-10 09:05:00,20220110,90500,[18051.92511462 18073.38835834],[1963. 2199.]
2022-01-10 09:10:00,20220110,91000,[18051.92511462 18073.35898453],[1963. 2521.]
2022-01-10 09:15:00,20220110,91500,[18051.92511462 18073.30261299],[1963. 2832.]
2022-01-10 09:20:00,20220110,92000,[18051.92511462 18073.30261299 18111.90685413],[1963. 2832. 1138.]
2022-01-10 09:25:00,20220110,92500,[18051.92511462 18073.30261299 18122.01634684],[1963. 2832. 1407.]
2022-01-10 09:30:00,20220110,93000,[18051.92511462 18073.30261299 18121.93607038 18167.0565635 ],[1963. 2832. 1705.  937.]
2022-01-10 09:35:00,20220110,93500,[18051.92511462 18073.30261299 18121.93607038 18163.93827971],[1963. 2832. 1705. 1523.]
2022-01-10 09:40:00,20220110,94000,[18051.92511462 18073.30261299 18121.93607038 18163.96783458],[1963. 2832. 1705. 1741.]
2022-01-10 09:45:00,20220110,94500,[18051.92511462 18073.30261299 18121.93607038 18164.88149079],[1963. 2832. 1705. 2388.]
2022-01-10 09:50:00,20220110,95000,"[18051.92511462 18073.30261299 18121.93607038 18164.88149079
 18208.13193403]",[1963. 2832. 1705. 2388. 1334.]
2022-01-10 09:55:00,20220110,95500,"[18051.92511462 18073.30261299 18121.93607038 18164.88149079
 18209.85730994]",[1963. 2832. 1705. 2388. 1710.]
2022-01-10 10:00:00,20220110,100000,"[18051.92511462 18073.30261299 18121.93607038 18164.88149079
 18216.05329289]",[1963. 2832. 1705. 2388. 2308.]
2022-01-10 10:05:00,20220110,100500,"[18051.92511462 18073.30261299 18121.93607038 18164.88149079
 18218.03520352]",[1963. 2832. 1705. 2388. 2727.]
2022-01-10 10:10:00,20220110,101000,"[18051.92511462 18073.30261299 18121.93607038 18164.88149079
 18218.03128911]",[1963. 2832. 1705. 2388. 3196.]
