date,DATE,TIME,big_vols,big_vols_mv
2022-07-22 08:45:00,20220722,84500,[14779.29175784 14794.85031447],[1371.  795.]
2022-07-22 08:50:00,20220722,85000,[14780.87637638],[1998.]
2022-07-22 08:55:00,20220722,85500,[14780.04021063],[2089.]
2022-07-22 09:00:00,20220722,90000,[14746.81476323 14779.08994932],[1436. 2368.]
2022-07-22 09:05:00,20220722,90500,[14746.89253539 14779.08994932],[1554. 2368.]
2022-07-22 09:10:00,20220722,91000,[14753.14462172 14779.08994932],[1943. 2368.]
2022-07-22 09:15:00,20220722,91500,[14754.06112224 14779.06292794],[1996. 3067.]
2022-07-22 09:20:00,20220722,92000,[14778.99873833],[3963.]
2022-07-22 09:25:00,20220722,92500,[14779.03791908],[4325.]
2022-07-22 09:30:00,20220722,93000,[14779.03791908],[4325.]
2022-07-22 09:35:00,20220722,93500,[14779.03791908],[4325.]
2022-07-22 09:40:00,20220722,94000,[14779.03791908 14839.36904762],[4325. 1260.]
2022-07-22 09:45:00,20220722,94500,[14779.03791908 14811.97191309 14829.17628408],[4325. 1887. 1577.]
2022-07-22 09:50:00,20220722,95000,[14779.07052124 14811.97191309 14829.17628408],[4566. 1887. 1577.]
2022-07-22 09:55:00,20220722,95500,[14779.00556357 14811.97191309 14829.17628408],[4853. 1887. 1577.]
2022-07-22 10:00:00,20220722,100000,[14778.99204847 14829.17628408],[5282. 1577.]
2022-07-22 10:05:00,20220722,100500,[14778.99204847 14829.17628408],[5282. 1577.]
2022-07-22 10:10:00,20220722,101000,[14778.96031746],[5796.]
2022-07-22 10:15:00,20220722,101500,[14751.0338134  14778.96031746],[3194. 5796.]
2022-07-22 10:20:00,20220722,102000,[14778.96031746],[5796.]
2022-07-22 10:25:00,20220722,102500,[14778.93938896],[6088.]
2022-07-22 10:30:00,20220722,103000,[14778.93938896],[6088.]
2022-07-22 10:35:00,20220722,103500,[14778.93938896],[6088.]
2022-07-22 10:40:00,20220722,104000,[14750.90456227 14778.93938896],[4055. 6088.]
2022-07-22 10:45:00,20220722,104500,[14750.94385662 14778.93938896],[4631. 6088.]
2022-07-22 10:50:00,20220722,105000,[14750.94236067 14778.93938896],[4719. 6088.]
2022-07-22 10:55:00,20220722,105500,[14750.91164896 14778.93938896],[5082. 6088.]
2022-07-22 11:00:00,20220722,110000,[14750.89990485 14778.93938896],[5255. 6088.]
2022-07-22 11:05:00,20220722,110500,[14750.89778953 14778.93938896],[5293. 6088.]
2022-07-22 11:10:00,20220722,111000,[14750.90021157 14778.93938896],[5672. 6088.]
2022-07-22 11:15:00,20220722,111500,[14750.90907495 14778.93938896],[5697. 6088.]
2022-07-22 11:20:00,20220722,112000,[14750.9188641  14778.93938896],[5916. 6088.]
2022-07-22 11:25:00,20220722,112500,[14750.9188641  14778.93391598],[5916. 6522.]
2022-07-22 11:30:00,20220722,113000,[14750.9188641 14778.9377295],[5916. 6536.]
2022-07-22 11:35:00,20220722,113500,[14750.9188641  14778.95546267],[5916. 6938.]
2022-07-22 11:40:00,20220722,114000,[14750.9188641  14778.94511321],[5916. 6978.]
2022-07-22 11:45:00,20220722,114500,[14750.9188641  14778.05861828],[5916. 7165.]
2022-07-22 11:50:00,20220722,115000,[14750.9188641  14778.94494801],[5916. 7502.]
2022-07-22 11:55:00,20220722,115500,[14750.9188641  14778.95704818],[5916. 7846.]
2022-07-22 12:00:00,20220722,120000,[14750.9188641  14778.94160948],[5916. 8015.]
2022-07-22 12:05:00,20220722,120500,[14750.9188641  14778.94444444],[5916. 8244.]
2022-07-22 12:10:00,20220722,121000,[14750.9188641  14778.96266044],[5916. 8570.]
2022-07-22 12:15:00,20220722,121500,[14750.9188641  14778.95969715],[5916. 8585.]
2022-07-22 12:20:00,20220722,122000,[14750.9188641  14778.95969715],[5916. 8585.]
2022-07-22 12:25:00,20220722,122500,[14750.9188641  14778.95378005],[5916. 8611.]
2022-07-22 12:30:00,20220722,123000,[14750.93165407 14778.95378005],[5955. 8611.]
2022-07-22 12:35:00,20220722,123500,[14750.93774059 14778.95378005],[5975. 8611.]
2022-07-22 12:40:00,20220722,124000,[14750.93774059 14778.95378005],[5975. 8611.]
2022-07-22 12:45:00,20220722,124500,[14750.92262658 14778.95378005],[6320. 8611.]
2022-07-22 12:50:00,20220722,125000,[14750.90964847 14778.95378005],[6685. 8611.]
2022-07-22 12:55:00,20220722,125500,[14750.90964847 14778.95378005],[6685. 8611.]
2022-07-22 13:00:00,20220722,130000,[14750.91027367 14778.95378005],[6687. 8611.]
2022-07-22 13:05:00,20220722,130500,[14750.91027367 14778.95378005],[6687. 8611.]
2022-07-22 13:10:00,20220722,131000,[14750.88919745 14778.95378005],[7202. 8611.]
2022-07-22 13:15:00,20220722,131500,[14750.90915067 14778.95378005],[7606. 8611.]
2022-07-22 13:20:00,20220722,132000,[14750.90915067 14778.95378005],[7606. 8611.]
2022-07-22 13:25:00,20220722,132500,[14750.90915067 14771.88641348],[7606. 8663.]
2022-07-22 13:30:00,20220722,133000,[14771.9110938],[8987.]
2022-07-22 13:35:00,20220722,133500,[14771.9110938],[8987.]
2022-07-22 13:40:00,20220722,134000,[14756.85039278 14771.9110938 ],[8529. 8987.]
