date,DATE,TIME,big_vols,big_vols_mv
2021-10-13 08:45:00,20211013,84500,[16520.24574961 16531.64135514],[ 647. 1712.]
2021-10-13 08:50:00,20211013,85000,[16520.24574961 16536.96685393 16567.97165354],[ 647. 1780.  635.]
2021-10-13 08:55:00,20211013,85500,[16520.24574961 16536.96685393 16567.04801097],[ 647. 1780. 1458.]
2021-10-13 09:00:00,20211013,90000,[16520.24574961 16544.02846379 16567.06828628],[ 647. 2389. 1523.]
2021-10-13 09:05:00,20211013,90500,[16530.90932393 16567.06828628],[3121. 1523.]
2021-10-13 09:10:00,20211013,91000,[16519.9581749  16530.90932393 16567.06828628],[1578. 3121. 1523.]
2021-10-13 09:15:00,20211013,91500,[16498.92421875 16519.9581749  16530.90932393 16567.06828628],[1280. 1578. 3121. 1523.]
2021-10-13 09:20:00,20211013,92000,[16498.92421875 16519.9581749  16530.90932393 16567.06828628],[1280. 1578. 3121. 1523.]
2021-10-13 09:25:00,20211013,92500,"[16455.17628408 16498.92421875 16519.9581749  16530.90932393
 16567.06828628]",[1577. 1280. 1578. 3121. 1523.]
2021-10-13 09:30:00,20211013,93000,"[16455.10322896 16498.92421875 16519.9581749  16530.90932393
 16567.06828628]",[2044. 1280. 1578. 3121. 1523.]
2021-10-13 09:35:00,20211013,93500,[16455.09111617 16519.9581749  16530.90932393 16567.06828628],[2195. 1578. 3121. 1523.]
2021-10-13 09:40:00,20211013,94000,"[16455.09111617 16468.0163475  16519.9581749  16530.90932393
 16567.06828628]",[2195. 2141. 1578. 3121. 1523.]
2021-10-13 09:45:00,20211013,94500,"[16455.09111617 16467.99240699 16519.9581749  16530.90932393
 16567.06828628]",[2195. 2634. 1578. 3121. 1523.]
2021-10-13 09:50:00,20211013,95000,"[16456.85032455 16467.96938013 16519.9581749  16530.90932393
 16567.06828628]",[2619. 2678. 1578. 3121. 1523.]
2021-10-13 09:55:00,20211013,95500,"[16455.90071429 16467.96938013 16519.9581749  16530.90932393
 16567.06828628]",[2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:00:00,20211013,100000,"[16421.90691928 16455.90071429 16467.96938013 16519.9581749
 16530.90932393 16567.06828628]",[1214. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:05:00,20211013,100500,"[16421.82507289 16455.90071429 16467.96938013 16519.9581749
 16530.90932393 16567.06828628]",[1372. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:10:00,20211013,101000,"[16409.88737624 16455.90071429 16467.96938013 16519.9581749
 16530.90932393 16567.06828628]",[1616. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:15:00,20211013,101500,"[16409.77065598 16455.90071429 16467.96938013 16519.9581749
 16530.90932393 16567.06828628]",[1997. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:20:00,20211013,102000,"[16408.23518519 16455.90071429 16467.96938013 16519.9581749
 16530.90932393 16567.06828628]",[2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:25:00,20211013,102500,"[16389.01042753 16408.23518519 16455.90071429 16467.96938013
 16519.9581749  16530.90932393 16567.06828628]",[1918. 2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:30:00,20211013,103000,"[16388.22250531 16408.23518519 16455.90071429 16467.96938013
 16519.9581749  16530.90932393 16567.06828628]",[2355. 2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:35:00,20211013,103500,"[16388.24190871 16408.23518519 16455.90071429 16467.96938013
 16519.9581749  16530.90932393 16567.06828628]",[2410. 2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:40:00,20211013,104000,"[16353.06086142 16388.24190871 16408.23518519 16455.90071429
 16467.96938013 16519.9581749  16530.90932393 16567.06828628]",[1068. 2410. 2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:45:00,20211013,104500,"[16364.03102962 16388.24190871 16408.23518519 16455.90071429
 16467.96938013 16519.9581749  16530.90932393 16567.06828628]",[1418. 2410. 2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:50:00,20211013,105000,"[16351.88172043 16388.24190871 16408.23518519 16455.90071429
 16467.96938013 16519.9581749  16530.90932393 16567.06828628]",[1488. 2410. 2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 10:55:00,20211013,105500,"[16351.66949153 16364.10469958 16388.24190871 16408.23518519
 16455.90071429 16467.96938013 16519.9581749  16530.90932393
 16567.06828628]",[1888. 1681. 2410. 2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 11:00:00,20211013,110000,"[16351.66949153 16364.10469958 16389.01134089 16408.23518519
 16455.90071429 16467.96938013 16519.9581749  16530.90932393
 16567.06828628]",[1888. 1681. 2998. 2160. 2800. 2678. 1578. 3121. 1523.]
2021-10-13 11:05:00,20211013,110500,"[16351.66949153 16364.10469958 16389.03462687 16408.23518519
 16455.90071429 16467.96938013 16530.90932393 16567.06828628]",[1888. 1681. 3350. 2160. 2800. 2678. 3121. 1523.]
2021-10-13 11:10:00,20211013,111000,"[16351.66949153 16389.02796787 16408.23518519 16455.90071429
 16467.96938013 16530.90932393 16567.06828628]",[1888. 3361. 2160. 2800. 2678. 3121. 1523.]
2021-10-13 11:15:00,20211013,111500,"[16351.66949153 16389.00907029 16408.23518519 16455.90071429
 16467.96938013 16530.90932393 16567.06828628]",[1888. 3528. 2160. 2800. 2678. 3121. 1523.]
2021-10-13 11:20:00,20211013,112000,"[16351.66949153 16389.01002982 16401.886124   16455.90071429
 16467.96938013 16530.90932393 16567.06828628]",[1888. 3689. 2371. 2800. 2678. 3121. 1523.]
2021-10-13 11:25:00,20211013,112500,"[16351.66949153 16389.01915812 16455.90071429 16467.96938013
 16530.90932393 16567.06828628]",[1888. 3706. 2800. 2678. 3121. 1523.]
2021-10-13 11:30:00,20211013,113000,"[16351.66949153 16389.02258403 16455.90071429 16467.96938013
 16530.90932393 16567.06828628]",[1888. 3808. 2800. 2678. 3121. 1523.]
2021-10-13 11:35:00,20211013,113500,"[16351.77433993 16389.02258403 16455.90071429 16467.96938013
 16530.90932393 16567.06828628]",[2424. 3808. 2800. 2678. 3121. 1523.]
