date,DATE,TIME,big_vols,big_vols_mv
2021-03-03 08:45:00,20210303,84500,[15999.38863636 16010.9236417 ],[880. 681.]
2021-03-03 08:50:00,20210303,85000,[15999.38863636 16010.8411215 ],[ 880. 1284.]
2021-03-03 08:55:00,20210303,85500,[15999.2990991  16010.86421911],[1110. 1716.]
2021-03-03 09:00:00,20210303,90000,[15999.25929978 16010.90121786],[1828. 2217.]
2021-03-03 09:05:00,20210303,90500,[15993.84142716 16010.90121786],[2018. 2217.]
2021-03-03 09:10:00,20210303,91000,[15975.8983376  15993.11126894 16010.90121786],[1564. 2112. 2217.]
2021-03-03 09:15:00,20210303,91500,[15975.03741935 15993.11126894 16010.90121786],[2325. 2112. 2217.]
2021-03-03 09:20:00,20210303,92000,[15917.96129032 15975.03741935 15993.11126894 16010.90121786],[ 930. 2325. 2112. 2217.]
2021-03-03 09:25:00,20210303,92500,[15916.86783179 15975.03741935 15993.11126894 16010.90121786],[1831. 2325. 2112. 2217.]
2021-03-03 09:30:00,20210303,93000,[15916.04603899 15975.03741935 15993.11126894 16010.90121786],[2411. 2325. 2112. 2217.]
2021-03-03 09:35:00,20210303,93500,"[15916.02508424 15947.21059113 15975.03741935 15993.11126894
 16010.90121786]",[2671. 1624. 2325. 2112. 2217.]
2021-03-03 09:40:00,20210303,94000,"[15916.02508424 15947.21059113 15971.82491228 15993.11126894
 16010.90121786]",[2671. 1624. 2850. 2112. 2217.]
2021-03-03 09:45:00,20210303,94500,"[15916.02508424 15947.21059113 15971.82491228 15993.06935047
 16010.90121786]",[2671. 1624. 2850. 2956. 2217.]
2021-03-03 09:50:00,20210303,95000,[15916.02508424 15947.21059113 15993.12784738],[2671. 1624. 3512.]
2021-03-03 09:55:00,20210303,95500,[15916.02508424 15947.21059113 15993.12801244],[2671. 1624. 3859.]
2021-03-03 10:00:00,20210303,100000,[15916.02508424 15947.21059113 15971.81109281 15993.12801244],[2671. 1624. 3642. 3859.]
2021-03-03 10:05:00,20210303,100500,[15916.02508424 15971.81205236 15993.12801244],[2671. 4049. 3859.]
2021-03-03 10:10:00,20210303,101000,[15916.02508424 15948.36287758 15971.81205236 15993.12801244],[2671. 2516. 4049. 3859.]
2021-03-03 10:15:00,20210303,101500,[15916.02508424 15948.36287758 15993.07349317],[2671. 2516. 4463.]
2021-03-03 10:20:00,20210303,102000,[15916.02508424 15948.36287758 15993.87886997],[2671. 2516. 5168.]
2021-03-03 10:25:00,20210303,102500,[15916.02508424 15948.36287758 15993.86706197],[2671. 2516. 5228.]
2021-03-03 10:30:00,20210303,103000,[15916.02508424 15948.36287758 15993.86706197],[2671. 2516. 5228.]
2021-03-03 10:35:00,20210303,103500,[15916.02508424 15968.06900518 15993.86706197],[2671. 5217. 5228.]
2021-03-03 10:40:00,20210303,104000,[15916.02508424 15968.08662586 15991.97201887],[2671. 5391. 6147.]
2021-03-03 10:45:00,20210303,104500,[15916.02508424 15968.08662586 15991.97201887],[2671. 5391. 6147.]
2021-03-03 10:50:00,20210303,105000,[15916.02508424 15968.08662586 15991.97201887 16058.95887446],[2671. 5391. 6147. 2772.]
