date,DATE,TIME,big_vols,big_vols_mv
2021-04-16 08:45:00,20210416,84500,[17060.32348112],[1218.]
2021-04-16 08:50:00,20210416,85000,[17026.81005111 17039.94418605 17060.32348112],[1174.  645. 1218.]
2021-04-16 08:55:00,20210416,85500,[17026.07339036 17060.32348112],[2221. 1218.]
2021-04-16 09:00:00,20210416,90000,[17026.78590338 17060.32348112],[3022. 1218.]
2021-04-16 09:05:00,20210416,90500,[17026.778896   17060.32348112],[3279. 1218.]
2021-04-16 09:10:00,20210416,91000,[17026.778896   17057.09710258],[3279. 2554.]
2021-04-16 09:15:00,20210416,91500,[17026.81951074 17056.05332892],[3352. 3019.]
2021-04-16 09:20:00,20210416,92000,[17026.83180065 17056.995248  ],[3371. 3367.]
2021-04-16 09:25:00,20210416,92500,[17026.81154937 17056.995248  ],[3879. 3367.]
2021-04-16 09:30:00,20210416,93000,[17025.26804587 17056.995248  ],[4447. 3367.]
2021-04-16 09:35:00,20210416,93500,[17025.24150156 17056.995248  ],[4795. 3367.]
2021-04-16 09:40:00,20210416,94000,[17025.20707861 17056.995248  ],[5114. 3367.]
2021-04-16 09:45:00,20210416,94500,[17025.17987858 17056.995248  ],[5765. 3367.]
2021-04-16 09:50:00,20210416,95000,[17025.15201315 17056.995248  ],[6085. 3367.]
2021-04-16 09:55:00,20210416,95500,[17025.15418647],[6103.]
2021-04-16 10:00:00,20210416,100000,[17025.94352422],[6339.]
2021-04-16 10:05:00,20210416,100500,[17025.93940285],[6799.]
2021-04-16 10:10:00,20210416,101000,[17025.94263916],[7078.]
2021-04-16 10:15:00,20210416,101500,[17025.94263916],[7078.]
2021-04-16 10:20:00,20210416,102000,[17025.94263916],[7078.]
2021-04-16 10:25:00,20210416,102500,[17025.94263916],[7078.]
2021-04-16 10:30:00,20210416,103000,[17025.94263916],[7078.]
2021-04-16 10:35:00,20210416,103500,[17025.94263916 17056.97900656],[7078. 5335.]
2021-04-16 10:40:00,20210416,104000,[17025.94263916 17056.97124434],[7078. 5738.]
2021-04-16 10:45:00,20210416,104500,[17025.94263916 17056.96613957],[7078. 5818.]
2021-04-16 10:50:00,20210416,105000,[17025.94263916 17056.96613957],[7078. 5818.]
2021-04-16 10:55:00,20210416,105500,[17025.94263916 17056.96613957],[7078. 5818.]
2021-04-16 11:00:00,20210416,110000,[17025.94263916 17056.96613957],[7078. 5818.]
2021-04-16 11:05:00,20210416,110500,[17025.94263916 17056.96613957],[7078. 5818.]
2021-04-16 11:10:00,20210416,111000,[17025.94263916 17056.96613957],[7078. 5818.]
2021-04-16 11:15:00,20210416,111500,[17025.94263916 17056.96613957 17079.85074977],[7078. 5818. 4268.]
2021-04-16 11:20:00,20210416,112000,[17025.94263916 17056.96613957 17086.12525809],[7078. 5818. 4359.]
2021-04-16 11:25:00,20210416,112500,[17025.94263916 17056.96613957 17086.12266842],[7078. 5818. 4557.]
2021-04-16 11:30:00,20210416,113000,[17025.94263916 17056.96613957 17086.06981847],[7078. 5818. 5013.]
2021-04-16 11:35:00,20210416,113500,[17025.94263916 17056.96613957 17086.06463803],[7078. 5818. 5028.]
2021-04-16 11:40:00,20210416,114000,[17025.94263916 17056.96613957 17085.98836575],[7078. 5818. 5501.]
2021-04-16 11:45:00,20210416,114500,[17025.94263916 17056.96613957 17085.9919297 ],[7078. 5818. 5576.]
2021-04-16 11:50:00,20210416,115000,[17025.94263916 17056.98251273 17085.9919297 ],[7078. 5890. 5576.]
2021-04-16 11:55:00,20210416,115500,[17025.94263916 17056.07454201 17085.9919297 ],[7078. 6332. 5576.]
2021-04-16 12:00:00,20210416,120000,[17025.94263916 17056.07454201 17085.9919297 ],[7078. 6332. 5576.]
2021-04-16 12:05:00,20210416,120500,[17025.95467939 17056.07454201 17085.9919297 ],[7127. 6332. 5576.]
2021-04-16 12:10:00,20210416,121000,[17025.95467939 17085.9919297 ],[7127. 5576.]
2021-04-16 12:15:00,20210416,121500,[17025.95467939 17056.02828253 17085.9919297 ],[7127. 6824. 5576.]
2021-04-16 12:20:00,20210416,122000,[17025.95467939 17056.03318228],[7127. 6841.]
2021-04-16 12:25:00,20210416,122500,[17025.95467939 17056.03318228 17083.17893194],[7127. 6841. 6142.]
2021-04-16 12:30:00,20210416,123000,[17025.95467939 17056.03318228 17085.94306156],[7127. 6841. 6709.]
2021-04-16 12:35:00,20210416,123500,[17025.95467939 17056.03318228 17085.94306156],[7127. 6841. 6709.]
2021-04-16 12:40:00,20210416,124000,[17025.95467939 17056.03318228 17085.94306156],[7127. 6841. 6709.]
2021-04-16 12:45:00,20210416,124500,[17025.95467939 17056.03318228 17085.94306156 17108.21551363],[7127. 6841. 6709. 2385.]
2021-04-16 12:50:00,20210416,125000,[17025.95467939 17056.03318228 17085.94306156 17109.0119131 ],[7127. 6841. 6709. 2854.]
2021-04-16 12:55:00,20210416,125500,[17025.95467939 17056.03318228 17085.94306156 17109.89288026],[7127. 6841. 6709. 3090.]
2021-04-16 13:00:00,20210416,130000,[17025.95467939 17056.03318228 17085.94306156 17109.89288026],[7127. 6841. 6709. 3090.]
2021-04-16 13:05:00,20210416,130500,[17025.95467939 17056.03318228 17085.94306156 17109.89288026],[7127. 6841. 6709. 3090.]
2021-04-16 13:10:00,20210416,131000,[17025.95467939 17056.03318228 17085.94306156 17109.93865996],[7127. 6841. 6709. 3179.]
2021-04-16 13:15:00,20210416,131500,[17025.95467939 17056.03318228 17085.94306156 17108.14972126],[7127. 6841. 6709. 3767.]
2021-04-16 13:20:00,20210416,132000,[17025.95467939 17056.03318228 17085.94306156 17112.00733207],[7127. 6841. 6709. 4228.]
